"Time","damper.phi_rel","damper.w_rel"
0.23879999999999998,0.26612195397053978,-0.66402401491415419
0.23939999999999997,0.26572312820060712,-0.66539397395380717
0.23999999999999999,0.26532348077444545,-0.66676180004822749
0.24059999999999998,0.26492301329081464,-0.66812748586074078
0.24119999999999997,0.2645217270353441,-0.66949102705046359
0.24179999999999999,0.26411962329628447,-0.67085241928227723
0.24239999999999998,0.26371670336450437,-0.67221165822684226
0.24299999999999997,0.26331296853348818,-0.67356873956061525
0.24359999999999998,0.26290842009933235,-0.67492365896586426
0.24419999999999997,0.26250305936074381,-0.67627641213068479
0.24479999999999999,0.26209688761903616,-0.67762699474901533
0.24539999999999998,0.26168990617812743,-0.67897540252065303
0.24599999999999997,0.2612821163445373,-0.6803216311512702
0.24659999999999999,0.26087351942738396,-0.68166567635242925
0.24719999999999998,0.26046411673838171,-0.68300753384159907
0.24779999999999996,0.260053909591838,-0.68434719934217048
0.24839999999999998,0.25964289930465051,-0.68568466858347232
0.24899999999999997,0.25923108719630489,-0.68701993730078703
0.24959999999999999,0.25881847458887136,-0.68835300123536658
0.25019999999999998,0.25840506280700215,-0.68968385613444794
0.25079999999999997,0.25799085317792891,-0.69101249775126927
0.25139999999999996,0.2575758470314598,-0.69233892184508572
0.252,0.25716004569997652,-0.69366312418118481
0.25259999999999999,0.256743450518432,-0.69498510053090257
0.25319999999999998,0.25632606282434689,-0.6963048466716395
0.25379999999999997,0.25590788395780756,-0.69762235838687559
0.25439999999999996,0.25548891526146283,-0.69893763146618726
0.255,0.25506915808052133,-0.70025066170526218
0.25559999999999999,0.25464861376274872,-0.70156144490591543
0.25619999999999998,0.25422728365846492,-0.7028699768761052
0.25679999999999997,0.25380516912054135,-0.70417625342994861
0.25739999999999996,0.25338227150439802,-0.70548027038773808
0.25799999999999995,0.25295859216800093,-0.70678202357595632
0.2586,0.25253413247185907,-0.70808150882729204
0.25919999999999999,0.2521088937790219,-0.70937872198065677
0.25979999999999998,0.25168287745507645,-0.71067365888119893
0.26039999999999996,0.25125608486814449,-0.71196631538032207
0.26099999999999995,0.25082851738887968,-0.71325668733569825
0.2616,0.25040017639046491,-0.71454477061128552
0.26219999999999999,0.24997106324860979,-0.71583056107734255
0.26279999999999998,0.24954117934154729,-0.71711405461044531
0.26339999999999997,0.24911052605003128,-0.718395247093502
0.26399999999999996,0.24867910475733393,-0.71967413441576999
0.2646,0.2482469168492423,-0.72095071247287057
0.26519999999999999,0.24781396371405645,-0.722224977166805
0.26579999999999998,0.24738024674258596,-0.72349692440597102
0.26639999999999997,0.24694576732814746,-0.72476655010517732
0.26699999999999996,0.24651052686656155,-0.72603385018566091
0.26759999999999995,0.24607452675615055,-0.72729882057510109
0.26819999999999999,0.24563776839773516,-0.7285614572076371
0.26879999999999998,0.24520025319463212,-0.72982175602388222
0.26939999999999997,0.244761982552651,-0.73107971297094154
0.26999999999999996,0.24432295755757547,-0.73233532500231369
0.27059999999999995,0.24388317963857728,-0.73358858802113525
0.2712,0.24344265046258506,-0.73483949720767427
0.27179999999999999,0.24300137144329662,-0.73608804854153098
0.27239999999999998,0.24255934399684334,-0.73733423800901621
0.27299999999999996,0.2421165695417872,-0.73857806160316863
0.27359999999999995,0.24167304949911761,-0.73981951532377177
0.2742,0.24122878529224756,-0.74105859517737116
0.27479999999999999,0.24078377834701134,-0.74229529717729104
0.27539999999999998,0.24033803009166063,-0.74352961734365264
