"Time","absoluteAcceleration.a[1]","absoluteAcceleration.a[2]","absoluteAcceleration.z","absoluteAcceleration1.a[1]","absoluteAcceleration1.a[2]","absoluteAcceleration1.z","relativeAcceleration.a_rel[1]","relativeAcceleration.a_rel[2]","relativeAcceleration.z_rel","relativeAcceleration1.a_rel[1]","relativeAcceleration1.a_rel[2]","relativeAcceleration1.z_rel","relativeAcceleration2.a_rel[1]","relativeAcceleration2.a_rel[2]","relativeAcceleration2.z_rel","relativeAcceleration3.a_rel[1]","relativeAcceleration3.a_rel[2]","relativeAcceleration3.z_rel"
0.039,0.30911514461684514,-0.44016085382576942,0.95109231234918523,0.5352630415010935,-0.052794187891491345,0.95109231234918523,0.30911514461684514,-0.44016085382576942,0.95109231234918523,0.30911514461684514,-0.44016085382576942,0.95109231234918523,0.40513470910233801,-0.28279065995342545,0.95109231234918523,0.16691770375203294,-0.51130443968957673,0.95109231234918523
0.040000000000000001,0.30890951789160859,-0.43924037862661752,0.95043798250822831,0.53441347855829147,-0.052530318819771521,0.95043798250822831,0.30890951789160859,-0.43924037862661752,0.95043798250822831,0.30890951789160859,-0.43924037862661752,0.95043798250822831,0.40382283471888525,-0.28331147717792393,0.95043798250822831,0.16699018283986722,-0.51036406544268775,0.95043798250822831
0.041000000000000002,0.30870350828424475,-0.43831933682794777,0.94978263728977141,0.5335634262264759,-0.052266310925458387,0.94978263728977141,0.30870350828424475,-0.43831933682794777,0.94978263728977141,0.30870350828424475,-0.43831933682794777,0.94978263728977141,0.40251000515523172,-0.28383203782107186,0.94978263728977141,0.16706246143336903,-0.50942303741008499,0.94978263728977141
0.042000000000000003,0.30849712201731511,-0.43739775524983493,0.94912630005473242,0.53271291078854055,-0.052002166010284012,0.94912630005473242,0.30849712201731511,-0.43739775524983493,0.94912630005473242,0.30849712201731511,-0.43739775524983493,0.94912630005473242,0.40119625867741349,-0.28435231994027882,0.94912630005473242,0.16713453764177269,-0.50848138305923407,0.94912630005473242
0.043000000000000003,0.30829035444272468,-0.43647561606785645,0.94846895494059869,0.53186191629593393,-0.051737878370229196,0.94846895494059869,0.30829035444272468,-0.43647561606785645,0.94846895494059869,0.30829035444272468,-0.43647561606785645,0.94846895494059869,0.39988156964301058,-0.28487232585067757,0.94846895494059869,0.16720641223143962,-0.50753908398558389,0.94846895494059869
0.043999999999999997,0.30808320552950175,-0.43555292042528704,0.9478106027488904,0.53101044474711889,-0.051473445482079966,0.9478106027488904,0.30808320552950175,-0.43555292042528704,0.9478106027488904,0.30808320552950175,-0.43555292042528704,0.9478106027488904,0.39856593956475495,-0.28539204756243286,0.9478106027488904,0.16727808483849022,-0.50659614127339792,0.9478106027488904
0.044999999999999998,0.30787567524644432,-0.4346296694657153,0.94715124428151698,0.53015849814162996,-0.051208864823801353,0.94715124428151698,0.30787567524644432,-0.4346296694657153,0.94715124428151698,0.30787567524644432,-0.4346296694657153,0.94715124428151698,0.39724936996318194,-0.28591147708724896,0.94715124428151698,0.16734955509873295,-0.50565255600717285,0.94715124428151698
0.045999999999999999,0.30766776356212072,-0.4337058643330447,0.94649088034078122,0.52930607848008115,-0.050944133874554653,0.94649088034078122,0.30766776356212072,-0.4337058643330447,0.94649088034078122,0.30766776356212072,-0.4337058643330447,0.94649088034078122,0.39593186236667866,-0.28643060643840934,0.94649088034078122,0.16742082264766447,-0.50470832927163944,0.94649088034078122
0.047,0.30745947044487276,-0.43278150617149436,0.94582951172938234,0.52845318776417571,-0.050679250114713192,0.94582951172938234,0.30745947044487276,-0.43278150617149436,0.94582951172938234,0.30745947044487276,-0.43278150617149436,0.94582951172938234,0.39461341831153407,-0.28694942763081382,0.94582951172938234,0.16749188712047278,-0.50376346215176382,0.94582951172938234
0.048000000000000001,0.30725079586281701,-0.43185659612559957,0.94516713925042128,0.52759982799671368,-0.050414211025879285,0.94516713925042128,0.30725079586281701,-0.43185659612559957,0.94516713925042128,0.30725079586281701,-0.43185659612559957,0.94516713925042128,0.39329403934198759,-0.28746793268101772,0.94516713925042128,0.16756274815203767,-0.50281795573274868,0.94516713925042128
0.049000000000000002,0.30704173978384652,-0.43093113534021255,0.94450376370740363,0.52674600118160042,-0.050149014090900529,0.94450376370740363,0.30704173978384652,-0.43093113534021255,0.94450376370740363,0.30704173978384652,-0.43093113534021255,0.94450376370740363,0.39197372701027744,-0.28798611360727044,0.94450376370740363,0.16763340537693289,-0.50187181110003454,0.94450376370740363
0.050000000000000003,0.30683230217563351,-0.43000512496050297,0.94383938590424421,0.52589170932385587,-0.049883656793885622,0.94383938590424421,0.30683230217563351,-0.43000512496050297,0.94383938590424421,0.30683230217563351,-0.43000512496050297,0.94383938590424421,0.39065248287669063,-0.2885039624295529,0.94383938590424421,0.16770385842942789,-0.50092502933930083,0.94383938590424421
0.051000000000000004,0.30662248300563061,-0.42907856613195838,0.94317400664527107,0.52503695442962173,-0.049618136620221326,0.94317400664527107,0.30662248300563061,-0.42907856613195838,0.94317400664527107,0.30662248300563061,-0.42907856613195838,0.94317400664527107,0.3893303085096097,-0.28902147116961735,0.94317400664527107,0.1677741069434894,-0.49997761153646686,0.94317400664527107
0.052000000000000005,0.30641228224107309,-0.42815146000038551,0.94250762673522881,0.52418173850617089,-0.049352451056588476,0.94250762673522881,0.30641228224107309,-0.42815146000038551,0.94250762673522881,0.30641228224107309,-0.42815146000038551,0.94250762673522881,0.38800720548556306,-0.2895386318510253,0.94250762673522881,0.16784415055278284,-0.4990295587776935,0.94250762673522881
0.052999999999999999,0.30620169984898055,-0.42722380771191043,0.94184024697928348,0.52332606356191536,-0.049086597590978859,0.94184024697928348,0.30620169984898055,-0.42722380771191043,0.94184024697928348,0.30620169984898055,-0.42722380771191043,0.94184024697928348,0.38668317538927188,-0.29005543649918708,0.94184024697928348,0.1679139888906741,-0.49808087214938412,0.94184024697928348
0.053999999999999999,0.30599073579615921,-0.42629561041297898,0.94117186818302623,0.52246993160641408,-0.048820573712710397,0.94117186818302623,0.30599073579615921,-0.42629561041297898,0.94117186818302623,0.30599073579615921,-0.42629561041297898,0.94117186818302623,0.385358219813699,-0.29057187714139887,0.94117186818302623,0.16798362159023145,-0.49713155273818538,0.94117186818302623
0.055,0.30577939004920351,-0.42536686925035799,0.94050249115247586,0.52161334465038212,-0.04855437691244488,0.94050249115247586,0.30577939004920351,-0.42536686925035799,0.94050249115247586,0.30577939004920351,-0.42536686925035799,0.94050249115247586,0.38403234036009648,-0.29108794580688385,0.94050249115247586,0.16805304828422682,-0.49618160163098896,0.94050249115247586
0.056000000000000001,0.30556766257449819,-0.42443758537113552,0.9398321166940854,0.52075630470569811,-0.048288004682203234,0.9398321166940854,0.30556766257449819,-0.42443758537113552,0.9398321166940854,0.30556766257449819,-0.42443758537113552,0.9398321166940854,0.38270553863805418,-0.29160363452682908,0.9398321166940854,0.16812226860513771,-0.49523101991493246,0.9398321166940854
0.057000000000000002,0.30535555333822018,-0.4235077599227216,0.93916074561474394,0.51989881378541281,-0.048021454515382089,0.93916074561474394,0.30535555333822018,-0.4235077599227216,0.93916074561474394,0.30535555333822018,-0.4235077599227216,0.93916074561474394,0.38137781626554679,-0.29211893533442584,0.93916074561474394,0.16819128218514873,-0.49427980867740073,0.93916074561474394
0.058000000000000003,0.30514306396139484,-0.42257740038332969,0.93848838446784799,0.51904087994434378,-0.047754724845632424,0.93848838446784799,0.30514306396139484,-0.42257740038332969,0.93848838446784799,0.30514306396139484,-0.42257740038332969,0.93848838446784799,0.38004918379540059,-0.29263383723369885,0.93848838446784799,0.16826008838803608,-0.49332797554378682,0.93848838446784799
0.059000000000000004,0.30493019404017863,-0.42164650648199331,0.9378150327740713,0.51818250383908815,-0.047487812972424465,0.9378150327740713,0.30493019404017863,-0.42164650648199331,0.9378150327740713,0.30493019404017863,-0.42164650648199331,0.9378150327740713,0.37871964087052884,-0.293148332946645,0.9378150327740713,0.16832868690682529,-0.49237552013689168,0.9378150327740713
0.059999999999999998,0.30471694279484796,-0.42071507651367468,0.93714068875211398,0.5173236847610394,-0.047220715977276007,0.93714068875211398,0.30471694279484796,-0.42071507651367468,0.93714068875211398,0.30471694279484796,-0.42071507651367468,0.93714068875211398,0.37738918511543473,-0.2936624158817549,0.93714068875211398,0.16839707749436772,-0.49142244059821044,0.93714068875211398
0.060999999999999999,0.30450331022641508,-0.41978311176142036,0.93646535333293823,0.51646442485439403,-0.046953431384357092,0.93646535333293823,0.30450331022641508,-0.41978311176142036,0.93646535333293823,0.30450331022641508,-0.41978311176142036,0.93646535333293823,0.37605781837490182,-0.29417607801837231,0.93646535333293823,0.16846525977650484,-0.49046873815502273,0.93646535333293823
0.062,0.30428929633573604,-0.41885061350859271,0.93578902744798387,0.5156047262643989,-0.046685956719726251,0.93578902744798387,0.30428929633573604,-0.41885061350859271,0.93578902744798387,0.30428929633573604,-0.41885061350859271,0.93578902744798387,0.37472554250260026,-0.29468931133824039,0.93578902744798387,0.16853323337883652,-0.48951441403486429,0.93578902744798387
0.063,0.30407490112351299,-0.41791758303886983,0.93511171202916954,0.5147445911373576,-0.046418289511348715,0.93511171202916954,0.30407490112351299,-0.41791758303886983,0.93511171202916954,0.30407490112351299,-0.41791758303886983,0.93511171202916954,0.37339235936113213,-0.29520210782554535,0.93511171202916954,0.16860099792672301,-0.48855946946552781,0.93511171202916954
0.064000000000000001,0.30386012459029588,-0.41698402163624693,0.9344334080088994,0.51388402162063807,-0.046150427289113588,0.9344334080088994,0.30386012459029588,-0.41698402163624693,0.9344334080088994,0.30386012459029588,-0.41698402163624693,0.9344334080088994,0.37205827082208009,-0.29571445946695951,0.9344334080088994,0.1686685530452865,-0.48760390567506484,0.9344334080088994
0.065000000000000002,0.303644966736485,-0.41604993058503614,0.93375411632006478,0.51302301986267929,-0.045882367584851286,0.93375411632006478,0.303644966736485,-0.41604993058503614,0.93375411632006478,0.303644966736485,-0.41604993058503614,0.93375411632006478,0.37072327876605254,-0.29622635825168409,0.93375411632006478,0.16873589835941308,-0.48664772389178634,0.93375411632006478
0.066000000000000003,0.30342942756233293,-0.41511531116986772,0.93307383789604992,0.51216158801299905,-0.045614107932350823,0.93307383789604992,0.30342942756233293,-0.41511531116986772,0.93307383789604992,0.30342942756233293,-0.41511531116986772,0.93307383789604992,0.36938738508273206,-0.2967377961714921,0.93307383789604992,0.16880303349375492,-0.48569092534426395,0.93307383789604992
0.067000000000000004,0.30321350706794648,-0.41418016467569024,0.93239257367073347,0.51129972822220027,-0.045345645867377909,0.93239257367073347,0.30321350706794648,-0.41418016467569024,0.93239257367073347,0.30321350706794648,-0.41418016467569024,0.93239257367073347,0.36805059167092002,-0.29724876522077237,0.93239257367073347,0.16886995807273142,-0.48473351126133157,0.93239257367073347
0.068000000000000005,0.30299720525328899,-0.41324449238777078,0.93171032457849445,0.51043744264197799,-0.045076978927691025,0.93171032457849445,0.30299720525328899,-0.41324449238777078,0.93171032457849445,0.30299720525328899,-0.41324449238777078,0.93171032457849445,0.36671290043858412,-0.29775925739657155,0.93171032457849445,0.16893667172053184,-0.48377548287208533,0.93171032457849445
0.069000000000000006,0.3027805221181824,-0.41230829559169602,0.93102709155421481,0.50957473342512671,-0.044808104653060066,0.93102709155421481,0.3027805221181824,-0.41230829559169602,0.93102709155421481,0.3027805221181824,-0.41230829559169602,0.93102709155421481,0.36537431330290382,-0.29826926469863846,0.93102709155421481,0.16900317406111681,-0.48281684140588593,0.93102709155421481
0.070000000000000007,0.30256345766230963,-0.41137157557337267,0.93034287553328365,0.50871160272554727,-0.044539020585282807,0.93034287553328365,0.30256345766230963,-0.41137157557337267,0.93034287553328365,0.30256345766230963,-0.41137157557337267,0.93034287553328365,0.36403483219031724,-0.29877877912946682,0.93034287553328365,0.16906946471822021,-0.48185758809235929,0.93034287553328365
0.071000000000000008,0.30234601188521582,-0.41043433361902726,0.92965767745160044,0.50784805269825273,-0.044269724268202748,0.92965767745160044,0.30234601188521582,-0.41043433361902726,0.92965767745160044,0.30234601188521582,-0.41043433361902726,0.92965767745160044,0.36269445903656494,-0.29928779269433914,0.92965767745160044,0.16913554331535099,-0.48089772416139698,0.92965767745160044
0.072000000000000008,0.30212818478631148,-0.40949657101520798,0.92897149824558001,0.5069840854993769,-0.044000213247726294,0.92897149824558001,0.30212818478631148,-0.40949657101520798,0.92897149824558001,0.30212818478631148,-0.40949657101520798,0.92897149824558001,0.36135319578673875,-0.29979629740136993,0.92897149824558001,0.16920140947579504,-0.47993725084315886,0.92897149824558001
0.072999999999999995,0.30190997636487404,-0.40855828904878355,0.92828433885215411,0.50611970328617895,-0.043730485071839686,0.92828433885215411,0.30190997636487404,-0.40855828904878355,0.92828433885215411,0.30190997636487404,-0.40855828904878355,0.92828433885215411,0.36001104439532372,-0.30030428526154918,0.92828433885215411,0.16926706282261736,-0.4789761693680723,0.92828433885215411
0.073999999999999996,0.30169138680164914,-0.40761948932800923,0.92759620066461779,0.50525490859606248,-0.04346053715629733,0.92759620066461779,0.30169138680164914,-0.40761948932800923,0.92759620066461779,0.30169138680164914,-0.40761948932800923,0.92759620066461779,0.35866800709453273,-0.30081174851461451,0.92759620066461779,0.16933250305845748,-0.47801448132696439,0.92759620066461779
0.074999999999999997,0.3014724164758924,-0.40668017381218802,0.92690708557498547,0.50438970438105502,-0.043190366774516431,0.92690708557498547,0.3014724164758924,-0.40668017381218802,0.92690708557498547,0.3014724164758924,-0.40668017381218802,0.92690708557498547,0.35732408641817714,-0.30131867965503206,0.92690708557498547,0.16939772997315472,-0.47705218870440946,0.92690708557498547
