"Time","body1.phi","body1.w","revolute2.phi","revolute2.w"
5.452,-0.84680218073449154,-2.1811609235496268,-0.67859560655676776,-0.26463793782517198
5.4539999999999997,-0.85115101562617757,-2.1676162078035612,-0.67909159064304248,-0.23128780466211399
5.4560000000000004,-0.85547245099045388,-2.1537639548646941,-0.6795205590936737,-0.1976247750093364
5.4580000000000002,-0.85976587500643542,-2.13960213897409,-0.67988188947577055,-0.16364719140571882
5.46,-0.86403066842791565,-2.1251287693726222,-0.68017495284090401,-0.12935343781403708
5.4619999999999997,-0.86826620214309047,-2.1103418654513231,-0.68039911142373855,-0.094741915357130557
5.4640000000000004,-0.87247184663342225,-2.0952395575408493,-0.68055372764952438,-0.059811140514435958
5.4660000000000002,-0.87664696844796086,-2.0798200506014073,-0.68063816080117079,-0.024559709687675842
5.468,-0.88079093030259792,-2.0640816261869599,-0.68065176713141939,0.011013698927604784
5.4699999999999998,-0.88490309117930477,-2.0480226444095022,-0.68059389997501607,0.04691032347034696
5.4720000000000004,-0.88898281949674207,-2.0316416913456155,-0.68046392239319231,0.083131164360473367
5.4740000000000002,-0.89302946468432565,-2.0149372636071154,-0.68026117993702229,0.11967731452838223
5.476,-0.89704237651949248,-1.9979079843625862,-0.67998501920424448,0.15654973356697749
5.4779999999999998,-0.90102090326952922,-1.9805525835219839,-0.67963478607474859,0.19374926864888811
5.4800000000000004,-0.90496439042708399,-1.9628698845268591,-0.67920982451524903,0.23127666853202541
5.4820000000000002,-0.90887218083781918,-1.9448588066308137,-0.67870947671870296,0.26913258135705459
5.484,-0.91274361714073327,-1.9265183940474813,-0.67813308550107176,0.30731752254361977
5.4859999999999998,-0.91657805232277401,-1.9078479393678915,-0.67748000461835034,0.34583173777246629
5.4880000000000004,-0.92037481641194174,-1.8888465974094126,-0.67674956627096761,0.3846756330750955
5.4900000000000002,-0.92413324634051464,-1.8695137329540787,-0.67594111026768811,0.42384938816521706
5.492,-0.92785267754801903,-1.8498488239918582,-0.6750539758441817,0.46335306445649826
5.4939999999999998,-0.93153244414198511,-1.829851464385704,-0.67408750183475408,0.50318660243201863
5.4960000000000004,-0.93517187905871646,-1.8095213665365533,-0.67304102684407452,0.54334981901382884
5.4980000000000002,-0.93877032240748437,-1.7888584625525241,-0.67191389760899589,0.58384228937820326
5.5,-0.94232711556224391,-1.7678628338605404,-0.6707054630962892,0.62466343002339131
5.5019999999999998,-0.94584158526120399,-1.7465345205426901,-0.66941505860013051,0.66581272293097415
5.5040000000000004,-0.94931306551710437,-1.7248737858003234,-0.66804202768101806,0.70728940582158883
5.5060000000000002,-0.95274089059120803,-1.7028810321119241,-0.66658571514489395,0.74909257100506932
5.508,-0.95612439519287507,-1.6805568043651116,-0.66504546725370395,0.79122116220219496
5.5099999999999998,-0.95946291467912159,-1.6579017929887416,-0.66342063193595791,0.83367397136625743
5.5120000000000005,-0.96275580244672165,-1.6349170494485226,-0.66171057672341627,0.87644937518724009
5.5140000000000002,-0.96600239736478211,-1.6116035846386731,-0.65991465517770609,0.91954582804845775
5.516,-0.96920203793552873,-1.5879625444639456,-0.65803222149539253,0.96296164745725654
5.5179999999999998,-0.97235406920031264,-1.5639952958103114,-0.65606263763313244,1.0066949093221838
5.5200000000000005,-0.97545783858472423,-1.5397033758904402,-0.65400526902863554,1.0507435107067893
5.5220000000000002,-0.97851269614385716,-1.5150884959403506,-0.65185948485835055,1.095105165959162
5.524,-0.98151799551572783,-1.4901525537595104,-0.64962465904906297,1.1397773916002827
5.5259999999999998,-0.98447312128630093,-1.4648979760906118,-0.64730019940850936,1.1847570719410683
5.5280000000000005,-0.98737742207925139,-1.4393268836496154,-0.64488547638626359,1.2300415212717122
5.5300000000000002,-0.99023026635676703,-1.413441788623556,-0.64237988247836419,1.2756275980752112
5.532,-0.99303102727142867,-1.3872454061278054,-0.63978281609648591,1.321511945519469
5.5339999999999998,-0.99577908296547801,-1.3607406585771515,-0.63709368188312221,1.3676909867295439
5.5360000000000005,-0.99847381687009407,-1.3339306800568009,-0.63431189102676167,1.414160920060014
5.5380000000000003,-1.0011146264848603,-1.3068189256706426,-0.631436870888336,1.4609175767775453
5.54,-1.0037009277332241,-1.2794092261240408,-0.62846806977007963,1.5079563505225562
5.5419999999999998,-1.0062321139882346,-1.2517052811659575,-0.62540491191234693,1.5552728622370187
5.5440000000000005,-1.0087075990232008,-1.2237111919454626,-0.62224684464003666,1.6028622634258936
5.5460000000000003,-1.011126804325029,-1.1954313046287439,-0.61899332441921406,1.650719442123743
5.548,-1.0134891594524702,-1.166870215500025,-0.61564381723702832,1.698839017210455
