"Time","damper.phi_rel","damper.w_rel","force_inWorld.force[1]","force_inWorld.force[2]","force_inFrameA.force[1]","force_inFrameA.force[2]","force_inFrameResolve.force[1]","force_inFrameResolve.force[2]"
0.28319999999999995,0.23271220550792293,-0.78311180782246637,-0.087097201623128673,-0.0048924139095170511,-0.091989615532645716,0,-0.091613413413615091,0.00037620211903062592
0.2838,0.23224193795768372,-0.78444900677469009,-0.087414363597146549,-0.0048896730373231435,-0.092304036634469691,1.1555579666323415e-34,-0.091920987933124879,0.00038304870134481277
0.28439999999999999,0.23177086868098037,-0.78578419168472557,-0.087731713140098463,-0.0048868062451441589,-0.092618519385242626,0,-0.092228535716572607,0.0003899836686700243
0.28499999999999998,0.23129899888649799,-0.78711735832417307,-0.088049246761229105,-0.0048838136050545914,-0.092933060366283696,0,-0.092536052647696876,0.00039700771858682508
0.28559999999999997,0.23082632978542389,-0.78844850246384901,-0.0883669609601168,-0.0048806951955061174,-0.093247656155622916,1.1555579666323415e-34,-0.092843534605230219,0.00040412155039269888
0.28619999999999995,0.23035286259144766,-0.78977761987378503,-0.088684852226692368,-0.0048774511013327804,-0.093562303328025134,-1.1555579666323415e-34,-0.093150977462948217,0.0004113258650769127
0.2868,0.22987859852076117,-0.79110470632322849,-0.089002917041258345,-0.0048740814137558843,-0.09387699845501421,0,-0.093458377089719061,0.00041862136529514254
0.28739999999999999,0.22940353879205883,-0.79242975758064227,-0.089321151874508689,-0.004870586230388628,-0.094191738104897324,0,-0.093765729349553448,0.00042600875534386148
0.28799999999999998,0.22892768462653709,-0.79375276941370509,-0.089639553187548543,-0.0048669656552404105,-0.094506518842788934,0,-0.094073030101654465,0.00043348874113449936
0.28859999999999997,0.22845103724789484,-0.79507373758931099,-0.089958117431914605,-0.0048632197987208796,-0.094821337230635488,1.1555579666323415e-34,-0.094380275200468128,0.00044106203016736317
0.28919999999999996,0.22797359788233332,-0.79639265787357028,-0.090276841049595741,-0.0048593487776436945,-0.095136189827239426,0,-0.094687460495734121,0.00044872933150532534
0.2898,0.22749536775855592,-0.79770952603180811,-0.090595720473053823,-0.0048553527152299589,-0.095451073188283789,0,-0.094994581832536507,0.00045649135574727821
0.29039999999999999,0.22701634810776852,-0.79902433782856574,-0.090914752125245274,-0.0048512317411114276,-0.095765983866356694,0,-0.095301635051355374,0.00046434881500134962
0.29099999999999998,0.22653654016367916,-0.80033708902760026,-0.091233932419642561,-0.0048469859913333703,-0.096080918410975949,-1.1555579666323415e-34,-0.095608615988118026,0.00047230242285789412
0.29159999999999997,0.22605594516249841,-0.80164777539188359,-0.091553257760256218,-0.0048426156083571604,-0.096395873368613369,1.1555579666323415e-34,-0.095915520474251129,0.00048035289436224266
0.29219999999999996,0.22557456434293877,-0.80295639268360419,-0.091872724541657388,-0.0048381207410625763,-0.096710845282719976,1.1555579666323415e-34,-0.096222344336732726,0.0004885009459872279
0.29279999999999995,0.22509239894621552,-0.80426293666416582,-0.092192329149000371,-0.0048335015447498204,-0.09702583069375019,0,-0.096529083398144755,0.00049674729560546282
0.29339999999999999,0.22460945021604581,-0.8055674030941874,-0.092512067958045757,-0.0048287581811411896,-0.097340826139186945,0,-0.096835733476725541,0.00050509266246141294
0.29399999999999998,0.22412571939864953,-0.80686978773350426,-0.092831937335183981,-0.00482389081838255,-0.097655828153566521,-1.1555579666323415e-34,-0.097142290386423344,0.00051353776714319998
0.29459999999999997,0.22364120774274848,-0.80817008634116683,-0.093151933637458967,-0.0048188996310444014,-0.097970833268503379,0,-0.097448749936949144,0.00052208333155421497
0.29519999999999996,0.22315591649956701,-0.80946829467544124,-0.093472053212592304,-0.0048137848001227361,-0.098285838012715038,0,-0.097755107933830562,0.00053073007888446708
0.29579999999999995,0.22266984692283168,-0.8107644084938096,-0.093792292399007979,-0.0048085465130395539,-0.098600838912047503,-1.1555579666323415e-34,-0.098061360178465826,0.00053947873358172165
0.2964,0.22218300026877141,-0.81205842355296942,-0.094112647525856991,-0.0048031849636430961,-0.098915832489500075,0,-0.0983675024681777,0.00054833002132240042
0.29699999999999999,0.22169537779611753,-0.81335033560883374,-0.094433114913042585,-0.0047977003522077779,-0.099230815265250363,0,-0.0986735305962681,0.00055728466898225025
0.29759999999999998,0.22120698076610343,-0.8146401404165311,-0.094753690871246035,-0.0047920928854338065,-0.099545783756679829,0,-0.098979440352073039,0.00056634340460679487
0.29819999999999997,0.220717810442465,-0.81592783373040612,-0.095074371701952459,-0.0047863627764465353,-0.099860734478399008,0,-0.099285227521017469,0.00057550695738153878
0.29879999999999995,0.22022786809144038,-0.81721341130401914,-0.095395153697477308,-0.0047805102447954851,-0.10017566394227277,0,-0.099590887884670812,0.00058477605760196179
0.2994,0.21973715498176999,-0.81849686889014539,-0.09571603314099271,-0.0047745355164530677,-0.10049056865744577,0,-0.099896417220802516,0.00059415143664327309
0.29999999999999999,0.21924567238469672,-0.81977820224077624,-0.096037006306554817,-0.0047684388238130324,-0.10080544513036785,0,-0.10020181130343789,0.00060363382692994164
0.30059999999999998,0.21875342201745818,-0.82105741392540044,-0.096358071040497345,-0.0047622205037826069,-0.10112029154427996,0,-0.10050706757915362,0.00061322396512631164
0.30119999999999997,0.2182604047977805,-0.82233449418251581,-0.096679222326527495,-0.0047558807218346351,-0.10143510304836215,0,-0.10081218046512889,0.00062292258323322206
0.30179999999999996,0.21776662196143134,-0.82360943810094922,-0.09700045625932141,-0.0047494197200227614,-0.10174987597934416,0,-0.10111714556298457,0.00063273041635960941
0.30239999999999995,0.21727207479136221,-0.82488224145568323,-0.097321769083630327,-0.0047428377567124988,-0.10206460684034281,0,-0.10142195863948479,0.00064264820085803962
0.30299999999999999,0.21677676457306438,-0.82615290002149133,-0.097643157035405603,-0.0047361350966824397,-0.10237929213208806,0,-0.10172661545811124,0.00065267667397681515
0.30359999999999998,0.21628069259456925,-0.82742140957294308,-0.097964616341830596,-0.0047293120111208163,-0.10269392835295139,0,-0.10203111177912316,0.00066281657382823655
0.30419999999999997,0.21578386014644857,-0.82868776588440951,-0.098286143221352387,-0.0047223687776217146,-0.10300851199897411,1.1555579666323415e-34,-0.10233544335961743,0.00067306863935665386
0.30479999999999996,0.21528626852181473,-0.82995196473006905,-0.098607733883714258,-0.0047153056801810126,-0.10332303956389528,-1.1555579666323415e-34,-0.10263960595358898,0.00068343361030628674
0.30539999999999995,0.21478791901632158,-0.83121400188391259,-0.09892938452998834,-0.0047081230091920081,-0.10363750753918036,0,-0.1029435953119915,0.00069391222718883066
0.30599999999999999,0.21428881292816432,-0.83247387311974963,-0.099251091352608803,-0.0047008210614407266,-0.10395191241404954,0,-0.10324740718279869,0.00070450523125084065
0.30659999999999998,0.21378895155808,-0.83373157421121258,-0.099572850535405114,-0.0046934001401008974,-0.104266250675506,1.1555579666323415e-34,-0.10355103731106512,0.00071521336444090304
0.30719999999999997,0.2132883362093479,-0.83498710093176387,-0.099894658253636068,-0.0046858605547286745,-0.10458051880836473,-1.1555579666323415e-34,-0.10385448143898815,0.0007260373693765837
0.30779999999999996,0.21278696818778986,-0.83624044905470052,-0.1002165106740241,-0.0046782026212569879,-0.10489471329528111,0,-0.1041577353059699,0.00073697798931116575
0.30839999999999995,0.21228484880177068,-0.83749161435315966,-0.10053840395478961,-0.0046704266619896212,-0.10520883061677923,0,-0.10446079464867906,0.00074803596810015872
0.309,0.2117819793621985,-0.83874059260012424,-0.10086033424568618,-0.0046625330055949567,-0.10552286725128114,0,-0.10476365520111351,0.00075921205016761084
0.30959999999999999,0.21127836118252508,-0.83998737956842828,-0.1011822976880358,-0.0046545219870994187,-0.10583681967513522,0,-0.10506631269466303,0.00077050698047218848
0.31019999999999998,0.21077399557874615,-0.84123197103076341,-0.10150429041476487,-0.0046463939478805991,-0.10615068436264546,0,-0.1053687628581724,0.00078192150447306096
0.31079999999999997,0.21026888386940201,-0.84247436275968268,-0.10182630855043993,-0.0046381492356600655,-0.10646445778609999,0,-0.10567100141800445,0.00079345636809555014
0.31139999999999995,0.20976302737557739,-0.84371455052760758,-0.10214834821130458,-0.0046297882044958596,-0.10677813641580046,1.1555579666323415e-34,-0.10597302409810382,0.00080511231769659307
0.312,0.20925642742090228,-0.8449525301068328,-0.10247040550531603,-0.004621311214774681,-0.1070917167200907,-1.1555579666323415e-34,-0.10627482662006074,0.00081689010002997011
0.31259999999999999,0.20874908533155223,-0.84618829726953226,-0.10279247653218278,-0.0046127186332037664,-0.10740519516538651,0,-0.1065764047031752,0.00082879046221133749
0.31319999999999998,0.20824100243624843,-0.84742184778776342,-0.10311455738340168,-0.0046040108328024151,-0.10771856821620411,0,-0.10687775406452103,0.00084081415168304541
0.31379999999999997,0.20773218006625832,-0.84865317743347479,-0.10343664414229667,-0.0045951881928932544,-0.10803183233518991,0,-0.10717887041901121,0.00085296191617875293
0.31439999999999996,0.20722261955539575,-0.84988228197850946,-0.10375873288405665,-0.0045862510990931386,-0.10834498398314978,0,-0.10747974947946197,0.00086523450368782386
0.31499999999999995,0.2067123222400217,-0.85110915719461211,-0.10408081967577468,-0.0045771999433037768,-0.10865801961907844,0,-0.10778038695665891,0.00087763266241952314
0.31559999999999999,0.20620128945904412,-0.85233379885343363,-0.10440290057648682,-0.0045680351237019903,-0.10897093570018879,1.1555579666323415e-34,-0.10808077855942182,0.00089015714076701581
0.31619999999999998,0.20568952255391887,-0.85355620272653665,-0.10472497163721196,-0.0045587570447297165,-0.10928372868194171,0,-0.10838091999467055,0.00090280868727113579
0.31679999999999997,0.20517702286864947,-0.85477636458540196,-0.10504702890099177,-0.0045493661170836258,-0.1095963950180754,0,-0.10868080696749143,0.00091558805058398888
0.31739999999999996,0.20466379174978797,-0.85599428020143298,-0.10536906840293091,-0.0045398627577044916,-0.1099089311606354,0,-0.10898043518120311,0.00092849597943231194
0.31799999999999995,0.20414983054643493,-0.85720994534596195,-0.10569108617023788,-0.0045302473897661805,-0.11022133356000406,0,-0.10927980033742343,0.00094153322258065924
0.31859999999999999,0.20363514061024016,-0.85842335579025486,-0.10601307822226599,-0.0045205204426643705,-0.11053359866493036,0,-0.10957889813613599,0.00095470052879437477
0.31919999999999998,0.2031197232954027,-0.8596345073055176,-0.10633504057055508,-0.004510682352004922,-0.11084572292255999,0,-0.10987772427575761,0.0009679986468023688
0.31979999999999997,0.20260357995867148,-0.86084339566290091,-0.10665696921887312,-0.0045007335595919386,-0.11115770277846507,0,-0.11017627445320539,0.00098142832525969213
0.32039999999999996,0.20208671195934552,-0.86205001663350667,-0.10697886016325886,-0.0044906745134155263,-0.11146953467667439,1.1555579666323415e-34,-0.11047454436396445,0.00099499031270991857
0.32099999999999995,0.20156912065927418,-0.863254365988392,-0.10730070939206389,-0.0044805056676391801,-0.11178121505970307,0,-0.11077252970215574,0.001008685357547324
0.3216,0.20105080742285777,-0.86445643949857731,-0.10762251288599667,-0.004470227482586942,-0.11209274036858362,1.1555579666323415e-34,-0.11107022616060475,0.0010225142079788789
0.32219999999999999,0.20053177361704783,-0.86565623293504812,-0.10794426661816463,-0.0044598404247301361,-0.11240410704289476,1.1555579666323415e-34,-0.11136762943090874,0.0010364776119860251
0.32279999999999998,0.20001202061134743,-0.86685374206876431,-0.1082659665541191,-0.0044493449666738712,-0.11271531152079298,0,-0.11166473520350667,0.0010505763172862879
0.32339999999999997,0.19949154977781147,-0.86804896267066356,-0.10858760865189908,-0.0044387415871431652,-0.11302635023904223,0,-0.11196153916774756,0.0010648110712946758
0.32399999999999995,0.19897036249104727,-0.86924189051166678,-0.10890918886207568,-0.004428030770968777,-0.11333721963304444,0,-0.11225803701195954,0.0010791826210848996
0.32459999999999994,0.19844846012821463,-0.87043252136268479,-0.1092307031277974,-0.0044172130090727162,-0.11364791613687006,1.1555579666323415e-34,-0.11255422442351973,0.001093691713350388
0.32519999999999999,0.19792584406902639,-0.87162085099462305,-0.10955214738483521,-0.004406288798453427,-0.11395843618328863,0,-0.1128500970889235,0.0011083390943651284
0.32579999999999998,0.19740251569574885,-0.87280687517838706,-0.10987351756162843,-0.004395258642170656,-0.11426877620379911,0,-0.11314565069385475,0.0011231255099443131
0.32639999999999997,0.19687847639320188,-0.87399058968488841,-0.11019480957933085,-0.0043841230493299917,-0.11457893262866084,0,-0.11344088092325604,0.0011380517054047988
0.32699999999999996,0.19635372754875946,-0.87517199028504999,-0.11051601935185722,-0.0043728825350670972,-0.11488890188692431,-1.1555579666323415e-34,-0.11373578346139891,0.0011531184255253871
0.32759999999999995,0.19582827055235,-0.87635107274981139,-0.11083714278593015,-0.0043615376205316057,-0.11519868040646174,0,-0.11403035399195485,0.0011683264145069098
0.32819999999999999,0.19530210679645668,-0.87752783285013514,-0.11115817578112747,-0.0043500888328707257,-0.1155082646139982,1.1555579666323415e-34,-0.11432458819806607,0.0011836764159321397
0.32879999999999998,0.19477523767611787,-0.87870226635701087,-0.11147911422992961,-0.0043385367052124783,-0.11581765093514208,0,-0.11461848176241657,0.0011991691727255124
0.32939999999999997,0.19424766458892748,-0.87987436904146199,-0.11179995401776795,-0.0043268817766486615,-0.11612683579441663,-1.1555579666323415e-34,-0.11491203036730389,0.001214805427112681
0.32999999999999996,0.19371938893503513,-0.88104413667455128,-0.11212069102307336,-0.0043151245922174661,-0.11643581561529083,0,-0.11520522969471095,0.001230585920579882
0.33059999999999995,0.19319041207382656,-0.88221156679374524,-0.11244132156948931,-0.0043032657182119106,-0.11674458728770122,0,-0.115498075887837,0.0012465113998642076
0.33119999999999999,0.19266073532353009,-0.88337665871898308,-0.11276184243347971,-0.0042913057419474822,-0.11705314817542721,-1.1555579666323415e-34,-0.11579056555813066,0.0012625826172965266
0.33179999999999998,0.19213036020817403,-0.88453940348311366,-0.11308224826231839,-0.0042792451848209893,-0.11736149344713935,1.1555579666323415e-34,-0.11608269315117382,0.0012788002959655239
0.33239999999999997,0.19159928813755575,-0.88569979688103107,-0.11340253491365779,-0.0042670846156071512,-0.11766961952926494,0,-0.1163744543551207,0.0012951651741442542
0.33299999999999996,0.19106752052401754,-0.8868578347082211,-0.1137226982385673,-0.0042548246089358695,-0.11797752284750317,0,-0.11666584485833617,0.0013116779891669806
0.33359999999999995,0.19053505878244664,-0.88801351276076967,-0.11404273408158543,-0.0042424657452728278,-0.11828519982685823,0,-0.11695686034947057,0.0013283394773876695
0.3342,0.19000190433027558,-0.88916682683537474,-0.11436263828077357,-0.004230008610899825,-0.11859264689167338,1.1555579666323415e-34,-0.11724749651753505,0.0013451503741383484
0.33479999999999999,0.18946805858748259,-0.89031777272935608,-0.11468240666776941,-0.0042174537978947628,-0.11889986046566417,0,-0.11753774905197693,0.0013621114136872653
0.33539999999999998,0.18893352297659127,-0.89146634624066701,-0.1150020350678414,-0.0042048019041113095,-0.11920683697195271,0,-0.11782761364275575,0.0013792233291969331
0.33599999999999997,0.18839829892267149,-0.8926125431679035,-0.11532151929994261,-0.0041920535331582557,-0.11951357283310086,0,-0.11811708598041892,0.0013964868526819441
0.33659999999999995,0.18786238785333936,-0.89375635931031561,-0.11564085517676595,-0.0041792092943785464,-0.11982006447114449,0,-0.1184061617561778,0.0014139027149666947
0.33719999999999994,0.1873257911987572,-0.89489779046781837,-0.11596003850479952,-0.0041662698028279823,-0.12012630830762752,0,-0.11869483666198458,0.0014314716456429045
0.33779999999999999,0.18678851039163419,-0.8960368324410013,-0.11627906508438182,-0.0041532356792536194,-0.12043230076363541,0,-0.11898310639060847,0.0014491943730270027
0.33839999999999998,0.1862505468672265,-0.89717348103114003,-0.11659793070975817,-0.0041401075500718428,-0.12073803825983002,1.1555579666323415e-34,-0.11927096663571268,0.0014670716241173361
0.33899999999999997,0.18571190206333726,-0.89830773204020598,-0.11691663116913666,-0.0041268860473461033,-0.12104351721648277,0,-0.11955841309193149,0.0014851041245512544
0.33959999999999996,0.18517257742031709,-0.89943958127087775,-0.11723516224474541,-0.0041135718087643687,-0.12134873405350978,1.1555579666323415e-34,-0.11984544145494777,0.0015032925985620144
0.34019999999999995,0.18463257438106426,-0.90056902452655152,-0.11755351971288945,-0.0041001654776162341,-0.12165368519050564,0,-0.12013204742157012,0.0015216377689355447
0.34079999999999999,0.1840918943910248,-0.9016960576113513,-0.11787169934400829,-0.0040866677027697126,-0.12195836704677802,0,-0.12041822668981096,0.0015401403569670733
0.34139999999999998,0.18355053889819301,-0.9028206763301394,-0.1181896969027338,-0.0040730791386477238,-0.12226277604138153,0,-0.12070397495896397,0.0015588010824175731
0.34199999999999997,0.18300850935311139,-0.90394287648852745,-0.11850750814794872,-0.0040594004452042557,-0.12256690859315297,0,-0.12098928792968289,0.0015776206634701016
0.34259999999999996,0.18246580720887101,-0.90506265389288665,-0.11882512883284506,-0.0040456322879001971,-0.12287076112074527,0,-0.12127416130405927,0.0015965998166859745
0.34319999999999995,0.18192243392111176,-0.90618000435035939,-0.11914255470498372,-0.0040317753376788862,-0.12317433004266259,1.1555579666323415e-34,-0.12155859078570179,0.0016157392569608063
0.34379999999999999,0.18137839094802252,-0.90729492366886777,-0.11945978150635317,-0.004017830270941305,-0.12347761177729449,1.1555579666323415e-34,-0.1218425720798141,0.0016350396974803808
0.34439999999999998,0.18083367975034159,-0.90840740765712569,-0.11977680497342991,-0.0040037977695209902,-0.12378060274295091,-1.1555579666323415e-34,-0.1221261008932745,0.0016545018496764298
0.34499999999999997,0.18028830179135663,-0.90951745212464952,-0.12009362083723851,-0.0039896785206586073,-0.12408329935789711,0,-0.12240917293471487,0.0016741264231822435
0.34559999999999996,0.17974225853690504,-0.91062505288176776,-0.12041022482341214,-0.0039754732169762158,-0.12438569804038838,1.1555579666323415e-34,-0.12269178391460023,0.0016939141257881422
0.34619999999999995,0.17919555145537425,-0.91173020573963237,-0.12072661265225364,-0.0039611825564512294,-0.12468779520870488,1.1555579666323415e-34,-0.12297392954530803,0.0017138656633968309
0.3468,0.17864818201770186,-0.91283290651022941,-0.12104278003879694,-0.0039468072423900491,-0.12498958728118698,1.1555579666323415e-34,-0.12325560554120837,0.0017339817399786143
0.34739999999999999,0.17810015169737603,-0.91393315100638828,-0.12135872269286847,-0.0039323479834013899,-0.12529107067626985,0,-0.12353680761874336,0.0017542630575264697
0.34799999999999998,0.17755146197043542,-0.915030935041794,-0.12167443631914969,-0.0039178054933692863,-0.12559224181251896,0,-0.12381753149650797,0.0017747103160110117
0.34859999999999997,0.17700211431546972,-0.9161262544309976,-0.12198991661723951,-0.0039031804914258133,-0.12589309710866534,0,-0.12409777289533001,0.0017953242133353189
0.34919999999999995,0.17645211021361976,-0.91721910498942494,-0.12230515928171681,-0.0038884737019234455,-0.12619363298364028,0,-0.12437752753835062,0.0018161054452896211
0.34979999999999994,0.17590145114857766,-0.91830948253338984,-0.12262016000220419,-0.0038736858544071604,-0.12649384585661136,1.1555579666323415e-34,-0.12465679115110544,0.0018370547055059005
0.35039999999999999,0.17535013860658719,-0.91939738288010231,-0.12293491446343104,-0.0038588176835861869,-0.12679373214701722,0,-0.12493555946160488,0.0018581726854123265
0.35099999999999998,0.17479817407644413,-0.92048280184768083,-0.12324941834529803,-0.0038438699293054835,-0.12709328827460351,-1.1555579666323415e-34,-0.12521382820041593,0.0018794600741876
0.35159999999999997,0.17424555904949618,-0.92156573525516194,-0.12356366732294123,-0.0038288433365168614,-0.12739251065945811,0,-0.12549159310074293,0.0019009175587151768
0.35219999999999996,0.17369229501964345,-0.92264617892251155,-0.12387765706679682,-0.0038137386552498436,-0.12769139572204669,-1.1555579666323415e-34,-0.12576884989850931,0.0019225458235373584
0.35279999999999995,0.17313838348333851,-0.9237241286706348,-0.12419138324266633,-0.0037985566405821843,-0.1279899398832485,1.1555579666323415e-34,-0.12604559433243923,0.0019443455508092952
0.35339999999999999,0.17258382593958677,-0.92479958032138698,-0.12450484151178193,-0.003783298052610096,-0.12828813956439203,0,-0.12632182214413917,0.0019663174202528438
0.35399999999999998,0.17202862388994675,-0.92587252969758405,-0.12481802753087239,-0.0037679636564181777,-0.12858599118729055,0,-0.12659752907818023,0.0019884621091103422
0.35459999999999997,0.1714727788385301,-0.92694297262301373,-0.12513093695222935,-0.0037525542220490102,-0.12888349117427833,0,-0.12687271088218008,0.0020107802920982655
0.35519999999999996,0.17091629229200206,-0.92801090492244487,-0.12544356542377377,-0.0037370705244724732,-0.12918063594824625,0,-0.12714736330688545,0.002033272641360777
0.35579999999999995,0.17035916575958149,-0.9290763224216394,-0.12575590858912294,-0.0037215133435547425,-0.12947742193267769,1.1555579666323415e-34,-0.12742148210625454,0.0020559398264231644
0.35639999999999999,0.1698014007530414,-0.93013922094736212,-0.12606796208765786,-0.0037058834640270014,-0.12977384555168484,0,-0.12769506303753964,0.0020787825141451908
0.35699999999999998,0.16924299878670884,-0.93119959632739102,-0.12637972155459054,-0.0036901816754538195,-0.13006990323004436,0,-0.12796810186137006,0.0021018013686743254
0.35759999999999997,0.16868396137746536,-0.93225744439052893,-0.12669118262103277,-0.0036744087722012575,-0.130365591393234,0,-0.12824059434183513,0.002124997051398906
0.35819999999999996,0.16812429004474727,-0.93331276096661298,-0.12700234091406368,-0.0036585655534046623,-0.13066090646746836,0,-0.12851253624656714,0.0021483702209011638
0.35879999999999995,0.1675639863105455,-0.93436554188652587,-0.127313192056799,-0.0036426528229361473,-0.13095584487973516,1.1555579666323415e-34,-0.12878392334682498,0.0021719215329101837
0.35939999999999994,0.16700305169940646,-0.93541578298220596,-0.12762373166846019,-0.0036266713893718062,-0.13125040305783198,0,-0.12905475141757722,0.0021956516402547627
0.35999999999999999,0.16644148773843168,-0.93646348008665858,-0.12793395536444374,-0.0036106220659585914,-0.13154457743040232,0,-0.12932501623758616,0.0022195611928161828
0.36059999999999998,0.16587929595727849,-0.93750862903396559,-0.12824385875639094,-0.0035945056705809155,-0.13183836442697186,1.1555579666323415e-34,-0.12959471358949096,0.0022436508374808718
0.36119999999999997,0.16531647750171552,-0.93855122923644541,-0.12855343844875966,-0.003578323036426734,-0.13213176148518641,-1.1555579666323415e-34,-0.12986384023654168,0.0022679212486447272
0.36179999999999995,0.16475303401429653,-0.93959127553264987,-0.1288626897713615,-0.0035620749871992934,-0.1324247647585608,0,-0.13013239169933377,0.0022923730592270008
0.36239999999999994,0.16418896725758281,-0.94062876167504683,-0.12917160774542849,-0.0035457623481213322,-0.13271737009354981,0,-0.13040036320425424,0.0023170068892955716
0.36299999999999999,0.16362427876928262,-0.94166368352225305,-0.12948018797441427,-0.00352938595529041,-0.13300957392970469,0,-0.13066775055613353,0.0023418233735711851
0.36359999999999998,0.16305897008961334,-0.94269603693445936,-0.12978842605852167,-0.0035129466492686392,-0.13330137270779033,-1.1555579666323415e-34,-0.13093454956423764,0.0023668231435526633
0.36419999999999997,0.16249304276130064,-0.94372581777344544,-0.13009631759477633,-0.0034964452750474279,-0.13359276286982377,1.1555579666323415e-34,-0.13120075604235434,0.0023920068274693907
0.36479999999999996,0.16192649832957864,-0.94475302190259558,-0.13040385817710093,-0.0034798826820120156,-0.13388374085911292,0,-0.13146636580887924,0.0024173750502336903
0.36539999999999995,0.16135933834218943,-0.94577764518691221,-0.13071104339638945,-0.0034632597239056448,-0.1341743031202951,0,-0.13173137468690194,0.0024429284333931833
0.36599999999999999,0.16079156434938319,-0.94679968349303223,-0.13101786884058239,-0.0034465772587935115,-0.13446444609937588,0,-0.13199577850429292,0.0024686675950830223
0.36659999999999998,0.16022317790391755,-0.94781913268924045,-0.13132433009474123,-0.0034298361490263619,-0.13475416624376757,0,-0.13225957309378944,0.00249459314997811
0.36719999999999997,0.15965418056105765,-0.94883598864548546,-0.13163042274112449,-0.0034130372612038583,-0.13504346000232836,0,-0.13252275429308311,0.0025207057092452418
0.36779999999999996,0.15908457387857589,-0.94985024723339362,-0.13193614235926324,-0.0033961814661376336,-0.13533232382540086,-1.1555579666323415e-34,-0.13278531794490567,0.00254700588049518
0.36839999999999995,0.15851435941675152,-0.95086190432628526,-0.13224148452603737,-0.0033792696388140575,-0.13562075416485142,-1.1555579666323415e-34,-0.13304725989711674,0.0025734942677346937
0.36899999999999999,0.15794353873837061,-0.95187095579918801,-0.1325464448157522,-0.0033623026583567391,-0.13590874747410892,0,-0.13330857600279045,0.0026001714713185212
0.36959999999999998,0.15737211340872567,-0.95287739752885237,-0.13285101880021505,-0.0033452814079887277,-0.13619630020820381,0,-0.13356926212030246,0.0026270380879013073
0.37019999999999997,0.15680008499561554,-0.95388122539376674,-0.13315520204881265,-0.0033282067749944508,-0.13648340882380713,0,-0.13382931411341764,0.0026540947103894544
0.37079999999999996,0.15622745506934521,-0.95488243527417216,-0.13345899012858869,-0.0033110796506813692,-0.13677006977927006,-1.1555579666323415e-34,-0.1340887278513771,0.0026813419278929672
0.37139999999999995,0.15565422520272532,-0.95588102305207656,-0.13376237860432136,-0.0032939009303413276,-0.13705627953466268,0,-0.13434749920898542,0.0027087803256772422
0.37199999999999994,0.15508039697107226,-0.95687698461127069,-0.134065363038602,-0.0032766715132116855,-0.13734203455181365,0,-0.13460562406669888,0.0027364104851147768
0.37259999999999999,0.15450597195220769,-0.95787031583734206,-0.13436793899191329,-0.0032593923024361068,-0.13762733129434937,0,-0.13486309831071247,0.0027642329836369082
0.37319999999999998,0.1539309517264586,-0.95886101261769008,-0.13467010202270815,-0.0032420642050251304,-0.13791216622773328,-1.1555579666323415e-34,-0.13511991783304783,0.0027922483946854421
0.37379999999999997,0.15335533787665664,-0.95984907084154136,-0.1349718476874891,-0.0032246881318164326,-0.13819653581930555,-1.1555579666323415e-34,-0.13537607853164121,0.0028204572876643096
0.37439999999999996,0.15277913198813842,-0.96083448639996361,-0.13527317154088744,-0.0032072649974348327,-0.13848043653832223,0,-0.1356315763104311,0.0028488602278911417
0.37499999999999994,0.15220233564874486,-0.96181725518588168,-0.13557406913574346,-0.0031897957202520347,-0.13876386485599548,0,-0.13588640707944669,0.0028774577765488521
0.37559999999999999,0.1516249504488211,-0.96279737309409119,-0.1358745360231863,-0.0031722812223460759,-0.13904681724553236,0,-0.13614056675489522,0.0029062504906371563
0.37619999999999998,0.1510469779812165,-0.96377483602127423,-0.13617456775271455,-0.0031547224294605491,-0.1393292901821751,0,-0.13639405125925103,0.0029352389229240967
0.37679999999999997,0.15046841984128395,-0.96474963986601447,-0.13647415987227718,-0.0031371202709635135,-0.13961128014324067,1.1555579666323415e-34,-0.13664685652134315,0.0029644236218975329
0.37739999999999996,0.14988927762688012,-0.96572178052881041,-0.13677330792835421,-0.0031194756798061715,-0.13989278360816038,0,-0.13689897847644381,0.002993805131716596
0.37799999999999995,0.14930955293836484,-0.96669125391209265,-0.13707200746603884,-0.003101789592481273,-0.14017379705852012,1.1555579666323415e-34,-0.13715041306635695,0.0030233839921631643
0.37859999999999999,0.1487292473786011,-0.96765805592023635,-0.13737025402911843,-0.003084062948981258,-0.14045431697809968,0,-0.13740115623950641,0.00305316073859327
0.37919999999999998,0.14814836255295494,-0.96862218245957754,-0.13766804316015713,-0.0030662966927561463,-0.14073433985291328,0,-0.1376512039510247,0.0030831359018885394
0.37979999999999997,0.14756690006929477,-0.96958362943842791,-0.13796537040057802,-0.0030484917706711549,-0.14101386217124917,0,-0.13790055216284156,0.0031133100084076008
0.38039999999999996,0.14698486153799165,-0.97054239276708876,-0.13826223129074583,-0.0030306491329640689,-0.14129288042370988,1.1555579666323415e-34,-0.13814919684377239,0.0031436835799374804
0.38099999999999995,0.14640224857191872,-0.97149846835786713,-0.1385586213700499,-0.0030127697332023606,-0.14157139110325226,-1.1555579666323415e-34,-0.13839713396960726,0.0031742571336450089
0.38159999999999994,0.1458190627864511,-0.97245185212508944,-0.13885453617698748,-0.002994854528240035,-0.14184939070522753,0,-0.13864435952319928,0.0032050311820282103
