"Time","body.phi","inertia.phi","inertia.w","prismatic.s","prismatic.v","revolute.w"
11.176,-16.272122240320773,60.794468629439159,10.416473370965091,1.309406116270436,0.077423952208050831,-2.3832369963724997
11.18,-16.281655440987116,60.836140578701546,10.419505932659455,1.3097159237741847,0.077477425655012158,-2.3833662250195102
11.184000000000001,-16.291189157776603,60.877824657399628,10.42253771187935,1.3100259449174565,0.077530959485363413,-2.3834948212376692
11.188000000000001,-16.300723388178536,60.919520862434446,10.425568707966544,1.3103361799265691,0.07758455401642278,-2.3836227848354299
11.192,-16.310258129681884,60.961229190705183,10.428598920259764,1.3106466290287737,0.077638209567233538,-2.3837501156194079
11.196,-16.319793379775238,61.002949639108984,10.431628348094648,1.3109572924522543,0.077691926458569482,-2.3838768133943788
11.200000000000001,-16.329329135946832,61.04468220454104,10.434656990803758,1.3112681704261309,0.077745705012940591,-2.3840028779632689
11.204000000000001,-16.338865395684529,61.086426883894603,10.437684847716577,1.3115792631804626,0.077799545554598504,-2.3841283091271492
11.208,-16.348402156475835,61.128183674060928,10.44071191815946,1.3118905709462516,0.077853448409542267,-2.3842531066852288
11.212,-16.35793941580787,61.169952571929286,10.44373820145567,1.3122020939554431,0.077907413905523873,-2.3843772704348511
11.216000000000001,-16.367477171167391,61.21173357438704,10.446763696925341,1.3125138324409316,0.077961442372053796,-2.3845008001714807
11.220000000000001,-16.377015419838024,61.253526678052573,10.449788403873605,1.3128257868259992,0.078015534687580462,-2.3846236952687518
11.224,-16.386554144799529,61.295331860715358,10.452812320765579,1.313137970899271,0.078069730333985482,-2.3847459254719614
11.228,-16.396093357425283,61.337149137536542,10.45583544772451,1.3134503719205537,0.07812399216640363,-2.384867519336253
11.232000000000001,-16.405633055177848,61.378978505365644,10.458857784056605,1.3137629901477483,0.078178320582641417,-2.3849884766025515
11.236000000000001,-16.415173235519042,61.420819961049624,10.461879329064866,1.3140758258400351,0.078232715983207718,-2.3851087970091736
11.24,-16.424713895909974,61.46267350143313,10.464900082049096,1.3143888792578766,0.078287178771325475,-2.3852284802918118
11.244,-16.434255033811016,61.504539123358271,10.46792004230587,1.314702150663025,0.078341709352943184,-2.3853475261835291
11.248000000000001,-16.4437966466818,61.546416823664714,10.470939209128549,1.3150156403185245,0.078396308136746556,-2.3854659344147411
11.252000000000001,-16.453338731981201,61.588306599189615,10.473957581807237,1.315329348488717,0.078450975534169909,-2.3855837047132078
11.256,-16.462881287167367,61.630208446767668,10.476975159628799,1.315643275439248,0.078505711959407962,-2.3857008368040264
11.26,-16.472424309697686,61.672122363231082,10.479991941876831,1.3159574214370697,0.078560517829427176,-2.385817330409612
11.263999999999999,-16.481967797028773,61.714048345409566,10.483007927831663,1.3162717867504465,0.078615393563977551,-2.3859331852496948
