"Time","revolute1.phi","revolute1.w","revolute4.phi","revolute4.w"
3.6915,0.29975053124973317,-0.019017510646563641,-0.47555421936540765,0.17523209123956168
3.6920000000000002,0.29974105079495222,-0.018903274972871677,-0.47546636773687184,0.17617040259433123
3.6924999999999999,0.29973162745950649,-0.018789029660723603,-0.47537804708098985,0.17710819972271249
3.6930000000000001,0.2997222612484976,-0.018674774596535625,-0.47528925765659902,0.17804547911265903
3.6935000000000002,0.29971295216709576,-0.018560509665727584,-0.47519999972433413,0.17898223725201029
3.694,0.29970370022054138,-0.018446234752727605,-0.47511027354662794,0.17991847062851191
3.6945000000000001,0.29969450541414511,-0.018331949740976756,-0.47502007938771196,0.18085417572983575
3.6950000000000003,0.29968536775328891,-0.018217654512934629,-0.47492941751361817,0.18178934904359259
3.6955,0.29967628724342676,-0.018103348950084013,-0.47483828819217899,0.18272398705735235
3.6960000000000002,0.29966726389008541,-0.017989032932935526,-0.47474669169302902,0.18365808625866378
3.6964999999999999,0.29965829769886532,-0.017874706341033313,-0.47465462828760602,0.18459164313506687
3.6970000000000001,0.29964938867544122,-0.017760369052959205,-0.47456209824915119,0.18552465417411654
3.6975000000000002,0.29964053682556285,-0.017646020946338371,-0.47446910185271107,0.18645711586339481
3.698,0.29963174215505567,-0.017531661897844011,-0.47437563937513788,0.18738902469053079
3.6985000000000001,0.29962300466982211,-0.01741729178320198,-0.47428171109509076,0.18832037714322075
3.6990000000000003,0.29961432437584185,-0.017302910477196409,-0.47418731729303693,0.18925116970924089
3.6995,0.29960570127917252,-0.017188517853674312,-0.47409245825125212,0.19018139887646732
3.7000000000000002,0.2995971353859509,-0.0170741137855503,-0.47399713425382206,0.19111106113289617
3.7004999999999999,0.29958862670239333,-0.01695969814481222,-0.47390134558664349,0.19204015296665547
3.7010000000000001,0.29958017523479658,-0.01684527080252533,-0.47380509253742437,0.19296867086602942
3.7015000000000002,0.29957178098953868,-0.016730831628837962,-0.47370837539568622,0.19389661131947009
3.702,0.29956344397307949,-0.016616380492986207,-0.47361119445276395,0.19482397081561759
3.7025000000000001,0.29955516419196193,-0.01650191726329853,-0.47351355000180723,0.19575074584332025
3.7030000000000003,0.29954694165281187,-0.016387441807201395,-0.47341544233778138,0.19667693289164717
3.7035,0.29953877636234,-0.016272953991223898,-0.47331687175746889,0.19760252844990825
3.7040000000000002,0.29953066832734171,-0.016158453681002445,-0.47321783855946931,0.19852752900767459
3.7044999999999999,0.29952261755469822,-0.016043940741286403,-0.47311834304420158,0.19945193105478992
3.7050000000000001,0.2995146240513773,-0.015929415035942286,-0.47301838551390396,0.20037573108139506
3.7055000000000002,0.29950668782443413,-0.015814876427959406,-0.47291796627263538,0.20129892557793991
3.706,0.29949880888101182,-0.015700324779454548,-0.4728170856262765,0.20222151103520317
