"Time","body1.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
4.0365000000000002,1.2777707617588214,0.23281106285992123,0.90717903926139976,1.090979446727312,2.3155657916490591
4.0373999999999999,1.2785855387896288,0.23241044644837328,0.9034363494628419,1.0930593144566012,2.3063569080482158
4.0382999999999996,1.2793969508117053,0.23201138699507287,0.89970130619217226,1.0951309004760792,2.2971623569901913
4.0392000000000001,1.2802050046926507,0.23161388260101323,0.89597389669095051,1.0971942176498799,2.28798215773072
4.0400999999999998,1.2810097072876339,0.23121793135931648,0.89225410802037786,1.0992492788545625,2.2788163286176371
4.0409999999999995,1.2818110654391892,0.23082353135549968,0.88854192706244373,1.1012960969780696,2.2696648870969369
4.0419,1.2826090859770061,0.23043068066774441,0.88483734052110918,1.1033346849186663,2.2605278497189047
4.0427999999999997,1.283403775717719,0.23003937736716604,0.88114033492348609,1.1053650555838774,2.2514052321442528
4.0437000000000003,1.284195141464705,0.22964961951807936,0.87745089662098186,1.1073872218894485,2.2422970491501615
4.0446,1.2849831900078688,0.22926140517827004,0.87376901179049893,1.1094011967582718,2.2332033146364632
4.0454999999999997,1.2857679281992056,0.22887473230180458,0.87009466689705917,1.1114069935028643,2.2241240428061362
4.0464000000000002,1.2865493635515186,0.22848959796891277,0.86642785234294806,1.1134046288559982,2.2150592574554149
4.0472999999999999,1.2873275021691803,0.22810600104760378,0.86276854986676899,1.1153941124964746,2.2060089599078387
4.0481999999999996,1.2881023508044518,0.22772393954867107,0.8591167450705558,1.1173754574579462,2.1969731608985592
4.0491000000000001,1.2888739161960705,0.22734341147644999,0.8554724233936799,1.1193486767809375,2.1879518703311671
4.0499999999999998,1.2896422050690637,0.22696441482905783,0.85183557011417188,1.121313783511902,2.1789450972841848
4.0508999999999995,1.290407224134569,0.22658694759863038,0.84820617035000911,1.1232707907022936,2.1699528500174723
4.0518000000000001,1.2911689800896446,0.22621100777156147,0.84458420906043663,1.1252197114076223,2.1609751359787226
4.0526999999999997,1.2919274796170841,0.22583659332874345,0.84096967104728737,1.1271605586865086,2.1520119618099476
4.0536000000000003,1.2926827293852348,0.22546370224580278,0.83736254095626705,1.1290933455997576,2.1430633333538802
4.0545,1.2934347360478091,0.22509233249334212,0.83376280327829244,1.1310180852094069,2.1341292556605063
4.0553999999999997,1.2941835062437019,0.22472248203717632,0.83017044235077664,1.1329347905777982,2.1252097329934716
4.0563000000000002,1.2949290465968044,0.22435414883857255,0.82658544235894826,1.1348434747666336,2.116304768836565
4.0571999999999999,1.2956713637158177,0.22398733085448977,0.82300778733717384,1.1367441508360314,2.1074143659002109
4.0580999999999996,1.2964104641940706,0.2236220260378157,0.81943746117024452,1.138636831843598,2.0985385261278817
4.0590000000000002,1.2971463546093327,0.22325823233760653,0.81587444759469752,1.1405215308434822,2.0896772507025827
4.0598999999999998,1.2978790415236283,0.22289594769932664,0.81231873020013601,1.1423982608854319,2.0808305400533449
4.0607999999999995,1.298608531483054,0.22253517006508544,0.80877029243051779,1.144267035013866,2.0719983938616342
4.0617000000000001,1.2993348310175916,0.22217589737387708,0.80522911758547611,1.1461278662669281,2.0631808110678436
4.0625999999999998,1.300057946640923,0.22181812756182034,0.80169518882163937,1.1479807676755454,2.0543777898777766
4.0634999999999994,1.3007778848502463,0.22146185856239531,0.79816848915392002,1.1498257522624964,2.0455893277690649
4.0644,1.3014946527254641,0.2211070875754631,0.79464900245590497,1.1516628359502643,2.0368154214572844
4.0652999999999997,1.3022082566047302,0.22075381268307465,0.79113671125381135,1.1534920311333554,2.0280560669916285
4.0662000000000003,1.3029187026670046,0.22040203213878617,0.78763159769911739,1.1553133495054149,2.0193112597220875
4.0670999999999999,1.3036259973618955,0.22005174384327045,0.78413364428669485,1.1571268041452563,2.0105809942769914
4.0679999999999996,1.3043301471226751,0.21970294569444956,0.78064283337803353,1.1589324081240466,2.001865264588742
