"Time","body.frame_a.phi","prismatic.s","prismatic.v","revolute.w"
1.5875999999999999,-2.2612105290456839,1.2851885821296019,-0.33017261543453463,-0.6596533014387882
1.5887999999999998,-2.2619969512363398,1.2847935484293873,-0.32821511578924811,-0.65105308510118498
1.5899999999999999,-2.262773054501201,1.2844008656365387,-0.32625438786923233,-0.64245505695644678
1.5911999999999999,-2.2635388414633453,1.2840105375826134,-0.32429050893776473,-0.63385920841992682
1.5923999999999998,-2.2642943147361243,1.2836225680075168,-0.32232355585455502,-0.62526553066035406
1.5935999999999999,-2.2650394769229369,1.2832369605600511,-0.32035360507736527,-0.61667401459810001
1.5947999999999998,-2.2657743306169906,1.2828537187984617,-0.31838073266363487,-0.60808465090346142
1.5959999999999999,-2.2664988784010704,1.2824728461909847,-0.31640501427209816,-0.59949742999491773
1.5972,-2.2672131228473087,1.2820943461163952,-0.31442652516440989,-0.59091234203741361
1.5983999999999998,-2.2679170665169477,1.2817182218645538,-0.31244534020676451,-0.58232937694062537
1.5995999999999999,-2.2686107119601107,1.2813444766369548,-0.31046153387151815,-0.57374852435722712
1.6007999999999998,-2.2692940617155677,1.2809731135472735,-0.30847518023881143,-0.56516977368117227
1.6019999999999999,-2.2699671183104995,1.2806041356219131,-0.30648635299818938,-0.55659311404595291
1.6032,-2.2706298842602735,1.2802375458005533,-0.30449512545022478,-0.54801853432288139
1.6043999999999998,-2.2712823620682001,1.2798733469366965,-0.30250157050813936,-0.5394460231193563
1.6055999999999999,-2.2719245542253055,1.2795115417982168,-0.30050576069942386,-0.53087556877712927
1.6067999999999998,-2.2725564632101012,1.2791521330679061,-0.29850776816746277,-0.52230715937058703
1.6079999999999999,-2.2731780914883455,1.2787951233440213,-0.29650766467315265,-0.513740782705009
1.6092,-2.2737894415118927,1.2784405151390263,-0.29450552163008775,-0.50517642636531601
1.6103999999999998,-2.2743905150202637,1.2780883095121214,-0.29250143550422408,-0.49661411590501453
1.6115999999999999,-2.2749813149867917,1.2777385098834562,-0.29049545701249918,-0.48805380837899298
1.6127999999999998,-2.2755618438072807,1.2773911184860534,-0.28848765700682927,-0.47949549140819531
1.6139999999999999,-2.276132103862659,1.2770461374692526,-0.28647810599975099,-0.47093915238844292
1.6152,-2.2766920975187204,1.2767035688992119,-0.28446687416691901,-0.46238477849002929
1.6163999999999998,-2.2772418271258674,1.276363414759409,-0.28245403134960023,-0.45383235665730087
1.6175999999999999,-2.2777812950188565,1.27602567695114,-0.28043964705716762,-0.44528187360823596
1.6187999999999998,-2.2783105035165381,1.2756903572940215,-0.27842379046959875,-0.43673331583404135
1.6199999999999999,-2.2788294549216035,1.2753574575264899,-0.27640653043996716,-0.42818666959872337
1.6211999999999998,-2.2793381515203235,1.2750269793063016,-0.27438793549694118,-0.41964192093868574
1.6223999999999998,-2.2798365955822972,1.2746989242110347,-0.27236807384727624,-0.41109905566230132
1.6235999999999999,-2.2803247893601886,1.2743732937385879,-0.27034701337831213,-0.40255805934950778
1.6247999999999998,-2.280802735089476,1.2740500893076832,-0.26832482166046778,-0.39401891735138755
1.6259999999999999,-2.2812704349881892,1.2737293122583622,-0.26630156594973492,-0.3854816147897473
1.6271999999999998,-2.2817278912566583,1.2734109638524924,-0.26427731319017639,-0.37694613655671411
1.6283999999999998,-2.2821751060772542,1.2730950452742613,-0.26225213001641773,-0.36841246731430727
1.6295999999999999,-2.2826120816141287,1.2727815576306825,-0.26022608275614556,-0.35988059149403362
1.6307999999999998,-2.2830388200129645,1.2724705019520912,-0.25819923743260159,-0.35135049329646789
1.6319999999999999,-2.2834553234007111,1.272161879192649,-0.25617165976707645,-0.34282215669083221
