"Time","damper.phi_rel","damper.w_rel","relativeForce_inWorld.frame_b.fx","relativeForce_inWorld.frame_b.fy","relativeForce_inFrameA.frame_b.fx","relativeForce_inFrameA.frame_b.fy","relativeForce_inFrameB.frame_b.fx","relativeForce_inFrameB.frame_b.fy","relativeForce_inFrameResolve.frame_b.fx","relativeForce_inFrameResolve.frame_b.fy"
2.4882,-0.060681041884007927,0.078290765593818451,0.92555372078385367,0,0.88511142508488161,0.27060571915805065,0.92385021180759508,-0.056129102967155051,0.92385021180759508,-0.056129102967155051
2.4887999999999999,-0.060635174170030462,0.074601934638070522,0.92697449017970124,0,0.8864701136152574,0.2710211119283325,0.92527094372771135,-0.05617282383098942,0.92527094372771135,-0.05617282383098942
2.4893999999999998,-0.060591521615119,0.070906935853464637,0.92838208521618115,0,0.88781620344311307,0.27143265288870744,0.92667840688562331,-0.056217669484493908,0.92667840688562331,-0.056217669484493908
2.4899999999999998,-0.060550087897945346,0.067205838917814315,0.92977648588825068,0,0.88914967543753121,0.27184033619026693,0.928072580695391,-0.056263653206144265,0.928072580695391,-0.056263653206144265
2.4905999999999997,-0.060510876655084762,0.063498713614722882,0.93115767237839075,0,0.89047051064692406,0.27224415603892921,0.92945344475843017,-0.056310788094558292,0.92945344475843017,-0.056310788094558292
2.4911999999999996,-0.060473891480932289,0.05978562983256841,0.93252562505688374,0,0.89177869029929924,0.27264410669552025,0.93082097886365156,-0.056359087067173803,0.93082097886365156,-0.056359087067173803
2.4917999999999996,-0.060439135927619202,0.056066657563488616,0.93388032448209501,0,0.89307419580252922,0.27304018247585615,0.93217516298760728,-0.056408562858939505,0.93217516298760728,-0.056408562858939505
2.4923999999999999,-0.060406613504929582,0.052341866902363157,0.93522175140074693,0,0.89435700874461288,0.27343237775082341,0.93351597729463154,-0.056459228021018083,0.93351597729463154,-0.056459228021018083
2.4929999999999999,-0.060376327680216765,0.04861132804580947,0.93654988674819195,0,0.8956271108939371,0.27382068694645845,0.93484340213698369,-0.056511094919501743,0.93484340213698369,-0.056511094919501743
2.4935999999999998,-0.060348281878319657,0.044875111291151293,0.93786471164868812,0,0.89688448419954026,0.27420510454402841,0.93615741805499464,-0.056564175734140625,0.93615741805499464,-0.056564175734140625
2.4941999999999998,-0.060322479481479403,0.041133287035414551,0.93916620741566326,0,0.89812911079136437,0.27458562508010836,0.93745800577720684,-0.056618482457083633,0.93745800577720684,-0.056618482457083633
2.4947999999999997,-0.060298923829255717,0.037385925774309596,0.9404543555519822,0,0.8993609729805111,0.27496224314665935,0.93874514622051741,-0.05667402689163209,0.93874514622051741,-0.05667402689163209
2.4953999999999996,-0.060277618218443393,0.033633098101216126,0.94172913775020761,0,0.90058005325949098,0.2753349533911047,0.94001882049032026,-0.05673082065100616,0.94001882049032026,-0.05673082065100616
2.496,-0.060258565902988767,0.029874874706165348,0.9429905358928643,0,0.90178633430247657,0.27570375051640733,0.94127900988065161,-0.056788875157124642,0.94127900988065161,-0.056788875157124642
2.4965999999999999,-0.060241770093906313,0.026111326374836034,0.94423853205269015,0,0.90297979896554159,0.27606862928114306,0.94252569587432766,-0.056848201639397085,0.94252569587432766,-0.056848201639397085
2.4971999999999999,-0.060227233959194784,0.022342523987522817,0.94547310849289923,0,0.90416043028691351,0.2764295844995775,0.94375886014309496,-0.056908811133529712,0.94375886014309496,-0.056908811133529712
2.4977999999999998,-0.060214960623754019,0.018568538518132224,0.94669424766742627,0,0.90532821148720644,0.27678661104173768,0.94497848454776645,-0.056970714480343965,0.94497848454776645,-0.056970714480343965
2.4983999999999997,-0.060204953169301238,0.01478944103316486,0.94790193222118124,0,0.9064831259696654,0.27713970383348635,0.94618455113837041,-0.057033922324608806,0.94618455113837041,-0.057033922324608806
