"Time","prismatic.s","prismatic.v","absolutePosition.r[1]","absolutePosition.r[2]","absolutePosition.phi","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteAcceleration.a[1]","absoluteAcceleration.a[2]","absoluteAcceleration.z"
0.73699999999999999,3.4528450000059969,8.3700000000000134,2.4415301138903049,2.4415301138903054,0,5.918483758531413,5.9184837585314121,0,7.0710678118654888,7.0710678118654879,0
0.73720000000000008,3.4545192000059974,8.3720000000000141,2.4427139520633681,2.4427139520633685,0,5.9198979720937865,5.9198979720937857,0,7.0710678118654888,7.0710678118654879,0
0.73740000000000006,3.4561938000059977,8.374000000000013,2.4438980730791435,2.4438980730791431,0,5.9213121856561592,5.9213121856561584,0,7.0710678118654888,7.0710678118654879,0
0.73760000000000003,3.4578688000059974,8.3760000000000137,2.4450824769376309,2.4450824769376305,0,5.9227263992185328,5.9227263992185319,0,7.0710678118654888,7.0710678118654879,0
0.73780000000000001,3.4595442000059977,8.3780000000000143,2.4462671636388311,2.4462671636388307,0,5.9241406127809064,5.9241406127809055,0,7.0710678118654888,7.0710678118654879,0
0.73799999999999999,3.4612200000059978,8.3800000000000132,2.4474521331827437,2.4474521331827432,0,5.9255548263432782,5.9255548263432773,0,7.0710678118654888,7.0710678118654879,0
0.73820000000000008,3.4628962000059982,8.3820000000000139,2.4486373855693686,2.4486373855693682,0,5.9269690399056518,5.9269690399056509,0,7.0710678118654888,7.0710678118654879,0
0.73840000000000006,3.4645728000059979,8.3840000000000146,2.4498229207987059,2.4498229207987055,0,5.9283832534680254,5.9283832534680245,0,7.0710678118654888,7.0710678118654879,0
0.73860000000000003,3.4662498000059982,8.3860000000000134,2.451008738870756,2.4510087388707555,0,5.9297974670303981,5.9297974670303972,0,7.0710678118654888,7.0710678118654879,0
0.73880000000000001,3.4679272000059984,8.3880000000000141,2.4521948397855184,2.452194839785518,0,5.9312116805927717,5.9312116805927708,0,7.0710678118654888,7.0710678118654879,0
0.73899999999999999,3.4696050000059979,8.390000000000013,2.4533812235429928,2.4533812235429924,0,5.9326258941551435,5.9326258941551426,0,7.0710678118654888,7.0710678118654879,0
0.73920000000000008,3.4712832000059985,8.3920000000000137,2.4545678901431804,2.45456789014318,0,5.9340401077175171,5.9340401077175162,0,7.0710678118654888,7.0710678118654879,0
0.73940000000000006,3.472961800005999,8.3940000000000143,2.4557548395860804,2.45575483958608,0,5.9354543212798907,5.9354543212798898,0,7.0710678118654888,7.0710678118654879,0
0.73960000000000004,3.4746408000059992,8.3960000000000132,2.4569420718716928,2.4569420718716923,0,5.9368685348422634,5.9368685348422625,0,7.0710678118654888,7.0710678118654879,0
0.73980000000000001,3.4763202000059987,8.3980000000000139,2.458129587000017,2.458129587000017,0,5.938282748404637,5.9382827484046361,0,7.0710678118654888,7.0710678118654879,0
0.73999999999999999,3.4780000000059985,8.4000000000000128,2.4593173849710541,2.4593173849710537,0,5.9396969619670088,5.9396969619670079,0,7.0710678118654888,7.0710678118654879,0
0.74020000000000008,3.4796802000059994,8.4020000000000135,2.4605054657848044,2.460505465784804,0,5.9411111755293824,5.9411111755293815,0,7.0710678118654888,7.0710678118654879,0
0.74040000000000006,3.4813608000059997,8.4040000000000141,2.4616938294412667,2.4616938294412662,0,5.942525389091756,5.9425253890917551,0,7.0710678118654888,7.0710678118654879,0
0.74060000000000004,3.4830418000059993,8.406000000000013,2.4628824759404413,2.4628824759404409,0,5.9439396026541287,5.9439396026541278,0,7.0710678118654888,7.0710678118654879,0
0.74080000000000001,3.4847232000059996,8.4080000000000137,2.4640714052823283,2.4640714052823278,0,5.9453538162165023,5.9453538162165014,0,7.0710678118654888,7.0710678118654879,0
0.74099999999999999,3.4864050000059992,8.4100000000000144,2.4652606174669276,2.4652606174669272,0,5.9467680297788759,5.946768029778875,0,7.0710678118654888,7.0710678118654879,0
0.74120000000000008,3.4880872000060004,8.4120000000000132,2.4664501124942406,2.4664501124942402,0,5.9481822433412477,5.9481822433412468,0,7.0710678118654888,7.0710678118654879,0
