"Time","damper.phi_rel","damper.w_rel","cutForce_inFrameA.force[1]","cutForce_inFrameA.force[2]","cutForce_inWorld.force[1]","cutForce_inWorld.force[2]","cutForce_inFrameResolve.force[1]","cutForce_inFrameResolve.force[2]"
2.4623999999999997,-0.1896429648017445,-0.2493896470805726,-1.7078170227832348,1.2427186892859314,-1.7078170227832348,1.2427186892859314,-1.7078170227832348,1.2427186892859314
2.4629999999999996,-0.18979416985256217,-0.25463080165106189,-1.7115687684929468,1.244193027673635,-1.7115687684929468,1.244193027673635,-1.7115687684929468,1.244193027673635
2.4635999999999996,-0.18994851947606248,-0.25987151612300691,-1.7153997351599499,1.2456893855302447,-1.7153997351599499,1.2456893855302447,-1.7153997351599499,1.2456893855302447
2.4641999999999999,-0.19010601341088315,-0.26511178721881895,-1.7193098813923804,1.2472078317019584,-1.7193098813923804,1.2472078317019584,-1.7193098813923804,1.2472078317019584
2.4647999999999999,-0.19026665139393065,-0.27035161165355487,-1.7232991652203984,1.2487484364773085,-1.7232991652203984,1.2487484364773085,-1.7232991652203984,1.2487484364773085
2.4653999999999998,-0.19043043316038399,-0.27559098613478383,-1.7273675440940826,1.2503112715855096,-1.7273675440940826,1.2503112715855096,-1.7273675440940826,1.2503112715855096
2.4659999999999997,-0.19059735844369655,-0.28082990736241764,-1.7315149748812395,1.2518964101948349,-1.7315149748812395,1.2518964101948349,-1.7315149748812395,1.2518964101948349
2.4665999999999997,-0.19076742697559967,-0.28606837202855834,-1.7357414138651972,1.2535039269109269,-1.7357414138651972,1.2535039269109269,-1.7357414138651972,1.2535039269109269
2.4671999999999996,-0.19094063848610529,-0.29130637681734356,-1.7400468167425402,1.2551338977750977,-1.7400468167425402,1.2551338977750977,-1.7400468167425402,1.2551338977750977
2.4678,-0.19111699270350882,-0.29654391840479466,-1.7444311386208069,1.2567864002626372,-1.7444311386208069,1.2567864002626372,-1.7444311386208069,1.2567864002626372
2.4683999999999999,-0.19129648935439161,-0.30178099345864601,-1.7488943340161287,1.2584615132810217,-1.7488943340161287,1.2584615132810217,-1.7488943340161287,1.2584615132810217
2.4689999999999999,-0.19147912816362472,-0.30701759863821293,-1.7534363568508518,1.2601593171681973,-1.7534363568508518,1.2601593171681973,-1.7534363568508518,1.2601593171681973
2.4695999999999998,-0.19166490885437101,-0.31225373059422079,-1.7580571604510884,1.2618798936907538,-1.7580571604510884,1.2618798936907538,-1.7580571604510884,1.2618798936907538
2.4701999999999997,-0.19185383114808827,-0.31748938596865367,-1.762756697544233,1.2636233260421257,-1.762756697544233,1.2636233260421257,-1.762756697544233,1.2636233260421257
2.4707999999999997,-0.19204589476453218,-0.32272456139459893,-1.7675349202564379,1.2653896988407549,-1.7675349202564379,1.2653896988407549,-1.7675349202564379,1.2653896988407549
2.4713999999999996,-0.19224109942175913,-0.32795925349609195,-1.7723917801100415,1.2671790981282172,-1.7723917801100415,1.2671790981282172,-1.7723917801100415,1.2671790981282172
2.472,-0.19243944483612901,-0.33319345888796448,-1.7773272280209527,1.2689916113673494,-1.7773272280209527,1.2689916113673494,-1.7773272280209527,1.2689916113673494
2.4725999999999999,-0.19264093072230792,-0.33842717417567397,-1.7823412142959838,1.2708273274403137,-1.7823412142959838,1.2708273274403137,-1.7823412142959838,1.2708273274403137
2.4731999999999998,-0.19284555679327151,-0.3436603959551715,-1.7874336886301609,1.2726863366467001,-1.7874336886301609,1.2726863366467001,-1.7874336886301609,1.2726863366467001
2.4737999999999998,-0.19305332276030743,-0.34889312081273105,-1.7926046001039684,1.2745687307015263,-1.7926046001039684,1.2745687307015263,-1.7926046001039684,1.2745687307015263
2.4743999999999997,-0.19326422833301854,-0.35412534532479767,-1.7978538971805618,1.2764746027332876,-1.7978538971805618,1.2764746027332876,-1.7978538971805618,1.2764746027332876
2.4749999999999996,-0.1934782732193254,-0.35935706605783246,-1.8031815277029293,1.2784040472819154,-1.8031815277029293,1.2784040472819154,-1.8031815277029293,1.2784040472819154
2.4755999999999996,-0.1936954571254694,-0.36458827956815709,-1.8085874388910199,1.2803571602967647,-1.8085874388910199,1.2803571602967647,-1.8085874388910199,1.2803571602967647
2.4762,-0.19391577975601576,-0.36981898240180255,-1.8140715773388219,1.282334039134561,-1.8140715773388219,1.282334039134561,-1.8140715773388219,1.282334039134561
2.4767999999999999,-0.19413924081385567,-0.37504917109433794,-1.8196338890113866,1.2843347825572824,-1.8196338890113866,1.2843347825572824,-1.8196338890113866,1.2843347825572824
2.4773999999999998,-0.19436584000021023,-0.38027884217073887,-1.8252743192418435,1.2863594907300868,-1.8252743192418435,1.2863594907300868,-1.8252743192418435,1.2863594907300868
2.4779999999999998,-0.19459557701463254,-0.38550799214521614,-1.8309928127283346,1.288408265219152,-1.8309928127283346,1.288408265219152,-1.8309928127283346,1.288408265219152
2.4785999999999997,-0.1948284500653418,-0.39073661799821846,-1.8367893016950234,1.2904812038447488,-1.8367893016950234,1.2904812038447488,-1.8367893016950234,1.2904812038447488
2.4791999999999996,-0.19506445944045436,-0.39596471603237904,-1.842663734287421,1.2925784129852023,-1.842663734287421,1.2925784129852023,-1.842663734287421,1.2925784129852023
2.4798,-0.19530360549685491,-0.40119228251655492,-1.8486160585509896,1.2947000006737284,-1.8486160585509896,1.2947000006737284,-1.8486160585509896,1.2947000006737284
