"Time","PID.D.x","PID.I.y","body.phi","prismatic.s","prismatic.v","revolute.w"
0.46859999999999996,0.0863281305548185,-3.258145138532894e-11,0.089370948924442598,1.3680375698231408,0.80375680535789984,0.096413301527285361
0.46919999999999995,0.086418914206622552,-3.2527811580054465e-11,0.089428339833951778,1.3685185183398458,0.79940505384875593,0.094889754306325139
0.46979999999999994,0.086508697383578498,-3.2474137613485961e-11,0.08948481790836077,1.3689968589455386,0.79506381216677857,0.093370536582446012
0.47039999999999998,0.086597482713454105,-3.2420430032397032e-11,0.089540385743473283,1.3694725979432978,0.79073307973778617,0.091855645813305381
0.47099999999999997,0.086685272822957238,-3.236668938199113e-11,0.089595045933458697,1.3699457416355953,0.78641285590984078,0.090345079433082481
0.47159999999999996,0.086772070337714252,-3.2312916205901875e-11,0.089648801070833395,1.3704162963242426,0.78210313995358804,0.088838834852623935
0.47219999999999995,0.086857877882247872,-3.225911104619344e-11,0.089701653746442095,1.3708842683103299,0.77780393106259871,0.087336909459590828
0.47279999999999994,0.08694269807995543,-3.2205274443361012e-11,0.089753606549439174,1.3713496638941705,0.77351522835370923,0.085839300618604758
0.47339999999999993,0.087026533553086871,-3.2151406936331137e-11,0.08980466206727003,1.371812489375243,0.76923703086736273,0.084346005671394386
0.47399999999999998,0.087109386922723089,-3.2097509062462141e-11,0.089854822885652427,1.3722727510521344,0.76496933756795016,0.082857021936941416
0.47459999999999997,0.087191260808753876,-3.2043581357544496e-11,0.089904091588557819,1.3727304552224826,0.76071214734415182,0.081372346711627894
0.47519999999999996,0.087272157829856062,-3.1989624355801226e-11,0.089952470758192751,1.3731856081829192,0.75646545900927709,0.079891977269381367
0.47579999999999995,0.087352080603471757,-3.1935638589888309e-11,0.089999962974980072,1.3736382162290117,0.75222927130160533,0.078415910861822091
0.47639999999999993,0.087431031745786383,-3.1881624590895066e-11,0.090046570817540375,1.374088285655207,0.74800358288472846,0.076944144718409116
0.47699999999999998,0.087509013876329589,-3.1827582888953538e-11,0.090092296867389607,1.3745358227659272,0.74378839229488969,0.075476676013279537
0.47759999999999997,0.087586029802606449,-3.1773514037563244e-11,0.090137143897306732,1.3749808343210446,0.73958369582428762,0.074013500534972299
0.47819999999999996,0.087662081970999756,-3.1719418541261648e-11,0.090181114311137942,1.3754233262110109,0.73538949381654584,0.072554616642658415
0.47879999999999995,0.087737172995051918,-3.1665296925218218e-11,0.090224210682763248,1.3758633047314957,0.73120578461007424,0.071100021459865659
0.47939999999999994,0.08781130548705092,-3.1611149713052396e-11,0.09026643558428088,1.3763007761770287,0.72703256646901904,0.069649712087888019
0.47999999999999998,0.087884482058010624,-3.1556977426834358e-11,0.090307791585990935,1.3767357468409502,0.72286983758358014,0.068203685605917289
0.48059999999999997,0.087956705317650763,-3.150278058708564e-11,0.090348281256378643,1.3771682230153572,0.71871759607032848,0.066761939071175003
