"Time","body.phi","damper1D.s_rel","damper1D.v_rel","prismatic3D.s","prismatic3D.v","revolute.w"
1.278,-1.376755593365304,0.11292511232127907,-0.56657384365502372,0.055600000000000295,0.20000000000000001,-2.8979529816984813
1.28,-1.3825356246809697,0.11179302857070617,-0.56549877105344071,0.0560000000000003,0.20000000000000001,-2.88207643294625
1.282,-1.3882838907674804,0.11066316339416128,-0.5643552915982184,0.056400000000000297,0.20000000000000001,-2.866187694675725
1.284,-1.3940003670687906,0.10953565278553835,-0.56314435206143298,0.056800000000000288,0.20000000000000001,-2.850286626578943
1.286,-1.3996850286597375,0.10841063116782387,-0.5618669009200995,0.057200000000000285,0.20000000000000001,-2.834373082831056
1.288,-1.4053378506387351,0.10728823025289333,-0.56052387808733561,0.05760000000000029,0.20000000000000001,-2.8184469666402667
1.29,-1.4109588077630002,0.10616858021839248,-0.55911622533373839,0.058000000000000287,0.20000000000000001,-2.8025081739772411
1.292,-1.416547874587736,0.10505180934303447,-0.55764488294331549,0.058400000000000285,0.20000000000000001,-2.7865566110347322
1.294,-1.4221050254860101,0.10393804400682571,-0.55611078962802252,0.05880000000000029,0.20000000000000001,-2.7705921942335392
1.296,-1.4276302346686414,0.10282740869129225,-0.55451488244229608,0.059200000000000287,0.20000000000000001,-2.7546148502284598
1.298,-1.4331234762040781,0.10172002597970585,-0.55285809669759001,0.059600000000000292,0.20000000000000001,-2.7386245159142493
1.3,-1.438584723977965,0.10061601719120455,-0.55114137113601547,0.060000000000000268,0.20000000000000001,-2.7226211170666428
1.302,-1.4440139517999624,0.099515501467385817,-0.54936564026492063,0.060400000000000273,0.20000000000000001,-2.7066045991416163
1.304,-1.4494111334508721,0.098418595486233357,-0.54753183189614518,0.06080000000000027,0.20000000000000001,-2.6905749369308567
1.306,-1.4547762426104867,0.097325414429511176,-0.54564087508466064,0.061200000000000268,0.20000000000000001,-2.6745321019700468
1.3080000000000001,-1.4601092529133026,0.096236071606463289,-0.54369369691925729,0.061600000000000273,0.20000000000000001,-2.6584760752353604
1.3100000000000001,-1.4654101379682722,0.095150678455405868,-0.54169122244841039,0.06200000000000027,0.20000000000000001,-2.6424068471033788
1.3120000000000001,-1.4706788713785548,0.094069344545319178,-0.53963437460614838,0.062400000000000275,0.20000000000000001,-2.6263244173110163
1.3140000000000001,-1.4759154267612713,0.092992177577439702,-0.53752407413792069,0.062800000000000272,0.20000000000000001,-2.610228794915431
