"Time","heatCapacitor.T","planetary.bearing_Planet.phi","planetary.bearing_Planet.w","planetary.bearing_Ring.w","planetary.planet.phi","planetary.planet.w","planetary.planetRing.frame_b.phi","planetary.planetRing.phi_gear","planetary.sunPlanet.frame_a.phi","planetary.sunPlanet.phi_gear"
1.232,293.14999999999998,-3.4952482805455238,-3.5062964584392744,-3.6750619445856989,-5.7584965610910475,-6.0125929168785488,-3.4283310407273646,-2.2632482805455236,1.232,-2.2632482805455236
1.234,293.14999999999998,-3.5022539303159044,-3.4993597127423679,-3.6658129503231569,-5.7705078606318088,-5.9987194254847358,-3.4356719070878725,-2.2682539303159044,1.234,-2.2682539303159044
1.236,293.14999999999998,-3.5092456675882993,-3.4923854457345178,-3.6565139276460235,-5.7824913351765987,-5.9847708914690356,-3.4429942234510662,-2.2732456675882995,1.236,-2.2732456675882995
1.238,293.14999999999998,-3.5162234175049094,-3.4853739190857147,-3.6471652254476195,-5.7944468350098184,-5.9707478381714294,-3.4502978900065449,-2.278223417504909,1.238,-2.278223417504909
1.24,293.14999999999998,-3.5231871057382813,-3.4783253946047954,-3.6377671928063937,-5.8063742114765624,-5.9566507892095908,-3.4575828076510415,-2.2831871057382811,1.24,-2.2831871057382811
1.242,293.14999999999998,-3.5301366584928968,-3.4712401342073229,-3.6283201789430972,-5.8182733169857936,-5.9424802684146458,-3.4648488779905287,-2.2881366584928968,1.242,-2.2881366584928968
1.244,293.14999999999998,-3.5370720025067497,-3.4641183998834637,-3.6188245331779516,-5.8301440050134996,-5.9282367997669274,-3.4720960033423331,-2.2930720025067499,1.244,-2.2930720025067499
1.246,293.14999999999998,-3.5439930650529368,-3.4569604536658676,-3.6092806048878234,-5.8419861301058731,-5.9139209073317351,-3.4793240867372486,-2.2979930650529363,1.246,-2.2979930650529363
1.248,293.14999999999998,-3.5508997739412362,-3.449766557597548,-3.5996887434633971,-5.8537995478824723,-5.899533115195096,-3.4865330319216477,-2.302899773941236,1.248,-2.302899773941236
1.25,293.14999999999998,-3.5577920575196926,-3.4425369736997569,-3.5900492982663423,-5.8655841150393853,-5.8850739473995137,-3.4937227433595899,-2.3077920575196926,1.25,-2.3077920575196926
1.252,293.14999999999998,-3.5646698446762035,-3.4352719639398677,-3.5803626185864901,-5.8773396893524072,-5.8705439278797353,-3.5008931262349376,-2.3126698446762037,1.252,-2.3126698446762037
1.254,293.14999999999998,-3.5715330648400996,-3.4279717901992499,-3.5706290535989997,-5.8890661296801987,-5.8559435803984998,-3.5080440864534657,-2.3175330648400991,1.254,-2.3175330648400991
1.256,293.14999999999998,-3.5783816479837287,-3.4206367142411529,-3.5608489523215372,-5.9007632959674581,-5.8412734284823058,-3.5151755306449726,-2.3223816479837294,1.256,-2.3223816479837294
1.258,293.14999999999998,-3.5852155246240449,-3.4132669976785808,-3.551022663571441,-5.9124310492480898,-5.8265339953571615,-3.5222873661653935,-2.3272155246240449,1.258,-2.3272155246240449
1.26,293.14999999999998,-3.592034625824184,-3.4058629019421733,-3.5411505359228976,-5.9240692516483673,-5.8117258038843467,-3.5293795010989109,-2.3320346258241833,1.26,-2.3320346258241833
1.262,293.14999999999998,-3.59883888170324,-3.3984247040209792,-3.5312329386946386,-5.9356777634064795,-5.7968494080419584,-3.5364518422709859,-2.3368388817032395,1.262,-2.3368388817032395
1.264,293.14999999999998,-3.6056282243671292,-3.3909526654591513,-3.5212702206122017,-5.9472564487342581,-5.7819053309183026,-3.5435042991561714,-2.3416282243671289,1.264,-2.3416282243671289
1.266,293.14999999999998,-3.6124025874164385,-3.3834470375439727,-3.5112627167252968,-5.958805174832877,-5.7668940750879454,-3.5505367832219177,-2.3464025874164385,1.266,-2.3464025874164385
1.268,293.14999999999998,-3.6191619040383212,-3.375908081464944,-3.5012107752865917,-5.9703238080766425,-5.7518161629298881,-3.5575492053844284,-2.3511619040383214,1.268,-2.3511619040383214
1.27,293.14999999999998,-3.6259061079690214,-3.3683360581216091,-3.4911147441621453,-5.9818122159380422,-5.7366721162432182,-3.5645414772920274,-2.3559061079690209,1.27,-2.3559061079690209
1.272,293.14999999999998,-3.6326351334953078,-3.3607312280929831,-3.4809749707906441,-5.9932702669906153,-5.7214624561859662,-3.5715135113270766,-2.3606351334953075,1.272,-2.3606351334953075
1.274,293.14999999999998,-3.6393489154559147,-3.3530938516069759,-3.4707918021426343,-6.0046978309118293,-5.7061877032139519,-3.5784652206078862,-2.3653489154559146,1.274,-2.3653489154559146
1.276,293.14999999999998,-3.6460473892429843,-3.3454241885098144,-3.4605655846797525,-6.016094778485968,-5.6908483770196288,-3.5853965189906445,-2.3700473892429836,1.276,-2.3700473892429836
1.278,293.14999999999998,-3.6527304908034925,-3.3377224982354727,-3.4502966643139636,-6.0274609816069855,-5.6754449964709455,-3.5923073210713232,-2.374730490803493,1.278,-2.374730490803493
1.28,293.14999999999998,-3.6593981566406986,-3.3299890397750915,-3.4399853863667884,-6.0387963132813969,-5.6599780795501831,-3.5991975421875972,-2.3793981566406983,1.28,-2.3793981566406983
1.282,293.14999999999998,-3.6660503238155759,-3.322224071646406,-3.4296320955285413,-6.0501006476311519,-5.644448143292812,-3.6060670984207679,-2.3840503238155759,1.282,-2.3840503238155759
1.284,293.14999999999998,-3.6726869299482496,-3.3144278518631709,-3.4192371358175611,-6.0613738598964986,-5.6288557037263418,-3.6129159065976655,-2.3886869299482494,1.284,-2.3886869299482494
1.286,293.14999999999998,-3.6793079132194366,-3.3066006379045834,-3.4088008505394445,-6.0726158264388737,-5.6132012758091667,-3.6197438842925824,-2.393307913219437,1.286,-2.393307913219437
1.288,293.14999999999998,-3.6859132123718834,-3.298742686684708,-3.3983235822462774,-6.0838264247437674,-5.5974853733694161,-3.6265509498291779,-2.397913212371884,1.288,-2.397913212371884
1.29,293.14999999999998,-3.6925027667118004,-3.2908542545219039,-3.3878056726958716,-6.0950055334236009,-5.5817085090438079,-3.6333370222824009,-2.4025027667118004,1.29,-2.4025027667118004
1.292,293.14999999999998,-3.6990765161103014,-3.2829355971082483,-3.3772474628109976,-6.1061530322206021,-5.5658711942164967,-3.6401020214804007,-2.4070765161103007,1.292,-2.4070765161103007
1.294,293.14999999999998,-3.7056344010048403,-3.27498696947896,-3.3666492926386131,-6.117268802009681,-5.5499739389579199,-3.6468458680064537,-2.4116344010048407,1.294,-2.4116344010048407
1.296,293.14999999999998,-3.7121763624006543,-3.2670086259818247,-3.3560115013090996,-6.1283527248013083,-5.5340172519636495,-3.6535684832008721,-2.416176362400654,1.296,-2.416176362400654
1.298,293.14999999999998,-3.7187023418721901,-3.2590008202466225,-3.3453344269954965,-6.1394046837443801,-5.518001640493245,-3.6602697891629199,-2.42070234187219,1.298,-2.42070234187219
1.3,293.14999999999998,-3.7252122815645512,-3.2509638051545475,-3.33461840687273,-6.1504245631291026,-5.5019276103090951,-3.6669497087527354,-2.4252122815645514,1.3,-2.4252122815645514
1.302,293.14999999999998,-3.7317061241949325,-3.2428978328076394,-3.3238637770768524,-6.1614122483898655,-5.4857956656152789,-3.6736081655932438,-2.4297061241949329,1.302,-2.4297061241949329
1.304,293.14999999999998,-3.7381838130540572,-3.2348031544982025,-3.3130708726642699,-6.1723676261081142,-5.4696063089964051,-3.6802450840720757,-2.434183813054057,1.304,-2.434183813054057
1.306,293.14999999999998,-3.7446452920076116,-3.226680020678232,-3.302240027570976,-6.1832905840152232,-5.453360041356464,-3.6868603893434817,-2.4386452920076116,1.306,-2.4386452920076116
1.3080000000000001,293.14999999999998,-3.7510904525408129,-3.218528781422211,-3.2913717085629477,-6.194180905081625,-5.437057562844422,-3.6934539367210832,-2.4430904525408121,1.3080000000000001,-2.4430904525408121
1.3100000000000001,293.14999999999998,-3.7575192777253084,-3.210349613201132,-3.2804661509348425,-6.2050385554506171,-5.420699226402264,-3.7000257036337443,-2.4475192777253088,1.3100000000000001,-2.4475192777253088
1.3120000000000001,293.14999999999998,-3.7639317156483623,-3.2021427590411817,-3.2695236787215753,-6.2158634312967243,-5.4042855180823635,-3.7065756208644829,-2.451931715648362,1.3120000000000001,-2.451931715648362
1.3140000000000001,293.14999999999998,-3.7703277112823228,-3.1939084680189254,-3.2585446240252338,-6.2266554225646455,-5.3878169360378507,-3.7131036150430967,-2.4563277112823227,1.3140000000000001,-2.4563277112823227
1.3160000000000001,293.14999999999998,-3.7767072101161712,-3.1856469883420857,-3.2475293177894473,-6.2374144202323425,-5.3712939766841714,-3.7196096134882284,-2.4607072101161713,1.3160000000000001,-2.4607072101161713
1.3180000000000001,293.14999999999998,-3.7830701581553718,-3.1773585673219724,-3.2364780897626297,-6.2481403163107441,-5.3547171346439448,-3.7260935442071625,-2.4650701581553722,1.3180000000000001,-2.4650701581553722
1.3200000000000001,293.14999999999998,-3.7894165019217279,-3.1690434513459063,-3.225391268461208,-6.2588330038434563,-5.3380869026918125,-3.732555335895638,-2.4694165019217285,1.3200000000000001,-2.4694165019217285
1.3220000000000001,293.14999999999998,-3.7957461884532426,-3.1607018858496465,-3.2142691811328619,-6.2694923769064852,-5.321403771699293,-3.7389949179376565,-2.4737461884532426,1.3220000000000001,-2.4737461884532426
1.3240000000000001,293.14999999999998,-3.8020591653039659,-3.1523341152898152,-3.2031121537197533,-6.280118330607932,-5.3046682305796304,-3.7454122204052878,-2.4780591653039661,1.3240000000000001,-2.4780591653039661
1.3260000000000001,293.14999999999998,-3.8083553805438646,-3.1439403831163215,-3.1919205108217619,-6.2907107610877286,-5.287880766232643,-3.7518071740584853,-2.4823553805438641,1.3260000000000001,-2.4823553805438641
1.3280000000000001,293.14999999999998,-3.8146347827586635,-3.1355209317447912,-3.1806945756597216,-6.3012695655173268,-5.2710418634895824,-3.758179710344884,-2.4866347827586632,1.3280000000000001,-2.4866347827586632
1.3300000000000001,293.14999999999998,-3.820897321049713,-3.1270760025289883,-3.1694346700386511,-6.3117946420994251,-5.2541520050579766,-3.7645297613996167,-2.4908973210497125,1.3300000000000001,-2.4908973210497125
1.3320000000000001,293.14999999999998,-3.8271429450338386,-3.1186058357332431,-3.1581411143109905,-6.3222858900676773,-5.2372116714664863,-3.7708572600451178,-2.4951429450338387,1.3320000000000001,-2.4951429450338387
1.3340000000000001,293.14999999999998,-3.8333716048432032,-3.1101106705048767,-3.1468142273398354,-6.3327432096864058,-5.2202213410097533,-3.7771621397909367,-2.4993716048432026,1.3340000000000001,-2.4993716048432026
1.3360000000000001,293.14999999999998,-3.8395832511251542,-3.1015907448466278,-3.1354543264621704,-6.343166502250309,-5.2031814896932556,-3.7834443348335389,-2.5035832511251548,1.3360000000000001,-2.5035832511251548
1.3380000000000001,293.14999999999998,-3.8457778350420919,-3.093046295589077,-3.1240617274521023,-6.3535556700841838,-5.1860925911781539,-3.7897037800561226,-2.5077778350420918,1.3380000000000001,-2.5077778350420918
1.3400000000000001,293.14999999999998,-3.851955308271314,-3.0844775583630728,-3.1126367444840968,-6.3639106165426274,-5.1689551167261456,-3.7959404110284183,-2.5119553082713133,1.3400000000000001,-2.5119553082713133
1.3420000000000001,293.14999999999998,-3.8581156230048754,-3.075884767572159,-3.1011796900962119,-6.3742312460097512,-5.151769535144318,-3.8021541640065011,-2.5161156230048758,1.3420000000000001,-2.5161156230048758
1.3440000000000001,293.14999999999998,-3.8642587319494512,-3.0672681563649973,-3.0896908751533294,-6.3845174638989022,-5.1345363127299946,-3.8083449759326014,-2.5202587319494509,1.3440000000000001,-2.5202587319494509
1.3460000000000001,293.14999999999998,-3.8703845883261838,-3.0586279566077939,-3.0781706088103915,-6.3947691766523675,-5.1172559132155877,-3.8145127844349114,-2.5243845883261837,1.3460000000000001,-2.5243845883261837
1.3480000000000001,293.14999999999998,-3.8764931458705432,-3.0499643988567282,-3.0666191984756375,-6.4049862917410865,-5.0999287977134564,-3.8206575278273904,-2.5284931458705433,1.3480000000000001,-2.5284931458705433
1.3500000000000001,293.14999999999998,-3.8825843588321831,-3.0412777123303725,-3.0550369497738297,-6.4151687176643666,-5.0825554246607449,-3.8267791451095778,-2.5325843588321835,1.3500000000000001,-2.5325843588321835
1.3520000000000001,293.14999999999998,-3.8886581717073274,-3.0325681831634266,-3.0434242442179018,-6.4253163434146554,-5.0651363663268532,-3.8328775622764368,-2.536658171707328,1.3520000000000001,-2.536658171707328
1.3540000000000001,293.14999999999998,-3.8947145189290548,-3.0238361561363365,-3.031781541515115,-6.4354290378581096,-5.047672312272673,-3.8389526919054058,-2.5407145189290548,1.3540000000000001,-2.5407145189290548
1.3560000000000001,293.14999999999998,-3.9007533798305043,-3.0150817226589708,-3.0201089635452942,-6.4455067596610096,-5.0301634453179416,-3.8450045064406728,-2.5447533798305049,1.3560000000000001,-2.5447533798305049
1.3580000000000001,293.14999999999998,-3.9067747100154855,-3.0063051103036464,-3.008406813738195,-6.4555494200309713,-5.0126102206072929,-3.8510329466873139,-2.5487747100154858,1.3580000000000001,-2.5487747100154858
1.3600000000000001,293.14999999999998,-3.9127784655659319,-2.9975065453677789,-2.996675393823705,-6.4655569311318635,-4.9950130907355579,-3.8570379540879083,-2.5527784655659316,1.3600000000000001,-2.5527784655659316
1.3620000000000001,293.14999999999998,-3.9187646030409833,-2.9886862528507363,-2.9849150038009817,-6.4755292060819665,-4.9773725057014726,-3.8630194707213108,-2.5567646030409832,1.3620000000000001,-2.5567646030409832
1.3640000000000001,293.14999999999998,-3.9247330794760615,-2.9798444564306923,-2.9731259419075897,-6.4854661589521232,-4.9596889128613846,-3.8689774393014149,-2.5607330794760617,1.3640000000000001,-2.5607330794760617
1.3660000000000001,293.14999999999998,-3.9306838523819478,-2.9709813784414738,-2.9613085045886316,-6.4953677047638951,-4.9419627568829476,-3.8749118031759302,-2.5646838523819473,1.3660000000000001,-2.5646838523819473
1.3680000000000001,293.14999999999998,-3.9366168797438532,-2.9620972398494194,-2.9494629864658926,-6.505233759487707,-4.9241944796988388,-3.8808225063251385,-2.5686168797438538,1.3680000000000001,-2.5686168797438538
1.3700000000000001,293.14999999999998,-3.9425321200205068,-2.9531922602302236,-2.9375896803069645,-6.5150642400410135,-4.9063845204604473,-3.8867094933606756,-2.5725321200205067,1.3700000000000001,-2.5725321200205067
1.3720000000000001,293.14999999999998,-3.9484295321432197,-2.9442666577457941,-2.9256888769943918,-6.5248590642864386,-4.8885333154915882,-3.8925727095242917,-2.5764295321432189,1.3720000000000001,-2.5764295321432189
1.3740000000000001,293.14999999999998,-3.9543090755149639,-2.9353206491211017,-2.913760865494802,-6.5346181510299282,-4.8706412982422034,-3.8984121006866186,-2.5803090755149638,1.3740000000000001,-2.5803090755149638
1.3760000000000001,293.14999999999998,-3.9601707100094616,-2.9263544496210319,-2.9018059328280423,-6.5443414200189229,-4.8527088992420637,-3.9042276133459488,-2.5841707100094613,1.3760000000000001,-2.5841707100094613
1.3780000000000001,293.14999999999998,-3.966014395970241,-2.9173682730272374,-2.8898243640363166,-6.5540287919404818,-4.8347365460544749,-3.9100191946269875,-2.5880143959702409,1.3780000000000001,-2.5880143959702409
1.3800000000000001,293.14999999999998,-3.9718400942097301,-2.90836233161499,-2.8778164421533199,-6.5636801884194602,-4.8167246632299801,-3.9157867922796399,-2.5918400942097302,1.3800000000000001,-2.5918400942097302
1.3820000000000001,293.14999999999998,-3.9776477660083249,-2.89933683613003,-2.8657824481733734,-6.5732955320166493,-4.79867367226006,-3.9215303546777656,-2.5956477660083244,1.3820000000000001,-2.5956477660083244
1.3840000000000001,293.14999999999998,-3.9834373731134636,-2.8902919957654234,-2.8537226610205644,-6.5828747462269277,-4.7805839915308468,-3.927249830817952,-2.5994373731134641,1.3840000000000001,-2.5994373731134641
1.3860000000000001,293.14999999999998,-3.9892088777387116,-2.8812280181384065,-2.8416373575178753,-6.592417755477423,-4.7624560362768129,-3.9329451703182814,-2.6032088777387115,1.3860000000000001,-2.6032088777387115
1.3880000000000001,293.14999999999998,-3.9949622425628317,-2.8721451092672456,-2.8295268123563266,-6.6019244851256627,-4.7442902185344904,-3.9386163234171079,-2.6069622425628309,1.3880000000000001,-2.6069622425628309
1.3900000000000001,293.14999999999998,-4.0006974307288594,-2.863043473548081,-2.8173912980641078,-6.6113948614577183,-4.7260869470961619,-3.9442632409718117,-2.6106974307288588,1.3900000000000001,-2.6106974307288588
1.3920000000000001,293.14999999999998,-4.0064144058431843,-2.8539233137317854,-2.8052310849757136,-6.6208288116863692,-4.7078466274635709,-3.9498858744575789,-2.6144144058431844,1.3920000000000001,-2.6144144058431844
1.3940000000000001,293.14999999999998,-4.0121130909649807,-2.8447851127712562,-2.7930468170283413,-6.6302261819299613,-4.6895702255425125,-3.9554841212866401,-2.6181130909649801,1.3940000000000001,-2.6181130909649801
1.3960000000000001,293.14999999999998,-4.0177934780721687,-2.8356288814025543,-2.7808385085367395,-6.6395869561443375,-4.6712577628051095,-3.9610579707628917,-2.6217934780721688,1.3960000000000001,-2.6217934780721688
1.3980000000000001,293.14999999999998,-4.0234555357626558,-2.8264547925099306,-2.76860639001324,-6.6489110715253119,-4.6529095850198603,-3.9666073810168747,-2.6254555357626561,1.3980000000000001,-2.6254555357626561
1.4000000000000001,293.14999999999998,-4.029099228564041,-2.8172630483754517,-2.7563507311672688,-6.6581984571280817,-4.6345260967509034,-3.972132304752054,-2.6290992285640407,1.4000000000000001,-2.6290992285640407
1.4020000000000001,293.14999999999998,-4.0347245214165994,-2.8080538498367389,-2.7440717997823185,-6.6674490428331996,-4.6161076996734778,-3.9776326952221326,-2.6327245214165997,1.4020000000000001,-2.6327245214165997
1.4040000000000001,293.14999999999998,-4.04033137967137,-2.7988273962706351,-2.7317698616941799,-6.6766627593427383,-4.5976547925412703,-3.9831085062284921,-2.6363313796713688,1.4040000000000001,-2.6363313796713688
1.4060000000000001,293.14999999999998,-4.0459197690882291,-2.789583885576886,-2.7194451807691813,-6.6858395381764577,-4.5791677711537719,-3.9885596921176387,-2.639919769088229,1.4060000000000001,-2.639919769088229
1.4079999999999999,293.14999999999998,-4.0514896558339881,-2.7803235141618163,-2.7070980188824216,-6.6949793116679759,-4.5606470283236327,-3.9939862077786508,-2.6434896558339878,1.4079999999999999,-2.6434896558339878
1.4099999999999999,293.14999999999998,-4.0570410064804658,-2.7710464769220042,-2.6947286358960056,-6.7040820129609315,-4.5420929538440085,-3.9993880086406213,-2.6470410064804661,1.4099999999999999,-2.6470410064804661
1.4119999999999999,293.14999999999998,-4.0625737880025765,-2.7617529672279604,-2.6823372896372804,-6.7131475760051531,-4.5235059344559208,-4.0047650506701018,-2.6505737880025766,1.4119999999999999,-2.6505737880025766
1.4139999999999999,293.14999999999998,-4.0680879677764121,-2.752443176907807,-2.6699242358770761,-6.7221759355528246,-4.5048863538156141,-4.0101172903685489,-2.654087967776412,1.4139999999999999,-2.654087967776412
1.4159999999999999,293.14999999999998,-4.073583513577324,-2.7431172962309498,-2.6574897283079326,-6.7311670271546493,-4.4862345924618996,-4.0154446847697658,-2.6575835135773249,1.4159999999999999,-2.6575835135773249
1.4179999999999999,293.14999999999998,-4.0790603935780148,-2.7337755138917554,-2.6450340185223404,-6.7401207871560294,-4.4675510277835109,-4.0207471914373523,-2.6610603935780146,1.4179999999999999,-2.6610603935780146
1.4199999999999999,293.14999999999998,-4.0845185763466052,-2.7244180169932326,-2.632557355990977,-6.7490371526932105,-4.4488360339864652,-4.0260247684621406,-2.6645185763466057,1.4199999999999999,-2.6645185763466057
1.4219999999999999,293.14999999999998,-4.0899580308447376,-2.7150449910307044,-2.6200599880409392,-6.7579160616894756,-4.4300899820614088,-4.0312773744596502,-2.6679580308447379,1.4219999999999999,-2.6679580308447379
1.4239999999999999,293.14999999999998,-4.0953787264256452,-2.7056566198754872,-2.607542159833983,-6.7667574528512899,-4.4113132397509744,-4.0365049685675265,-2.6713787264256448,1.4239999999999999,-2.6713787264256448
1.4259999999999999,293.14999999999998,-4.1007806328322394,-2.6962530857585651,-2.5950041143447535,-6.7755612656644786,-4.3925061715171303,-4.0417075104429863,-2.6747806328322392,1.4259999999999999,-2.6747806328322392
1.4279999999999999,293.14999999999998,-4.1061637201951946,-2.6868345692542714,-2.582446092339028,-6.7843274403903893,-4.3736691385085429,-4.0468849602602592,-2.6781637201951947,1.4279999999999999,-2.6781637201951947
1.4299999999999999,293.14999999999998,-4.111527959031033,-2.6774012492639594,-2.5698683323519456,-6.7930559180620662,-4.3548024985279188,-4.0520372787080436,-2.6815279590310328,1.4299999999999999,-2.6815279590310328
1.4319999999999999,293.14999999999998,-4.1168733202402024,-2.6679533029996834,-2.5572710706662445,-6.8017466404804052,-4.3359066059993667,-4.0571644269869367,-2.6848733202402029,1.4319999999999999,-2.6848733202402029
1.4339999999999999,293.14999999999998,-4.1221997666178041,-2.6584910221398808,-2.5446546961865071,-6.8103995332356089,-4.3169820442797615,-4.0622663554904053,-2.6881997666178044,1.4339999999999999,-2.6881997666178044
1.4359999999999999,293.14999999999998,-4.1275072674463456,-2.6490146130463277,-2.5320194840617702,-6.8190145348926912,-4.2980292260926554,-4.0673430232617944,-2.6915072674463461,1.4359999999999999,-2.6915072674463461
1.4379999999999999,293.14999999999998,-4.1327958019045319,-2.6395241500632634,-2.5193655334176843,-6.827591603809064,-4.2790483001265267,-4.0723944025393752,-2.6947958019045322,1.4379999999999999,-2.6947958019045322
1.4399999999999999,293.14999999999998,-4.1380653420476534,-2.6300198084332802,-2.5066930779110406,-6.8361306840953073,-4.2600396168665604,-4.0774204560635372,-2.6980653420476535,1.4399999999999999,-2.6980653420476535
1.4419999999999999,293.14999999999998,-4.1433158602865356,-2.620501761885528,-2.494002349180704,-6.8446317205730711,-4.2410035237710559,-4.0824211470487137,-2.7013158602865355,1.4419999999999999,-2.7013158602865355
1.444,293.14999999999998,-4.1485473293852015,-2.6109701826251586,-2.4812935768335445,-6.8530946587704031,-4.2219403652503171,-4.0873964391802682,-2.7045473293852016,1.444,-2.7045473293852016
1.446,293.14999999999998,-4.1537597224585348,-2.6014252413227732,-2.4685669884303638,-6.8615194449170698,-4.2028504826455464,-4.0923462966113791,-2.7077597224585346,1.446,-2.7077597224585346
1.448,293.14999999999998,-4.1589530129699401,-2.591867107103865,-2.4558228094718197,-6.8699060259398816,-4.1837342142077301,-4.0972706839599207,-2.7109530129699411,1.448,-2.7109530129699411
1.45,293.14999999999998,-4.1641271747290087,-2.582295947538265,-2.4430612633843527,-6.8782543494580182,-4.1645918950765299,-4.1021695663053448,-2.714127174729009,1.45,-2.714127174729009
1.452,293.14999999999998,-4.1692821818891748,-2.5727119286295856,-2.4302825715061145,-6.8865643637783496,-4.1454238572591713,-4.1070429091855658,-2.7172821818891748,1.452,-2.7172821818891748
1.454,293.14999999999998,-4.1744180089453806,-2.563115214804669,-2.417486953072892,-6.8948360178907624,-4.1262304296093379,-4.1118906785938414,-2.7204180089453813,1.454,-2.7204180089453813
1.456,293.14999999999998,-4.1795346307317427,-2.5535059689030266,-2.4046746252040352,-6.9030692614634841,-4.1070119378060532,-4.1167128409756559,-2.7235346307317418,1.456,-2.7235346307317418
1.458,293.14999999999998,-4.1846320224192031,-2.5438843521662884,-2.3918458028883842,-6.911264044838406,-4.0877687043325768,-4.1215093632256039,-2.7266320224192029,1.458,-2.7266320224192029
1.46,293.14999999999998,-4.1897101595132025,-2.5342505242276454,-2.3790006989701937,-6.9194203190264059,-4.0685010484552908,-4.1262802126842697,-2.7297101595132029,1.46,-2.7297101595132029
1.462,293.14999999999998,-4.1947690178513399,-2.5246046431012976,-2.3661395241350633,-6.9275380357026801,-4.0492092862025952,-4.1310253571351199,-2.7327690178513402,1.462,-2.7327690178513402
1.464,293.14999999999998,-4.1998085736010289,-2.5149468651718943,-2.3532624868958587,-6.9356171472020574,-4.0298937303437885,-4.1357447648013714,-2.7358085736010285,1.464,-2.7358085736010285
1.466,293.14999999999998,-4.2048288032571639,-2.5052773451839823,-2.3403697935786427,-6.9436576065143276,-4.0105546903679645,-4.140438404342885,-2.7388288032571637,1.466,-2.7388288032571637
1.468,293.14999999999998,-4.2098296836397813,-2.4955962362314499,-2.3274616483085997,-6.9516593672795626,-3.9911924724628998,-4.1451062448530411,-2.7418296836397813,1.468,-2.7418296836397813
1.47,293.14999999999998,-4.2148111908888559,-2.4859037182774864,-2.3145382910366483,-6.9596223817777121,-3.9718074365549727,-4.1497482545184745,-2.7448111908888562,1.47,-2.7448111908888562
1.472,293.14999999999998,-4.2197732973333775,-2.476200087148599,-2.3016001161981317,-6.9675465946667536,-3.9524001742971979,-4.1543643964445023,-2.7477732973333766,1.472,-2.7477732973333766
1.474,293.14999999999998,-4.2247159853560401,-2.4664853600226442,-2.2886471466968592,-6.97543197071208,-3.9329707200452884,-4.1589546471413872,-2.7507159853560403,1.474,-2.7507159853560403
1.476,293.14999999999998,-4.2296392328922474,-2.4567596878892273,-2.2756795838523027,-6.9832784657844948,-3.9135193757784545,-4.1635189771896624,-2.7536392328922474,1.476,-2.7536392328922474
1.478,293.14999999999998,-4.234543018181796,-2.4470232202920075,-2.2626976270560095,-6.9910860363635923,-3.8940464405840149,-4.1680573575757274,-2.7565430181817958,1.478,-2.7565430181817958
1.48,293.14999999999998,-4.2394273197663317,-2.4372761053243144,-2.2497014737657524,-6.998854639532663,-3.8745522106486288,-4.1725697596884421,-2.7594273197663317,1.48,-2.7594273197663317
1.482,293.14999999999998,-4.2442921164867933,-2.4275184896247626,-2.2366913194996831,-7.0065842329735863,-3.8550369792495252,-4.1770561553157233,-2.7622921164867931,1.482,-2.7622921164867931
1.484,293.14999999999998,-4.2491373874808556,-2.4177505183728565,-2.2236673578304749,-7.0142747749617111,-3.835501036745713,-4.1815165166411408,-2.7651373874808556,1.484,-2.7651373874808556
1.486,293.14999999999998,-4.2539631121803785,-2.4079723352846085,-2.2106297803794779,-7.0219262243607572,-3.815944670569217,-4.1859508162405046,-2.7679631121803787,1.486,-2.7679631121803787
1.488,293.14999999999998,-4.2587692703088482,-2.3981840826081475,-2.1975787768108632,-7.0295385406176969,-3.7963681652162951,-4.1903590270784647,-2.7707692703088487,1.488,-2.7707692703088487
1.49,293.14999999999998,-4.2635558418788264,-2.3883859011193316,-2.1845145348257748,-7.0371116837576526,-3.7767718022386632,-4.1947411225051017,-2.7735558418788262,1.49,-2.7735558418788262
1.492,293.14999999999998,-4.2683228071893895,-2.37857793011736,-2.1714372401564801,-7.044645614378779,-3.7571558602347199,-4.199097076252519,-2.7763228071893895,1.492,-2.7763228071893895
1.494,293.14999999999998,-4.2730701468235806,-2.368760307420386,-2.1583470765605144,-7.0521402936471613,-3.737520614840772,-4.2034268624314404,-2.7790701468235808,1.494,-2.7790701468235808
1.496,293.14999999999998,-4.2777978416458531,-2.3589331693611264,-2.1452442258148352,-7.0595956832917057,-3.7178663387222528,-4.2077304555278037,-2.7817978416458531,1.496,-2.7817978416458531
1.498,293.14999999999998,-4.2825058727995131,-2.3490966507824762,-2.1321288677099677,-7.067011745599026,-3.6981933015649524,-4.21200783039935,-2.7845058727995129,1.498,-2.7845058727995129
1.5,293.14999999999998,-4.2871942217041648,-2.3392508850331177,-2.1190011800441568,-7.0743884434083295,-3.6785017700662355,-4.2162589622722191,-2.7871942217041648,1.5,-2.7871942217041648
1.502,293.14999999999998,-4.291862870053162,-2.3293960039631356,-2.1058613386175136,-7.0817257401063234,-3.6587920079262712,-4.2204838267375493,-2.7898628700531618,1.502,-2.7898628700531618
1.504,293.14999999999998,-4.2965117998110447,-2.3195321379196256,-2.0927095172261678,-7.0890235996220898,-3.6390642758392513,-4.2246823997480591,-2.7925117998110447,1.504,-2.7925117998110447
1.506,293.14999999999998,-4.301140993210991,-2.3096594157423089,-2.0795458876564115,-7.0962819864219817,-3.6193188314846179,-4.2288546576146544,-2.7951409932109912,1.506,-2.7951409932109912
