"Time","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteVelocity1.v[1]","absoluteVelocity1.v[2]","absoluteVelocity1.w","relativeVelocity.v_rel[1]","relativeVelocity.v_rel[2]","relativeVelocity.w_rel","relativeVelocity1.v_rel[1]","relativeVelocity1.v_rel[2]","relativeVelocity1.w_rel","relativeVelocity2.v_rel[1]","relativeVelocity2.v_rel[2]","relativeVelocity2.w_rel","relativeVelocity3.v_rel[1]","relativeVelocity3.v_rel[2]","relativeVelocity3.w_rel"
2.9710000000000001,-0.29184229354894309,0.69069108685012826,-0.21084509032442339,0.17041605124959569,0.73019481731563529,-0.21084509032442339,-0.29184229354894309,0.69069108685012826,-0.21084509032442339,-0.29184229354894309,0.69069108685012826,-0.21084509032442339,0.17041605124959569,0.73019481731563529,-0.21084509032442339,-0.077151642812839843,0.74583760013115374,-0.21084509032442339
2.972,-0.29208630730210755,0.69109880212362351,-0.21150510570327494,0.1703043375647903,0.73070404256217614,-0.21150510570327494,-0.29208630730210755,0.69109880212362351,-0.21150510570327494,-0.29208630730210755,0.69109880212362351,-0.21150510570327494,0.1703043375647903,0.73070404256217614,-0.21150510570327494,-0.077265789915958089,0.74629884290326454,-0.21150510570327494
2.9729999999999999,-0.29232993388762402,0.69150579116610156,-0.21216478593339808,0.1701918200038405,0.73121255040294475,-0.21216478593339808,-0.29232993388762402,0.69150579116610156,-0.21216478593339808,-0.29232993388762402,0.69150579116610156,-0.21216478593339808,0.1701918200038405,0.73121255040294475,-0.21216478593339808,-0.077379779098213752,0.74675927798033437,-0.21216478593339808
2.9740000000000002,-0.29257317293947455,0.69191205363627273,-0.21282413029014211,0.17007849842045231,0.73172033992918384,-0.21282413029014211,-0.29257317293947455,0.69191205363627273,-0.21282413029014211,-0.29257317293947455,0.69191205363627273,-0.21282413029014211,0.17007849842045231,0.73172033992918384,-0.21282413029014211,-0.077493610109365563,0.74721890492897303,-0.21282413029014211
2.9750000000000001,-0.29281602409216573,0.69231758919346487,-0.21348313804884625,0.16996437267301853,0.73222741023104443,-0.21348313804884625,-0.29281602409216573,0.69231758919346487,-0.21348313804884625,-0.29281602409216573,0.69231758919346487,-0.21348313804884625,0.16996437267301853,0.73222741023104443,-0.21348313804884625,-0.077607282699493269,0.74767772331653426,-0.21348313804884625
2.976,-0.29305848698072884,0.69272239749762243,-0.21414180848484177,0.16984944262462107,0.73273376039759053,-0.21414180848484177,-0.29305848698072884,0.69272239749762243,-0.21414180848484177,-0.29305848698072884,0.69272239749762243,-0.21414180848484177,0.16984944262462107,0.73273376039759053,-0.21414180848484177,-0.07772079661899825,0.74813573271111466,-0.21414180848484177
2.9769999999999999,-0.2933005612407204,0.69312647820930795,-0.21480014087345128,0.16973370814303504,0.73323938951680367,-0.21480014087345128,-0.2933005612407204,0.69312647820930795,-0.21480014087345128,-0.2933005612407204,0.69312647820930795,-0.21480014087345128,0.16973370814303504,0.73323938951680367,-0.21480014087345128,-0.077834151618603326,0.74859293268155569,-0.21480014087345128
2.9780000000000002,-0.29354224650822314,0.693529830989701,-0.2154581344899896,0.16961716910072996,0.73374429667558705,-0.2154581344899896,-0.29354224650822314,0.693529830989701,-0.2154581344899896,-0.29354224650822314,0.693529830989701,-0.2154581344899896,0.16961716910072996,0.73374429667558705,-0.2154581344899896,-0.077947347449354193,0.74904932279744252,-0.2154581344899896
2.9790000000000001,-0.29378354241984606,0.69393245550059823,-0.2161157886097628,0.16949982537487421,0.73424848095977047,-0.2161157886097628,-0.29378354241984606,0.69393245550059823,-0.2161157886097628,-0.29378354241984606,0.69393245550059823,-0.2161157886097628,0.16949982537487421,0.73424848095977047,-0.2161157886097628,-0.078060383862619487,0.74950490262910474,-0.2161157886097628
2.98,-0.29402444861272542,0.69433435140441435,-0.21677310250807066,0.16938167684733696,0.73475194145411438,-0.21677310250807066,-0.29402444861272542,0.69433435140441435,-0.21677310250807066,-0.29402444861272542,0.69433435140441435,-0.21677310250807066,0.16938167684733696,0.73475194145411438,-0.21677310250807066,-0.078173260610091111,0.74995967174761646,-0.21677310250807066
