"Time","body1.frame_a.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
0.86939999999999995,-0.23363008635154867,0.58404003874935884,-4.7139640336896864,-1.5295935312304474,-2.94422474092277
0.87029999999999996,-0.237877177719167,0.58353062953039847,-4.724024149713645,-1.532231934128802,-2.9188730677939705
0.87119999999999997,-0.24213334114631982,0.5830111019776284,-4.7341282579245849,-1.5348474565052392,-2.8933784118273125
0.87209999999999999,-0.24639861619319658,0.58248140275961857,-4.7442767186622286,-1.5374399694794636,-2.867740352981448
0.873,-0.2506730427324857,0.58194147832626797,-4.7544698945756831,-1.5400093437919193,-2.8419584695949593
0.87390000000000001,-0.25495666652053411,0.58139127277156466,-4.7647081023658178,-1.5425554503351797,-2.8160327254833915
0.87480000000000002,-0.25924952434550186,0.5808307335298567,-4.774991741518015,-1.5450781587314339,-2.7899624375932035
0.87569999999999992,-0.26355165645901618,0.5802598066071778,-4.7853211865899512,-1.5475773385202332,-2.7637471399180402
0.87659999999999993,-0.267863104126074,0.5796784375247539,-4.7956968082917371,-1.5500528589288578,-2.7373864136057171
0.87749999999999995,-0.27218391197708536,0.57908657135480079,-4.8061189126699162,-1.5525045905606261,-2.7108801661785318
0.87839999999999996,-0.27651412064949971,0.57848415326068137,-4.8165879032862113,-1.5549324011267636,-2.6842278382392268
0.87929999999999997,-0.28085377269268796,0.5778711280618658,-4.827104151156707,-1.5573361588670693,-2.6574290397498528
0.88019999999999998,-0.28520291101164535,0.57724744034748554,-4.8376680290889107,-1.5597157316452857,-2.6304833821115632
0.88109999999999999,-0.28956157886945166,0.57661303447527601,-4.8482799116735498,-1.5620709869480933,-2.6033904782541746
0.88200000000000001,-0.29392981988973099,0.57596785457052024,-4.8589401752763486,-1.5644017918841018,-2.5761499427257344
0.88290000000000002,-0.29830767805911229,0.57531184452499207,-4.8696491980298129,-1.566708013182845,-2.5487613917820826
0.88380000000000003,-0.30269519716216486,0.5746449483014946,-4.8804073578505278,-1.5689895177033559,-2.5212244268733404
0.88469999999999993,-0.30709242002251758,0.57396711034276371,-4.8912150297821615,-1.5712461731167657,-2.493538612460326
0.88559999999999994,-0.31149939271363425,0.57327827330435799,-4.9020726006284319,-1.5734778441266473,-2.4657035992192338
0.88649999999999995,-0.31591616036324904,0.57257838031411312,-4.9129804543395021,-1.5756843962374179,-2.4377190013171584
0.88739999999999997,-0.32034276843863507,0.5718673742803323,-4.9239389764667996,-1.5778656946014991,-2.4095844340304251
0.88829999999999998,-0.3247792627475854,0.57114519789152585,-4.9349485541496456,-1.5800216040196369,-2.3812995137909012
0.88919999999999999,-0.32922568943939401,0.57041179361615002,-4.9460095761018952,-1.5821519889412246,-2.3528638582323005
0.8901,-0.33368209500583829,0.56966710370234763,-4.9571224325985845,-1.5842567134646195,-2.3242770862364979
0.89100000000000001,-0.33814852602038092,0.56891107030298738,-4.9682875134347384,-1.5863356417104855,-2.2955388155538143
0.89190000000000003,-0.34262502944037315,0.56814363533122403,-4.9795052102453736,-1.5883886373928906,-2.2666486656408829
0.89279999999999993,-0.3471116529146121,0.56736474031349493,-4.9907759188669525,-1.5904155633827766,-2.2376062605481253
0.89369999999999994,-0.35160844422704335,0.56657432665600194,-5.0021000350071736,-1.5924162825023713,-2.2084112238014879
0.89459999999999995,-0.35611545149788515,0.56577233554865258,-5.0134779557819869,-1.594390657240311,-2.1790631803036109
0.89549999999999996,-0.36063272318403317,0.56495870796507452,-5.0249100796977562,-1.5963385497527893,-2.1495617563747556
0.89639999999999997,-0.36516030807946337,0.56413338466263396,-5.0363968066334088,-1.5982598218646986,-2.1199065797937564
0.89729999999999999,-0.36969825531563461,0.56329630618245075,-5.0479385378226054,-1.6001543350707788,-2.0900972798389743
0.8982,-0.37424661593218078,0.56244741272499699,-5.0595356419300845,-1.602021951048503,-2.0601336445105471
0.89910000000000001,-0.37880543954547924,0.56158664441122008,-5.0711885275198805,-1.6038625305129821,-2.0300152870285135
