"Time","revolute.phi","revolute.w","revolute1.phi","revolute1.w"
5.9415000000000004,-2.1498240806542586,-3.4333636028344525,-0.95859555903462623,-3.749002289450313
5.9420000000000002,-2.1515406248591584,-3.4328125306013924,-0.96046571640074352,-3.7316252151199163
5.9424999999999999,-2.153256890283076,-3.4322483938395569,-0.96232718907940118,-3.7142638401382047
5.9430000000000005,-2.1549728704003797,-3.4316711874105752,-0.9641799849534024,-3.6969183918526896
5.9435000000000002,-2.156688558684126,-3.4310809067450694,-0.9660241120153481,-3.6795890956461959
5.944,-2.1584039486064381,-3.4304775478376146,-0.96785957836643177,-3.6622761749518764
5.9445000000000006,-2.1601190336388689,-3.429861107241702,-0.96968639221520303,-3.6449798512685017
5.9450000000000003,-2.1618338072527514,-3.4292315820647103,-0.97150456187633405,-3.6277003441757532
5.9455,-2.16354826284222,-3.4285889696912246,-0.97331409599709029,-3.6104378705434517
5.9459999999999997,-2.1652623935514383,-3.4279332671701739,-0.9751150040655574,-3.5931926427438543
5.9465000000000003,-2.1669761931282467,-3.4272644742056646,-0.97690729389837194,-3.5759648775536474
5.9470000000000001,-2.1686896550293056,-3.4265825900088456,-0.97869097427394103,-3.5587547868456455
5.9474999999999998,-2.1704027727116464,-3.4258876143151542,-0.9804660540743807,-3.5415625806363029
5.9480000000000004,-2.1721155396329892,-3.4251795473791509,-0.98223254228439649,-3.5243884671006085
5.9485000000000001,-2.1738279492520558,-3.4244583899693488,-0.983990447990161,-3.5072326525869708
5.9489999999999998,-2.1755399950289207,-3.4237241433630352,-0.98573978037822341,-3.490095341631823
5.9495000000000005,-2.177251670425322,-3.4229768093410997,-0.98748054873438718,-3.4729767369745201
5.9500000000000002,-2.1789629689049814,-3.4222163901828724,-0.98921276244259093,-3.4558770395722154
5.9504999999999999,-2.1806738839339519,-3.4214428886609354,-0.99093643098381545,-3.4387964486144766
5.9510000000000005,-2.1823844089809263,-3.4206563080359618,-0.99265156393496345,-3.4217351615381744
5.9515000000000002,-2.1840945375175642,-3.4198566520515445,-0.9943581709677386,-3.4046933740423646
5.952,-2.185804263018829,-3.4190439249290145,-0.99605626184755325,-3.387671280102901
5.9524999999999997,-2.1875135789633076,-3.4182181313622761,-0.99774584643240527,-3.3706690719873555
5.9530000000000003,-2.1892224787671415,-3.4173792766337461,-0.99942693485309575,-3.3536869387320598
5.9535,-2.1909309552960829,-3.4165273674997998,-1.0010995388454593,-3.3367250548496945
5.9539999999999997,-2.1926390025233111,-3.4156624091622607,-1.0027636672229874,-3.3197836187284615
5.9545000000000003,-2.1943466139174252,-3.4147844082042074,-1.0044193302786986,-3.3028628153079858
5.9550000000000001,-2.1960537829502718,-3.4138933716590816,-1.0060665383980936,-3.2859628278473436
5.9554999999999998,-2.1977605030972294,-3.4129893070056152,-1.0077053020582323,-3.2690838379382532
5.9560000000000004,-2.1994667678374618,-3.4120722221627786,-1.0093356318267812,-3.2522260255185174
