"Time","body1.phi","body1.r[1]","body1.r[2]","body1.v[2]","body1.w","body2.v[1]","inertia.phi","inertia.w","inertia1.phi","inertia1.w","inertia2.phi","inertia2.w","inertia3.phi","inertia3.w","revolute2.phi","revolute2.w"
1.762,0.0068736566823197742,-0.0014078689643889294,0.26424401862142477,0.30408604060715555,0.0068454242774641143,-0.013129214151542778,1.0334154443295576,1.1963129452553278,1.0511783359085789,1.2042428743987137,1.0923910823928689,1.2452770036713576,1.072866173997995,1.2373002454233588,-0.036762657410499687,-0.046999387723854147
1.764,0.0068873652029315001,-0.0014120617510929561,0.26485254454071461,0.30443986809544399,0.0068634172209178224,-0.013177587235768069,1.0358094379415212,1.1976797868268168,1.0535881841725276,1.2056043421563747,1.0948831049580292,1.2467464524611751,1.0753422480499109,1.2387748647398689,-0.036856526644654927,-0.04686817334207926
1.766,0.0069011096988302384,-0.0014162676740663085,0.26546177811387639,0.30479369456426741,0.0068813991297202309,-0.013225969354666006,1.0382061652662538,1.1990466588750885,1.0560007554001802,1.2069658395524405,1.0973780663854618,1.2482158650423227,1.077821271305917,1.2402494481940562,-0.036950133253811322,-0.046736766839556201
1.768,0.0069148901518202291,-0.0014204867736250532,0.26607171933873097,0.30514752002320272,0.0068993698333969225,-0.013274360155824397,1.0406056263542733,1.2004135618546059,1.0584160496381869,1.2083273671415977,1.0998759666133673,1.2496852409505483,1.0803032437069982,1.24172399522819,-0.037043476833163017,-0.046605169136728727
1.77,0.0069287065437057148,-0.0014247190900841516,0.26668236821310631,0.30550134448176125,0.0069173291614734829,-0.013322759286831068,1.0430078212560978,1.2017804962198315,1.0608340669331973,1.2096889254785319,1.1023768055799463,1.2511545797215997,1.0827881651941405,1.2431985052845396,-0.037136556977904141,-0.046473381154040538
1.772,0.0069425588562909328,-0.0014289646637576942,0.26729372473483926,0.30585516794938844,0.0069352769434754937,-0.013371166395273826,1.0454127500222454,1.2031474624252287,1.0632548073318628,1.2110505151179285,1.1048805832234001,1.252623880891224,1.08527603570833,1.2446729778053738,-0.037229373283228832,-0.046341403811935362
1.774,0.0069564469817998357,-0.0014332235498972744,0.26790578890574857,0.30620899046562944,0.0069532128294562774,-0.013419580844241746,1.0478204129421547,1.2045144614342622,1.065678271172894,1.212412137214671,1.1073872992373308,1.2540931434381573,1.0877668548960526,1.2461474115610085,-0.037321925831638514,-0.046209238957148596
1.776,0.0069703708479103175,-0.0014374957978432728,0.2685185607260705,0.30656281205798891,0.0069711365405004024,-0.013468002109422355,1.0502308102107054,1.2058814940089455,1.0681044586794117,1.2137737926860963,1.1098969534121492,1.2555623665615894,1.0902606225203522,1.2476218055877042,-0.03741421451276894,-0.046076888069809398
1.778,0.0069843305377820467,-0.0014417814310060759,0.26913204018914882,0.30691663270155883,0.0069890481091969565,-0.013516430160298963,1.0526439416080886,1.2072485600278318,1.0705333695676138,1.2151354814077988,1.1124095459628049,1.2570315504274971,1.0927573388554237,1.2490961600880102,-0.037506238370451417,-0.045944351022310766
1.78,0.0069983260305032666,-0.0014460804901486411,0.2697462272929616,0.30727045240642054,0.0070069473596300787,-0.013564864635833639,1.0550598071920658,1.2086156599608155,1.0729650038930059,1.2164972039526625,1.1149250768200827,1.2585006945547399,1.0952570038333249,1.2505704744838226,-0.037597997014654806,-0.045811628763180776
1.782,0.0070123573051622248,-0.001450393016033261,0.27036112203548957,0.30762427118258812,0.0070248341158839116,-0.013613305174988446,1.0574784070203995,1.2099827942777925,1.0753993617110928,1.2178589608935697,1.1174435459147669,1.2599697984621772,1.0977596173861122,1.2520447481970374,-0.037689490055347961,-0.045678722240947503
1.784,0.0070264243408471646,-0.0014547190494210247,0.27097672441472342,0.3079780890400084,0.0070427082020425961,-0.013661751416725447,1.0598997411508513,1.2113499634486582,1.0778364430773808,1.2192207528034043,1.1199649531776426,1.2614388616686683,1.100265179445842,1.2535189806495508,-0.037780717102499743,-0.045545632404139037
1.786,0.0070405271166463302,-0.0014590586310720324,0.27159303442865657,0.30833190598856042,0.0070605694421902706,-0.0137102030000067,1.0623238096411833,1.2127171679433071,1.0802762480473747,1.220582580255049,1.1224892985394943,1.2629078836930732,1.1027736899445717,1.2549931712632589,-0.037871677766079005,-0.045412360201283433
1.788,0.0070546656116479674,-0.0014634118017453918,0.27221005207529125,0.30868572203805605,0.00707841766041108,-0.013758659563794276,1.0647506125491568,1.2140844082316353,1.0827187766765798,1.2219444438213876,1.1250165819311071,1.2643768640542508,1.1052851488143576,1.2564673194600575,-0.037962371656054629,-0.04527890658090878
1.79,0.0070688398049403196,-0.0014677786021987885,0.27282777735263375,0.30903953719823934,0.007096252680789162,-0.013807120747050235,1.0671801499325342,1.2154516847835375,1.0851640290205018,1.2233063440753029,1.127546803283265,1.265845802271061,1.1077995559872564,1.2579414246618432,-0.038052798382395461,-0.045145272491543154
1.792,0.0070830496756116319,-0.0014721590731896859,0.2734462102586972,0.30939335147878677,0.0071140743274086607,-0.013855586188736639,1.069612421849077,1.2168189980689097,1.0876120051346458,1.2246682815896783,1.1300799625267537,1.2673146978623635,1.1103169113953251,1.259415486290512,-0.038142957555070356,-0.045011458881714629
1.794,0.00709729520275015,-0.0014765532554730145,0.27406535079149918,0.30974716488930687,0.0071318824243537153,-0.01390405552781555,1.0720474283565471,1.2181863485576463,1.0900627050745171,1.2260302569373975,1.1326160595923569,1.2687835503470173,1.1128372149706205,1.2608895037679597,-0.038232848784048173,-0.044877466699951282
1.796,0.0071115763654441173,-0.0014809611898039393,0.27468519894906551,0.31010097743934062,0.0071496767957084676,-0.013952528403249037,1.0744851695127067,1.2195537367196432,1.0925161288956216,1.2273922706913429,1.1351550944108602,1.2702523592438819,1.1153604666451988,1.2623634765160823,-0.038322471679297788,-0.044743296894781188
1.798,0.0071258931427817798,-0.0014853829169360795,0.27530575472942487,0.31045478913836105,0.0071674572655570585,-0.014001004453999157,1.0769256453753173,1.2209211630247954,1.0949722766534644,1.2287543234243985,1.1376970669130477,1.2717211240718174,1.1178866663511178,1.2638374039567764,-0.038411825850788048,-0.044608950414732451
1.8,0.0071402455138513806,-0.0014898184776220725,0.27592701813061371,0.31080859999577298,0.0071852236579836295,-0.014049483319027977,1.0793688560021411,1.2222886279429981,1.0974311484035504,1.2301164157094471,1.1402419770297045,1.2731898443496827,1.1204158140204334,1.2653112855119379,-0.038500910908487826,-0.044474428208333104
1.802,0.0071546334577411667,-0.0014942679126133448,0.27654898915067205,0.3111624100209136,0.0072029757970723208,-0.014097964637297561,1.0818148014509397,1.2236561319441468,1.0998927442013859,1.2314785481193717,1.1427898246916151,1.2746585195963374,1.1229479095852022,1.2667851206034628,-0.038589726462365963,-0.044339731224111244
1.804,0.0071690569535393803,-0.0014987312626605666,0.2771716677876479,0.31151621922305195,0.0072207135069072732,-0.014146448047769969,1.0842634817794747,1.225023675498137,1.1023570641024754,1.2328407212270565,1.1453406098295642,1.276127149330641,1.1254829529774817,1.2682589086532474,-0.038678272122391333,-0.044204860410594959
1.806,0.0071835159803342683,-0.00150320856851297,0.27779505403959193,0.31187002761138855,0.0072384366115726293,-0.014194933189407266,1.0867148970455087,1.2263912590748633,1.1048241081623249,1.2342029356053839,1.1478943323743367,1.2775957330714531,1.1280209441293285,1.2697326490831875,-0.038766547498532804,-0.044069816716312306
1.8080000000000001,0.0071980100884122301,-0.0015076999446638432,0.2784191479262208,0.31222383531052916,0.007256145124450916,-0.014243419797340886,1.0891690484611356,1.2277588827098509,1.1072938778436068,1.2355651914860863,1.1504509910902629,1.2790642711357021,1.1305618815669034,1.2712063420610302,-0.038854554575048383,-0.043934602450425866
1.8100000000000001,0.0072125390448971767,-0.0015122054683289737,0.27904394945622424,0.31257764238659669,0.0072738389631998163,-0.014291907558071115,1.0916259366547254,1.2291265466582773,1.1097663738974142,1.2369274892734095,1.1530105853315291,1.2805327634367465,1.1331057645273042,1.2726799873773591,-0.038942294135560059,-0.043799219234049391
1.8120000000000001,0.0072271032948806498,-0.0015167251001208023,0.27966945860408177,0.31293144872308226,0.007291517746182169,-0.014340396006047305,1.0940855604295598,1.2304942518620934,1.1122415948500042,1.2382898299109855,1.1555731162965717,1.2820012086261396,1.1356525944704543,1.2741535836435112,-0.039029763209761925,-0.043663666537032242
1.8140000000000001,0.0072417028079726021,-0.0015212588824200131,0.28029567536831479,0.3132852543314581,0.0073091813016663955,-0.014388884782357251,1.0965479198689172,1.2318619987815933,1.114719540787986,1.2396522139641566,1.1581385838903917,1.2834696062403812,1.1382023712973344,1.2756271302978699,-0.039116961460104432,-0.043527945337978158
1.8160000000000001,0.0072563375537829803,-0.0015258068576068685,0.28092259974745115,0.31363905922312812,0.0073268294579209121,-0.014437373528088767,1.099013015056074,1.2332297878770704,1.1172002117979694,1.2410146419982651,1.160706988017991,1.2849379558159717,1.1407550949089249,1.277100626778817,-0.039203888549038064,-0.043392056615490865
1.8180000000000001,0.0072710075019217371,-0.0015303690680606233,0.28155023174001981,0.31399286340942711,0.0073444620432141375,-0.014485861884329654,1.1014808460743086,1.2345976196088193,1.119683607966564,1.2423771145786535,1.1632783285843702,1.2864062568894115,1.1433107652062069,1.2785740725247356,-0.039290544139013311,-0.043256001348174096
1.8200000000000001,0.0072857126219988202,-0.0015349455561604435,0.28217857134454993,0.31434666690162094,0.0073620788858144923,-0.014534349492167713,1.1039514130068977,1.2359654944371332,1.1221697293803792,1.2437396322706642,1.1658526054945306,1.2878745089971999,1.1458693820901604,1.2800474669740074,-0.03937692789248063,-0.04311978051463157
1.8220000000000001,0.0073004528836241788,-0.0015395363642836113,0.2828076185595807,0.31470046971090648,0.0073796798139903943,-0.014582835992690751,1.1064247159371194,1.2373334128223066,1.1246585761260248,1.2451021956396395,1.1684298186534738,1.2893427116758374,1.1484309454617667,1.2815208095650152,-0.039463039471890504,-0.042983395093467019
1.8240000000000001,0.0073152282564077631,-0.0015441415348083007,0.28343737338364594,0.31505427184841134,0.0073972646560102615,-0.014631321026986572,1.1089007549482504,1.2387013752246328,1.1271501482901103,1.2464648052509217,1.1710099679662009,1.2908108644618244,1.1509954552220059,1.2829940997361418,-0.039548878539693424,-0.042846846063284177
1.8260000000000001,0.0073300387099595231,-0.0015487611101108086,0.28406783581528883,0.31540807332519438,0.0074148332401425135,-0.014679804236142985,1.111379530123568,1.240069382104406,1.1296444459592454,1.2478274616698535,1.1735930533377132,1.2922789668916606,1.1535629112718591,1.2844673369257695,-0.039634444758339833,-0.042710134402686784
1.8280000000000001,0.0073448842138894074,-0.0015533951325682246,0.28469900585305141,0.31576187415224499,0.0074323853946555692,-0.014728285261247786,1.1138610415463501,1.2414374339219201,1.1321414692200396,1.2491901654617772,1.1761790746730121,1.2937470185018467,1.1561333135123062,1.2859405205722807,-0.039719737790280228,-0.04257326109027855
1.8300000000000001,0.0073597647378073651,-0.0015580436445551977,0.28533088349547997,0.3161156743404836,0.0074499209478178473,-0.014776763743388785,1.116345289299874,1.2428055311374688,1.1346412181591023,1.2505529171920349,1.1787680318770986,1.295215018828882,1.1587066618443289,1.2874136501140581,-0.039804757297965086,-0.042436227104663209
