"Time","damper.phi_rel","damper.w_rel","cutForceAndTorque_inFrameA.force[1]","cutForceAndTorque_inFrameA.force[2]","cutForceAndTorque_inFrameA.torque","cutForceAndTorque_inWorld.force[1]","cutForceAndTorque_inWorld.force[2]","cutForceAndTorque_inWorld.torque","cutForceAndTorque_inFrameResolve.force[1]","cutForceAndTorque_inFrameResolve.force[2]","cutForceAndTorque_inFrameResolve.torque"
0.013199999999999998,-0.00077664101686624484,-0.11764938875067932,-0.02075929102508272,0.90252970654122855,0.46302979214568218,-0.02075929102508272,0.90252970654122855,0.011764938875067932,-0.021460226282954614,0.90251331183597761,0.011764938875067932
0.013799999999999998,-0.00084883397233551235,-0.12299373289637155,-0.022688013922070885,0.90301869265306856,0.46380871961617143,-0.022688013922070885,0.90301869265306856,0.012299373289637157,-0.023454518600427604,0.9029991089773054,0.012299373289637157
0.0144,-0.00092423344708444661,-0.12833778517276392,-0.024702274202023734,0.90350808885511391,0.46458782294483336,-0.024702274202023734,0.90350808885511391,0.012833778517276392,-0.025537315928137558,0.90348487229867813,0.012833778517276392
0.014999999999999999,-0.0010028392661856757,-0.13368154555968761,-0.026802056180092439,0.90399793387068961,0.46536712149131354,-0.026802056180092439,0.90399793387068961,0.013368154555968762,-0.027708607175542216,0.90397060115157946,0.013368154555968762
0.015599999999999999,-0.0010846512547118285,-0.1390250140369737,-0.028987344159229551,0.90448826806393257,0.46614663543566365,-0.028987344159229551,0.90448826806393257,0.013902501403697372,-0.029968381250349282,0.90445629486002888,0.013902501403697372
0.016199999999999999,-0.0011696692377355337,-0.14436819058445349,-0.03125812242911219,0.9049791334392232,0.46692638577805695,-0.03125812242911219,0.9049791334392232,0.014436819058445349,-0.032316627058397863,0.90494195272059819,0.014436819058445349
0.016799999999999999,-0.0012578930403294203,-0.14971107518195806,-0.033614375265021409,0.90547057364060279,0.4677063943384972,-0.033614375265021409,0.90547057364060279,0.014971107518195807,-0.034753333503534857,0.90542757400241136,0.014971107518195807
0.017399999999999999,-0.0013493224812115088,-0.15505366751559391,-0.036056086779046592,0.90596263392405518,0.46848668371358698,-0.036056086779046592,0.90596263392405518,0.015505366751559391,-0.037278489334062033,0.9059131579204488,0.015505366751559391
0.017999999999999999,-0.0014439573889377857,-0.1603959677262011,-0.0385832412873863,0.90645536122599246,0.46926727738561635,-0.0385832412873863,0.90645536122599246,0.01603959677262011,-0.039892083525859545,0.90639870370359144,0.01603959677262011
0.018599999999999998,-0.0015417975884273001,-0.16573797578651195,-0.041195823007010038,0.90694880410524625,0.47004819963127431,-0.041195823007010038,0.90694880410524625,0.016573797578651194,-0.04259410496789609,0.90688421053800761,0.016573797578651194
0.019199999999999998,-0.0016428429043950257,-0.17107969165982612,-0.043893816130228525,0.90744301275710448,0.47082947554453486,-0.043893816130228525,0.90744301275710448,0.017107969165982614,-0.045384542541073887,0.90736967758158094,0.017107969165982614
0.019799999999999998,-0.001747093161555938,-0.17642111530944304,-0.046677204827995936,0.90793803901359205,0.47161113103774033,-0.046677204827995936,0.90793803901359205,0.017642111530944304,-0.048263385122907523,0.90785510396476798,0.017642111530944304
0.020399999999999998,-0.0018545481846250105,-0.18176224669866237,-0.049545973248528372,0.90843393634290415,0.47239319284131831,-0.049545973248528372,0.90843393634290415,0.018176224669866237,-0.051230621587371787,0.90834048879061813,0.018176224669866237
0.020999999999999998,-0.0019652077983172184,-0.18710308579078369,-0.052500105515878713,0.90893075984880412,0.47317568850348041,-0.052500105515878713,0.90893075984880412,0.01871030857907837,-0.054286240804744541,0.90882583113476267,0.01871030857907837
0.021599999999999998,-0.0020790718258719425,-0.19244363233390302,-0.055539585632546296,0.90942856625020241,0.4739586463584915,-0.055539585632546296,0.90942856625020241,0.019244363233390304,-0.057430231544140238,0.9093111300258675,0.019244363233390304
0.022199999999999998,-0.0021961400841366821,-0.19778388514391199,-0.058664397139254129,0.90992741381426789,0.47474209542152512,-0.058664397139254129,0.90992741381426789,0.019778388514391201,-0.060662582129999698,0.90979638438045862,0.019778388514391201
0.022799999999999997,-0.0023164124033997406,-0.20312384499693542,-0.061874524414619214,0.91042736262268065,0.47552606581103385,-0.061874524414619214,0.91042736262268065,0.020312384499693543,-0.063983281761744851,0.91028159326585445,0.020312384499693543
0.023399999999999997,-0.0024398886079554632,-0.20846351179492739,-0.065169951424031036,0.91092847430976853,0.47631058833437701,-0.065169951424031036,0.91092847430976853,0.020846351179492739,-0.067392319245884916,0.91076675564251575,0.020846351179492739
0.023999999999999997,-0.0025665685220981941,-0.21380288543984191,-0.068550662098325693,0.91143081214245569,0.47709569461521206,-0.068550662098325693,0.91143081214245569,0.021380288543984192,-0.07088968338175633,0.91125187044351774,0.021380288543984192
0.024599999999999997,-0.002696451970122278,-0.2191419658336331,-0.072016640332101367,0.9119344410196728,0.4778814170931997,-0.072016640332101367,0.9119344410196728,0.021914196583363313,-0.074475362961337277,0.91173693657456012,0.021914196583363313
0.025199999999999997,-0.0028295387763220587,-0.224480752878255,-0.07556786998199011,0.91243942747174955,0.47866778902370027,-0.07556786998199011,0.91243942747174955,0.022448075287825501,-0.078149346769057271,0.9122219529139598,0.022448075287825501
0.025799999999999997,-0.0029658287649918817,-0.2298192464756616,-0.079204334864886761,0.9129458396598249,0.4794548444774786,-0.079204334864886761,0.9129458396598249,0.022981924647566161,-0.081911623581602117,0.91270691831266282,0.022981924647566161
0.026399999999999996,-0.00310532176042609,-0.23515744652780704,-0.082926018756134423,0.91345374737525731,0.48024261834040938,-0.082926018756134423,0.91345374737525731,0.023515744652780706,-0.085762182167714002,0.91319183159425754,0.023515744652780706
0.026999999999999996,-0.0032480175869190292,-0.24049535293664528,-0.086732905387666745,0.91396322203901192,0.48103114631317051,-0.086732905387666745,0.91396322203901192,0.024049535293664531,-0.089701011287986757,0.91367669155496722,0.024049535293664531
0.027599999999999996,-0.0033939160687650439,-0.24583296560413051,-0.090624978446107229,0.91447433670106548,0.48182046491094577,-0.090624978446107229,0.91447433670106548,0.024583296560413054,-0.093728099694656439,0.91416149696365989,0.024583296560413054
0.028199999999999996,-0.003543017030258477,-0.25117028443221667,-0.09460222157082504,0.91498716603980057,0.48261061146312195,-0.09460222157082504,0.91498716603980057,0.025117028443221667,-0.097843436131386879,0.91464624656185201,0.025117028443221667
0.028799999999999999,-0.0036953202956936763,-0.25650730932285787,-0.098664618351948161,0.915501786361407,0.48340162411298926,-0.098664618351948161,0.915501786361407,0.025650730932285787,-0.10204700933305087,0.91513093906371845,0.025650730932285787
0.029399999999999999,-0.0038508256893649822,-0.26184404017800811,-0.10281215232833299,0.91601827559926896,0.48419354181743529,-0.10281215232833299,0.91601827559926896,0.026184404017800811,-0.10633880802550605,0.91561557315609099,0.026184404017800811
0.029999999999999999,-0.0040095330355667414,-0.26718047689962149,-0.10704480698549128,0.91653671331336461,0.48498640434664447,-0.10704480698549128,0.91653671331336461,0.026718047689962152,-0.11071882092536653,0.91610014749847213,0.026718047689962152
0.030599999999999999,-0.0041714421585932982,-0.27251661938965205,-0.11136256575347374,0.91705718068964792,0.48578025228378918,-0.11136256575347374,0.91705718068964792,0.027251661938965208,-0.11518703673976932,0.9165846607230308,0.027251661938965208
0.031199999999999999,-0.0043365528512472485,-0.27785246529510632,-0.1157654104724935,0.91757976032414845,0.48657512669158487,-0.1157654104724935,0.91757976032414845,0.027785246529510633,-0.11974344260411952,0.91706911122973744,0.027785246529510633
0.031799999999999995,-0.0045048649373069152,-0.28318801448098874,-0.12025332435762764,0.9181045366478866,0.4873710697720422,-0.12025332435762764,0.9181045366478866,0.028318801448098875,-0.12438802710770362,0.91755349759278049,0.028318801448098875
0.032399999999999998,-0.0046763782608032611,-0.28852326826248215,-0.1248262915765895,0.91863159585500398,0.48816812475375021,-0.1248262915765895,0.91863159585500398,0.028852326826248217,-0.12912077986352977,0.91803781849077937,0.028852326826248217
