"Time","body.frame_a.phi","revolute.w"
1.5059999999999998,-2.8311328396521351,2.3343085772867327
1.5065999999999999,-2.8297307311466593,2.3394025773049907
1.5071999999999999,-2.828325566581396,2.3444942700103666
1.5077999999999998,-2.8269173473227553,2.3495836401309416
1.5084,-2.8255060747456566,2.3546706723298407
1.5089999999999999,-2.8240917502335563,2.359755351205103
1.5095999999999998,-2.8226743751784733,2.3648376612895619
1.5101999999999998,-2.8212539509810228,2.3699175870507139
1.5107999999999999,-2.819830479050438,2.374995112890594
1.5113999999999999,-2.8184039608046052,2.3800702231456445
1.5119999999999998,-2.8169743976700845,2.3851429020865944
1.5125999999999999,-2.8155417910821439,2.3902131339183303
1.5131999999999999,-2.8141061424847855,2.3952809027797635
1.5137999999999998,-2.8126674533307723,2.4003461927437151
1.5144,-2.8112257250816577,2.4054089878167804
1.5149999999999999,-2.8097809605241943,2.41046928516359
1.5155999999999998,-2.8083331698035598,2.415527155716418
1.5161999999999998,-2.8068823451648366,2.4205824904268396
1.5167999999999999,-2.805428488129301,2.4256352732791968
1.5173999999999999,-2.8039716002275932,2.4306854881953104
1.5179999999999998,-2.802511682999747,2.4357331190343929
1.5185999999999999,-2.8010487379952207,2.4407781495929548
1.5191999999999999,-2.7995827667729345,2.4458205636047023
1.5197999999999998,-2.798113770901296,2.4508603447404558
1.5204,-2.7966417519582323,2.4558974766080532
1.5209999999999999,-2.7951667115312242,2.4609319427522487
1.5215999999999998,-2.7936886512173369,2.4659637266546319
1.5221999999999998,-2.7922075726232505,2.4709928117335287
1.5227999999999999,-2.7907234773652911,2.4760191813439092
1.5233999999999999,-2.7892363670694658,2.4810428187772868
1.5239999999999998,-2.7877462433714899,2.4860637072616405
1.5246,-2.7862531079168189,2.4910818299613116
1.5251999999999999,-2.784756962360686,2.4960971699769074
1.5257999999999998,-2.7832578083681252,2.5011097103452173
1.5263999999999998,-2.7817556476140077,2.5061194340391149
1.5269999999999999,-2.7802504817830722,2.5111263239674657
1.5275999999999998,-2.7787423125699582,2.51613036297503
1.5281999999999998,-2.7772311416792341,2.5211315338423748
1.5287999999999999,-2.7757169708254312,2.5261298192857833
1.5293999999999999,-2.7741998017330758,2.5311252019571486
1.5299999999999998,-2.772679636136719,2.5361176644438976
1.5306,-2.7711564757809661,2.5411071892688888
1.5311999999999999,-2.7696303224205168,2.5460937588903128
1.5317999999999998,-2.7681011778201863,2.5510773557016138
1.5323999999999998,-2.7665690437549415,2.5560579620313857
1.5329999999999999,-2.765033922009934,2.561035560143285
1.5335999999999999,-2.7634958143805286,2.5660101322359301
1.5341999999999998,-2.7619547226723391,2.5709816604428162
1.5347999999999999,-2.760410648701253,2.57595012683222
1.5353999999999999,-2.7588635942934703,2.5809155134071009
1.5359999999999998,-2.7573135612855295,2.5858778021050162
1.5366,-2.7557605515243426,2.5908369747980249
1.5371999999999999,-2.7542045668672257,2.5957930132925875
1.5377999999999998,-2.7526456091819291,2.6007458993294859
1.5383999999999998,-2.7510836803466714,2.6056956145837193
1.5389999999999999,-2.7495187822501679,2.6106421406644196
1.5395999999999999,-2.7479509167916656,2.6155854591147465
1.5401999999999998,-2.7463800858809724,2.6205255514118071
1.5407999999999999,-2.7448062914384894,2.6254623989665591
1.5413999999999999,-2.7432295353952405,2.6303959831237074
1.5419999999999998,-2.7416498196929089,2.6353262851616277
1.5426,-2.7400671462838622,2.6402532862922623
1.5431999999999999,-2.7384815171311905,2.6451769676610279
1.5437999999999998,-2.7368929342087314,2.6500973103467245
1.5443999999999998,-2.7353013995011071,2.6550142953614442
1.5449999999999999,-2.7337069150037512,2.6599279036504759
1.5455999999999999,-2.732109482722946,2.6648381160922074
1.5461999999999998,-2.7305091046758485,2.6697449134980404
1.5468,-2.7289057828905232,2.6746482766122965
1.5473999999999999,-2.7272995194059768,2.6795481861121151
1.5479999999999998,-2.7256903162721851,2.6844446226073684
1.5485999999999998,-2.7240781755501291,2.6893375666405706
1.5491999999999999,-2.7224630994791479,2.6942270017698902
1.5497999999999998,-2.7208450991147495,2.6991130737276663
1.5503999999999998,-2.7192241680675262,2.7039956065362833
1.5509999999999999,-2.7176003084656015,2.7088745808882542
1.5515999999999999,-2.7159735224486843,2.7137499774160982
1.5521999999999998,-2.7143438121681025,2.7186217766923249
1.5528,-2.712711179786842,2.7234899592293931
1.5533999999999999,-2.71107562747958,2.7283545054796852
1.5539999999999998,-2.7094371574327187,2.733215395835479
1.5545999999999998,-2.7077957718444221,2.7380726106289144
1.5551999999999999,-2.7061514729246485,2.7429261301319694
1.5557999999999998,-2.7045042628951914,2.7477759345564183
1.5563999999999998,-2.7028541439897062,2.7526220040538179
1.5569999999999999,-2.7012011184537514,2.7574643187154657
1.5575999999999999,-2.6995451885448194,2.7623028585723706
1.5581999999999998,-2.6978863565323765,2.7671376035952333
1.5588,-2.6962246246978916,2.7719685336944067
1.5593999999999999,-2.6945599953348762,2.7767956287198641
1.5599999999999998,-2.6928924707489186,2.7816188684611807
1.5605999999999998,-2.6912220532577154,2.7864382326474941
1.5611999999999999,-2.6895487451911104,2.7912537009474789
1.5617999999999999,-2.687872548891129,2.7960652529693113
1.5623999999999998,-2.6861934667120098,2.8008728682606483
1.5629999999999999,-2.6845115010202441,2.8056765263085945
1.5635999999999999,-2.6828266541946082,2.8104762065396618
1.5641999999999998,-2.6811389286261993,2.8152718883197561
1.5648,-2.6794483267184694,2.8200635509541407
1.5653999999999999,-2.6777548508872617,2.8248511736873994
1.5659999999999998,-2.6760585035608448,2.8296347357034168
1.5665999999999998,-2.6743592871799482,2.8344142161253449
1.5671999999999999,-2.6726572041977947,2.8391895940155742
1.5677999999999999,-2.6709522570801409,2.8439608483756964
1.5683999999999998,-2.669244448305307,2.8487279581464859
1.569,-2.6675337803642121,2.8534909022078661
1.5695999999999999,-2.6658202557604134,2.8582496593788727
1.5701999999999998,-2.6641038770101386,2.863004208417633
1.5707999999999998,-2.6623846466423164,2.8677545280213326
1.5713999999999999,-2.6606625671986204,2.8725005968261863
1.5719999999999998,-2.6589376412334973,2.8772423934074034
1.5725999999999998,-2.6572098713142043,2.8819798962791641
1.5731999999999999,-2.6554792600208432,2.8867130838945907
1.5737999999999999,-2.6537458099463991,2.8914419346457079
1.5743999999999998,-2.6520095236967669,2.8961664268634246
