"Time","body.phi","prismatic.s","prismatic.v"
0.5,-0.099325957697525571,1.0647839461184525,3.0387438042714132
0.50039999999999996,-0.098929447215713645,1.0659985650128936,3.0343524605076828
0.501,-0.098337643431247956,1.0678172132994124,3.0277985726068382
0.50159999999999993,-0.097749375021828608,1.0696319467133193,3.0212842196376184
0.50219999999999998,-0.097164598930976759,1.0714428142032599,3.0148088812438352
0.50279999999999991,-0.0965833166284885,1.0732498132752799,3.0083725998400492
0.50339999999999996,-0.09600551808299615,1.0750529547243473,3.0019752725782181
0.504,-0.0954311466959957,1.0768523031276176,2.9956162091272844
0.50459999999999994,-0.094860232143381115,1.0786478234660783,2.9892958061820991
0.50519999999999998,-0.094292733765080197,1.0804395618954667,2.9830135749755224
0.50579999999999992,-0.093728607977359699,1.0822275679629538,2.9767689894210072
0.50639999999999996,-0.093167885661502442,1.0840118053276162,2.9705624592499662
0.50700000000000001,-0.09261049646543569,1.0857923543326939,2.9643931244901922
0.50759999999999994,-0.092056439191140385,1.0875692156690826,2.9582609907859152
0.50819999999999999,-0.091505730387449746,1.0893423695875732,2.9521662859008675
0.50879999999999992,-0.090958298021778142,1.0911118982418158,2.9461081331440648
0.50939999999999996,-0.090414147201700018,1.0928777951049791,2.9400866156975067
0.51000000000000001,-0.089873259886190701,1.0946400802777798,2.9341015282246987
0.51059999999999994,-0.089335618034225447,1.0963987738730869,2.9281526650253862
0.51119999999999999,-0.08880120360477925,1.0981538960157307,2.9222398200412432
0.51179999999999992,-0.088269989476024602,1.0999054771368653,2.9163626782342478
0.51239999999999997,-0.087741951693105266,1.1016535440905,2.9105209620575803
0.5129999999999999,-0.087217075767569763,1.1033981130105408,2.9047145068574522
0.51359999999999995,-0.086695341783806307,1.1051392061947316,2.8989430827210811
0.51419999999999999,-0.086176729826203446,1.1068768459521636,2.8932064593959428
0.51479999999999992,-0.085661220457416809,1.10861105400227,2.8875044136964525
0.51539999999999997,-0.085148799683302995,1.1103418452371445,2.8818368063514015
0.5159999999999999,-0.084639444554900634,1.1120692458088957,2.876203359197568
0.51659999999999995,-0.084133135670340767,1.1137932774243167,2.8706038486424621
0.51719999999999999,-0.083629853627754755,1.115513961800576,2.8650380507828808
0.51779999999999993,-0.083129579025273959,1.1172313206650504,2.8595057414099472
0.51839999999999997,-0.082632303812509522,1.118945362036297,2.8540068580214601
0.51899999999999991,-0.082138011684009443,1.1206561039179184,2.8485412200491265
0.51959999999999995,-0.08164667968423675,1.1223635723602865,2.84310855172202
0.5202,-0.08115828994759644,1.1240677872718599,2.8377086496264452
0.52079999999999993,-0.080672824608493496,1.1257687685702864,2.8323413100734696
0.52139999999999997,-0.080190265801332677,1.1274665361822596,2.8270063291033369
0.52199999999999991,-0.079710595660519051,1.1291611100433685,2.8217035024898216
0.52259999999999995,-0.079233796320457378,1.1308525100979581,2.8164326257445107
0.5232,-0.078759849915552627,1.1325407562989858,2.8111934941210333
0.52379999999999993,-0.078288738580209835,1.1342258686078814,2.8059859026192244
0.52439999999999998,-0.077820444448833695,1.1359078669944145,2.8008096459892213
0.52499999999999991,-0.077354957996645338,1.1375867612636084,2.7956646380389545
0.52559999999999996,-0.076892259478673258,1.1392625736928741,2.790550646174192
0.5262,-0.076432328415464351,1.1409353274637117,2.7854674270471165
0.52679999999999993,-0.075975147297366222,1.1426050421433553,2.7804147795528005
0.52739999999999998,-0.075520698614726239,1.1442717373066802,2.7753925023574411
0.52799999999999991,-0.075068964857892134,1.1459354325360771,2.7704003939020816
0.52859999999999996,-0.074619928517211262,1.1475961474213316,2.7654382524062635
0.5292,-0.074173572083031269,1.1492539015595034,2.7605058758716399
0.52979999999999994,-0.073729878045699776,1.150908714554806,2.7556030620855272
0.53039999999999998,-0.073288828895564165,1.1525606060184928,2.7507296086244057
0.53099999999999992,-0.072850448681559682,1.1542095452682959,2.7458859041818946
0.53159999999999996,-0.072414691491203179,1.1558555863035251,2.7410713418791284
0.53220000000000001,-0.071981540017797011,1.1574987485090167,2.7362857216043044
0.53279999999999994,-0.071550977855322953,1.1591390501859742,2.7315288558661956
0.53339999999999999,-0.071122988597762477,1.1607765096419762,2.7268005569826594
0.53399999999999992,-0.070697555839097356,1.1624111451908683,2.7221006370837411
0.53459999999999996,-0.070274663173309132,1.1640429751526646,2.7174289081147167
0.5351999999999999,-0.069854294194379565,1.1656720178534441,2.7127851818391058
0.53579999999999994,-0.069436432496290154,1.167298291625255,2.7081692698416258
0.53639999999999999,-0.069021069965961329,1.1689218048345722,2.7035810997181149
0.53699999999999992,-0.068608214235777787,1.1705425469198849,2.6990208195325569
0.53759999999999997,-0.068197827964332131,1.1721605614017792,2.6944879470843186
0.5381999999999999,-0.067789895783909856,1.17377586538576,2.6899823078484877
0.53879999999999995,-0.067384402326796058,1.1753884759827355,2.6855037271382654
0.53939999999999999,-0.066981332225276219,1.1769984103089302,2.6810520301075882
0.53999999999999992,-0.066580670111635668,1.1786056854857956,2.6766270417537079
0.54059999999999997,-0.066182400618159609,1.1802103186399295,2.6722285869197311
0.5411999999999999,-0.065786508377133485,1.1818123269029885,2.6678564902971278
0.54179999999999995,-0.065392978020842499,1.1834117274116087,2.663510576428195
0.54239999999999999,-0.065001809549253359,1.1850085190121959,2.6591908798428938
0.54299999999999993,-0.064612993799596938,1.1866027114628337,2.6548973096770405
0.54359999999999997,-0.064226503727534787,1.1881943358145444,2.6506295304065435
0.54419999999999991,-0.063842324845484882,1.1897834081745187,2.646387378058594
0.54479999999999995,-0.063460442665864966,1.1913699446544657,2.64217068852507
0.5454,-0.063080842701092987,1.1929539613705349,2.6379792975647343
0.54599999999999993,-0.06270351046358684,1.1945354744432461,2.6338130408053844
0.54659999999999997,-0.062328431465764299,1.1961144999974187,2.6296717537459813
0.54719999999999991,-0.061955591220043328,1.1976910541621,2.6255552717587456
0.54779999999999995,-0.061584975238841662,1.1992651530704992,2.6214634300912163
0.5484,-0.061216591574087119,1.2008367862743341,2.6173963648775205
0.54899999999999993,-0.06085041722331886,1.2024059799569962,2.6133537974475329
0.54959999999999998,-0.060486433051374702,1.2039727557449358,2.6093355006407495
0.55019999999999991,-0.060124625385219822,1.2055371288259262,2.605341320123248
0.55079999999999996,-0.059764980551819127,1.2070991143915182,2.6013711014479748
0.5514,-0.059407484878137767,1.2086587276369734,2.5974246900565849
0.55199999999999994,-0.059052124691140857,1.210215983761207,2.5935019312812408
0.55259999999999998,-0.058698886317793325,1.2117708979667292,2.5896026703463906
0.55319999999999991,-0.058347756085060348,1.213323485459584,2.5857267523705287
0.55379999999999996,-0.057998721110334925,1.2148737605237676,2.581874032707876
0.5544,-0.057651785862495517,1.216421717129119,2.5780445936055072
0.55499999999999994,-0.057306924951153741,1.2179673842113476,2.5742381266137322
0.55559999999999998,-0.056964125837005594,1.2195107756620882,2.5704544912894018
0.55619999999999992,-0.056623376050964409,1.2210519052939282,2.566693548012835
0.55679999999999996,-0.056284663194160311,1.2225907868403514,2.5629551579895442
0.55740000000000001,-0.055947974937940709,1.2241274339556802,2.5592391832519406
0.55799999999999994,-0.055613299023870105,1.2256618602150198,2.5555454866610079
0.55859999999999999,-0.055280623263729851,1.2271940791142053,2.5518739319079398
0.55919999999999992,-0.054949935539518643,1.2287241040697439,2.5482243835157661
0.55979999999999996,-0.054621224953683989,1.2302519471123829,2.5445967206320015
0.5603999999999999,-0.054294481790033988,1.2317776189313472,2.5409908365645952
0.56099999999999994,-0.053969692319788209,1.2333011347734408,2.5374065765063172
0.56159999999999999,-0.053646844949788185,1.2348225074601589,2.5338438112511308
0.56219999999999992,-0.053325928171956069,1.2363417497165183,2.5303024126111926
0.56279999999999997,-0.05300693056329446,1.2378588741710079,2.5267822534183333
0.5633999999999999,-0.052689840785886774,1.2393738933555378,2.523283207525516
0.56399999999999995,-0.052374647586896819,1.2408868197053957,2.5198051498082625
0.56459999999999999,-0.052061339798569181,1.2423976655591957,2.5163479561660638
0.56519999999999992,-0.051749906338229089,1.243906443158834,2.5129115035237541
0.56579999999999997,-0.051440334862746018,1.2454131663147017,2.509495649940308
0.5663999999999999,-0.051132614156063565,1.2469178474508624,2.5061002699056329
0.56699999999999995,-0.050826734042181403,1.2484204977126248,2.5027252530578181
0.56759999999999999,-0.050522683629198054,1.249921129139705,2.4993704782239119
0.56819999999999993,-0.050220452101328257,1.2514197536859863,2.4960358251300652
0.56879999999999997,-0.049920028718902741,1.2529163832194801,2.4927211744027553
0.56939999999999991,-0.049621402818368687,1.2544110295222803,2.4894264075700003
0.56999999999999995,-0.04932456381228921,1.2559037042905294,2.486151407062537
0.5706,-0.049029501189343822,1.257394419134376,2.482896056214992
0.57119999999999993,-0.048736204514328182,1.2588831855779372,2.4796602392670222
0.57179999999999997,-0.048444660721707077,1.2603700183179578,2.4764438033929967
0.57239999999999991,-0.048154860671948095,1.2618549273297213,2.4732466506855162
0.57299999999999995,-0.047866794358253022,1.2633379236382094,2.4700686709110724
0.5736,-0.047580451450143252,1.2648190186636055,2.4669097491363017
0.57419999999999993,-0.04729582168147288,1.2662982237540774,2.4637697711726743
0.57479999999999998,-0.047012894850428526,1.2677755501857471,2.4606486235775096
0.57539999999999991,-0.046731660819529688,1.2692510091626528,2.4575461936549754
0.57599999999999996,-0.046452109515628344,1.2707246118167215,2.4544623694570666
0.5766,-0.046174230929909355,1.2721963692077325,2.4513970397845695
0.57719999999999994,-0.045898014976599115,1.2736662924948534,2.4483500921250081
0.57779999999999998,-0.04562345063543051,1.2751343939779125,2.4453214001320558
0.57839999999999991,-0.045350528858484861,1.276600683567652,2.442310866069775
0.57899999999999996,-0.045079239814114276,1.2780651721323195,2.4393183805723155
0.5796,-0.044809573730061128,1.2795278704738671,2.4363438349549185
0.58019999999999994,-0.044541520893457878,1.2809887893279255,2.4333871212147749
0.58079999999999998,-0.04427507165082701,1.2824479393637751,2.430448132031874
0.58139999999999992,-0.044010216408081254,1.2839053311843178,2.4275267607698376
0.58199999999999996,-0.04374694563052331,1.2853609753260504,2.4246229014767353
0.5825999999999999,-0.043485249842846171,1.2868148822590366,2.4217364488858957
0.58319999999999994,-0.043225119445422733,1.2882670626222192,2.4188672952379817
0.58379999999999999,-0.042966544850884865,1.2897175270484407,2.4160153326447142
0.58439999999999992,-0.042709516970711327,1.2911662855410782,2.4131804615092527
0.58499999999999996,-0.042454026535760268,1.2926133483444335,2.41036257877027
0.5855999999999999,-0.042200064334375925,1.2940587256386866,2.4075615820225287
0.58619999999999994,-0.041947621212388229,1.2955024275398761,2.4047773695176033
0.58679999999999999,-0.041696688073113157,1.2969444640998729,2.4020098401645948
0.58739999999999992,-0.041447255877352589,1.2983848453063567,2.3992588935308259
0.58799999999999997,-0.041199315643394165,1.2998235810827952,2.396524429842529
0.5885999999999999,-0.040952858447011624,1.3012606812884191,2.3938063499855211
0.58919999999999995,-0.040707875421464382,1.3026961557182017,2.3911045555058661
0.58979999999999999,-0.040464357757497946,1.3041300141028369,2.3884189486105285
0.59039999999999992,-0.04022229670334368,1.305562266108717,2.3857494321680117
0.59099999999999997,-0.03998168356471872,1.3069929213379126,2.3830959097089877
0.5915999999999999,-0.039742509704826304,1.308421989328151,2.3804582854269176
0.59219999999999995,-0.039504766544355356,1.3098494795527977,2.3778364641786567
0.59279999999999999,-0.039268445561480861,1.3112754014208339,2.3752303514850541
0.59339999999999993,-0.039033538291863699,1.3126997642768397,2.3726398535315405
0.59399999999999997,-0.038800036328650506,1.3141225774009728,2.3700648771686983
0.59459999999999991,-0.038567931322473999,1.31554385000895,2.3675053299128379
0.59519999999999995,-0.038337212542548009,1.316963594164166,2.3649610867940734
0.5958,-0.038107873434809487,1.318381816947076,2.3624320795014047
0.59639999999999993,-0.037879905937006339,1.3197985272430761,2.3599182191096664
0.59699999999999998,-0.03765330186689473,1.3212137340849659,2.3574194149490952
0.59759999999999991,-0.037428053097134074,1.3226274464440988,2.354935576983177
0.59819999999999995,-0.037204151555286724,1.3240396732303679,2.3524666158091549
0.5988,-0.036981589223818293,1.3254504232921875,2.3500124426585307
0.59939999999999993,-0.036760358140097427,1.3268597054164775,2.3475729693975538
0.59999999999999998,-0.036540450396395807,1.3282675283286469,2.3451481085277046
0.60059999999999991,-0.036321858139888342,1.3296739006925788,2.3427377731861685
0.60119999999999996,-0.036104573572652905,1.331078831110615,2.3403418771463023
0.6018,-0.035888588951670568,1.3324823281235378,2.3379603348180913
0.60239999999999994,-0.035673896588825506,1.3338844002105594,2.3355930612485989
0.60299999999999998,-0.0354604888509049,1.3352850557893041,2.3332399721224095
0.60359999999999991,-0.03524835815959914,1.3366843032157945,2.33090098376206
0.60419999999999996,-0.035037496991501604,1.3380821507844392,2.3285760131284721
0.60479999999999989,-0.034827897878108909,1.3394786067280147,2.3262649778213644
0.60539999999999994,-0.034619553405820611,1.3408736792176557,2.3239677960796694
0.60599999999999998,-0.03441245621593949,1.3422673763628399,2.3216843867819348
0.60659999999999992,-0.034206595446661714,1.3436597104929098,2.3194146196154546
0.60719999999999996,-0.034001962158162355,1.3450506916288636,2.3171583910544409
0.6077999999999999,-0.033798552775701901,1.3464403233399593,2.3149156725858675
0.60839999999999994,-0.033596360022590643,1.3478286136545377,2.3126863837224301
0.60899999999999999,-0.033395376672251655,1.349215570544986,2.3104704445511763
0.60959999999999992,-0.033195595548220665,1.3506012019277247,2.3082677757338677
0.61019999999999996,-0.032997009524145915,1.3519855156632004,2.3060782985073329
0.6107999999999999,-0.032799611523788436,1.353368519555868,2.3039019346838208
0.61139999999999994,-0.03260339452102174,1.354750221354184,2.3017386066513406
0.61199999999999999,-0.032408351539832132,1.3561306287505923,2.2995882373740013
0.61259999999999992,-0.032214475654318522,1.3575097493815136,2.2974507503923429
0.61319999999999997,-0.032021759988692368,1.3588875908273379,2.2953260698236599
0.6137999999999999,-0.031830197717277922,1.360264160612408,2.2932141203623262
0.61439999999999995,-0.031639782064511908,1.3616394662050146,2.2911148272801007
0.61499999999999999,-0.03145050630494383,1.3630135150173819,2.2890281164264485
0.61559999999999993,-0.031262363763235823,1.3643863144056594,2.2869539142288318
0.61619999999999997,-0.031075347814162543,1.3657578716699126,2.2848921476930175
0.6167999999999999,-0.030889451882611448,1.3671281940541111,2.2828427444033652
0.61739999999999995,-0.03070466944358248,1.3684972887461215,2.2808056325231156
0.61799999999999999,-0.030520994022188355,1.369865162877695,2.2787807407946743
0.61859999999999993,-0.030338408155043073,1.3712318365623022,2.2767678507870022
0.61919999999999997,-0.030156914432832235,1.3725973062304893,2.274767012399737
0.61979999999999991,-0.029976506375464704,1.3739615790293576,2.2727781540314869
0.62039999999999995,-0.02979717753523773,1.3753246620707964,2.2708012044237793
0.621,-0.029618921509094488,1.3766865624169962,2.2688360928253837
0.62159999999999993,-0.029441731938623979,1.3780472870804397,2.2668827489925674
0.62219999999999998,-0.029265602510060936,1.3794068430238953,2.2649411031893365
0.62279999999999991,-0.029090526954286069,1.3807652371604078,2.2630110861876873
0.62339999999999995,-0.028916499046825753,1.3821224763532916,2.2610926292678415
0.624,-0.028743512607852319,1.3834785674161201,2.2591856642184829
0.62459999999999993,-0.028571561502183911,1.3848335171127197,2.2572901233369902
0.62519999999999998,-0.028400639639284408,1.3861873321571649,2.2554059394296595
0.62579999999999991,-0.028230740973263661,1.3875400192137655,2.253533045811936
0.62639999999999996,-0.028061859502877193,1.3888915848970635,2.2516713763086238
0.62699999999999989,-0.027893989271526507,1.3902420357718237,2.249820865254109
0.62759999999999994,-0.027727124367258809,1.3915913783530278,2.2479814474925681
0.62819999999999998,-0.027561258922767215,1.3929396191058665,2.2461530583781761
0.62879999999999991,-0.027396387115390677,1.3942867644457342,2.2443356337753131
0.62939999999999996,-0.027232503167113876,1.3956328207382205,2.242529110058761
0.62999999999999989,-0.02706959584139625,1.3969778006909981,2.2407333535504055
0.63059999999999994,-0.026907658675948881,1.3983217114685949,2.2389482917252477
0.63119999999999998,-0.026746690216173197,1.3996645544211446,2.2371739162080373
0.63179999999999992,-0.026586684696914168,1.4010063359074696,2.2354101632913452
0.63239999999999996,-0.026427636392356076,1.4023470622427221,2.2336569697109909
0.6329999999999999,-0.026269539616022689,1.4036867396983783,2.2319142726462209
0.63359999999999994,-0.026112388720777063,1.4050253745022339,2.2301820097198841
0.63419999999999999,-0.025956178098821725,1.406362972838394,2.2284601189986075
0.63479999999999992,-0.025800902181698601,1.4076995408472728,2.2267485389929638
0.63539999999999996,-0.025646555440288901,1.4090350846255852,2.2250472086576396
0.6359999999999999,-0.025493132384813356,1.4103696102263397,2.2233560673916002
