"Time","body.phi","body.w","revolute2.phi","revolute2.w","revolute4.phi","revolute4.w","springDamper1D.s_rel","springDamper1D.v_rel"
4.5767999999999995,0.167348930995564,-0.095663344615350504,-0.6937298594931891,-0.061503130788069141,-0.17951599875103055,-0.1264149100093851,0.33995112771823233,0.028920097594072235
4.5779999999999994,0.16723273867652291,-0.097988606675808401,-0.69380323058161741,-0.060782029429118312,-0.17966887661428579,-0.12837962139036752,0.33998562815651778,0.028580641159672522
4.5791999999999993,0.16711375730014005,-0.10031177499400129,-0.69387573574839523,-0.06005992181611168,-0.17982411057405756,-0.13034173590205714,0.34001972097298688,0.028240724951863479
4.5804,0.16699198940656723,-0.10263281160723534,-0.69394737379380378,-0.059336821000668498,-0.17998169749033466,-0.13230122210756959,0.34005340561949343,0.027900354975440165
4.5815999999999999,0.16686743758207725,-0.10495167859060672,-0.69401814353379987,-0.058612740038853618,-0.18014163418482268,-0.13425804861003349,0.34008668155510252,0.027559537236082392
4.5827999999999998,0.16674010445905035,-0.1072683380576398,-0.6940880438000232,-0.05788769199114914,-0.18030391744096125,-0.13621218405321436,0.34011954824609286,0.027218277740355047
4.5839999999999996,0.16660999271596155,-0.10958275216090782,-0.6941570734398026,-0.057161689922431085,-0.18046854400393975,-0.13816359712212339,0.34015200516595795,0.026876582495710934
4.5851999999999995,0.16647710507736807,-0.11189488309266252,-0.69422523131616209,-0.056434746901943646,-0.18063551058071298,-0.14011225654363432,0.34018405179540778,0.026534457510492493
4.5863999999999994,0.1663414443138963,-0.11420469308546181,-0.69429251630782707,-0.055706876003274036,-0.18080481384001723,-0.14205813108709883,0.34021568762237026,0.02619190879393388
4.5875999999999992,0.16620301324222897,-0.11651214441279763,-0.6943589273092321,-0.054978090304326994,-0.18097645041238708,-0.14400118956496114,0.34024691214199348,0.025848942356162981
4.5888,0.16606181472509229,-0.11881719938972529,-0.69442446323052542,-0.054248402887299083,-0.18115041689017042,-0.14594140083337481,0.34027772485664654,0.02550556420820338
4.5899999999999999,0.16591785167124345,-0.1211198203734845,-0.69448912299757626,-0.053517826838655601,-0.18132670982754467,-0.1478787337928123,0.34030812527592147,0.025161780361977609
4.5911999999999997,0.16577112703545743,-0.1234199697641373,-0.69455290555198168,-0.052786375249101958,-0.18150532574053341,-0.14981315738868831,0.34033811291663552,0.02481759683030791
4.5923999999999996,0.16562164381851421,-0.12571761000518905,-0.69461580985107174,-0.052054061213560598,-0.18168626110702166,-0.15174464061196941,0.34036768730283179,0.024473019626919598
4.5935999999999995,0.16546940506718594,-0.12801270358421782,-0.69467783486791734,-0.051320897831145178,-0.18186951236677273,-0.15367315249979041,0.34039684796578201,0.024128054766443276
4.5947999999999993,0.16531441387422444,-0.13030521303350223,-0.69473897959133546,-0.050586898205135344,-0.18205507592144329,-0.15559866213606985,0.34042559444398757,0.023782708264417349
4.5959999999999992,0.16515667337834788,-0.13259510093064919,-0.69479924302589602,-0.049852075442951393,-0.18224294813460012,-0.15752113865212489,0.34045392628318144,0.023436986137290561
