"Time","damper.phi_rel","damper.w_rel","cutTorque.torque"
0.048599999999999997,-0.010516654997180609,-0.43246250981804779,0.5102882134546094
0.049199999999999994,-0.010777730544296565,-0.43778937918556665,0.51113714336929661
0.049799999999999997,-0.011042002039888078,-0.44311593914061798,0.51198878281447813
0.050399999999999993,-0.011309469211788631,-0.44844218462596142,0.51284319824522773
0.050999999999999997,-0.01158013203199126,-0.45376812302673603,0.51370045883789617
0.051599999999999993,-0.011853990318773853,-0.4590937538947516,0.51456063336371216
0.052199999999999996,-0.012131043890414311,-0.46441907678181821,0.51542379139418115
0.052799999999999993,-0.012411292565190519,-0.46974409123974553,0.51629000330069208
0.053399999999999996,-0.012694736161380374,-0.47506879682034364,0.51715934025412236
0.053999999999999992,-0.012981374497261767,-0.48039319307542244,0.51803187422442309
0.054599999999999996,-0.013271207391112592,-0.48571727955679184,0.51890767798022397
0.055199999999999992,-0.013564234661210737,-0.49104105581626178,0.51978682508841278
0.055799999999999995,-0.013860456125834102,-0.49636452140564219,0.52066938991372391
0.056399999999999992,-0.014159871603260573,-0.5016876758767429,0.5215554476183264
0.056999999999999995,-0.014462480911768051,-0.50701051878137393,0.52244507416139374
0.057599999999999998,-0.014768283869634425,-0.51233304967134508,0.52333834629868781
0.058199999999999995,-0.015077280295137585,-0.5176552680984664,0.52423534158211882
0.058799999999999998,-0.015389470006555422,-0.52297717361454787,0.52513613835932549
0.059399999999999994,-0.015704852455998203,-0.52829875073794952,0.5260408133596679
0.059999999999999998,-0.016023427666810332,-0.53362000743973259,0.52694944785824704
0.060599999999999994,-0.016345195528744749,-0.53894094620619992,0.52786212305247704
0.061199999999999997,-0.016670155854928915,-0.5442615663777044,0.52877892042938579
0.061799999999999994,-0.016998308458490298,-0.5495818672945989,0.52969992226900364
0.062399999999999997,-0.01732965315255636,-0.55490184829723688,0.53062521164388332
0.063,-0.017664189750254574,-0.56022150872597098,0.53155487241862565
0.06359999999999999,-0.01800191806471239,-0.565540847921154,0.53248898924939392
0.064199999999999993,-0.018342837909057295,-0.57085986522313947,0.53342764758343408
0.064799999999999996,-0.018686949096416744,-0.57617855997228007,0.53437093365857247
0.0654,-0.019034251439918205,-0.581496931508929,0.53531893450272383
0.065999999999999989,-0.019384744752689139,-0.58681497917343883,0.5362717379333849
0.066599999999999993,-0.019738428847857023,-0.59213270230616299,0.53722943255712874
0.067199999999999996,-0.020095303538549318,-0.59745010024745437,0.53819210776909676
0.067799999999999999,-0.020455368637893483,-0.60276717233766586,0.539159853752472
0.068399999999999989,-0.020818623871002903,-0.60808391483342017,0.540132760957858
0.068999999999999992,-0.021185068776740337,-0.61340031746571633,0.54111091951242207
0.069599999999999995,-0.021554703428707328,-0.61871638870108181,0.54209442348894421
0.070199999999999999,-0.02192752762989704,-0.62403212752479575,0.54308336615096509
0.070799999999999988,-0.022303541182898977,-0.62934753290799594,0.54407784154404903
0.071399999999999991,-0.022682743889899055,-0.63466260380767758,0.54507794449517111
0.071999999999999995,-0.023065135552679507,-0.63997733916669364,0.54608377061207147
0.072599999999999998,-0.023450715972618937,-0.6452917379137546,0.54709541628263392
0.073199999999999987,-0.023839484950692304,-0.65060579896342929,0.54811297867424413
0.073799999999999991,-0.024231442287470952,-0.65591952121614361,0.5491365557331318
0.074399999999999994,-0.024626587783122565,-0.66123290355818176,0.55016624618371379
0.074999999999999997,-0.025024921237411183,-0.66654594486168584,0.55120214952792612
0.075599999999999987,-0.025426442449697224,-0.67185864398465522,0.55224436604455063
0.07619999999999999,-0.025831151218937455,-0.67717099977094741,0.5532929967885224
0.076799999999999993,-0.026239047343685019,-0.68248301105027753,0.55434814359024653
0.077399999999999997,-0.026650130622089395,-0.68779467663821858,0.55540990905488674
0.078,-0.027064400684001136,-0.69310599132819428,0.55647839582289105
0.078599999999999989,-0.027481857347364629,-0.69841695439930951,0.55755370812887428
0.079199999999999993,-0.027902500488410607,-0.70372756651757762,0.55863595124165921
0.079799999999999996,-0.028326329897061409,-0.7090378262841468,0.55972523082488279
0.080399999999999999,-0.028753345362576638,-0.71434773227983683,0.56082165331155109
0.080999999999999989,-0.029183546673553083,-0.71965728306513932,0.56192532590325917
0.081599999999999992,-0.029616933617924817,-0.72496647718021845,0.56303635656936224
0.082199999999999995,-0.030053505982963125,-0.73027531314490968,0.5641548540461685
0.082799999999999999,-0.030493263555276522,-0.73558378945872038,0.56528092783611039
0.083399999999999988,-0.030936206120810755,-0.74089190460082965,0.56641468820689578
0.083999999999999991,-0.031382333464848818,-0.74619965703008895,0.56755624619066092
0.084599999999999995,-0.031831645372010921,-0.75150704518502132,0.56870571358310429
0.085199999999999998,-0.032284141626254523,-0.75681406748382152,0.56986320294261206
0.085799999999999987,-0.032739822010874296,-0.76212072232435635,0.57102882758937012
0.086399999999999991,-0.033198686308502166,-0.76742700808416453,0.57220270160446818
0.086999999999999994,-0.033660734292910943,-0.77273292304107943,0.57338493981048178
0.087599999999999997,-0.034125965564745592,-0.77803846378237507,0.57457565739696781
0.088199999999999987,-0.034594380048003533,-0.78334363001290996,0.57577497104199782
0.08879999999999999,-0.035065977518088931,-0.78864841998458746,0.57698299784857188
0.089399999999999993,-0.035540757749559615,-0.79395283192720523,0.57819985567520749
0.089999999999999997,-0.036018720516127041,-0.79925686404845442,0.57942566313494059
0.090599999999999986,-0.036499865590656336,-0.80456051453392008,0.5806605395943234
0.091199999999999989,-0.036984192745166289,-0.80986378154708238,0.58190460517241105
0.091799999999999993,-0.037471701750829312,-0.81516666322931419,0.58315798073972291
0.092399999999999996,-0.037962392377971499,-0.82046915769988293,0.58442078791720808
0.092999999999999985,-0.03845626439607254,-0.82577126305594961,0.58569314907516823
0.093599999999999989,-0.038953317573765876,-0.83107297737256991,0.58697518733221254
0.094199999999999992,-0.039453551678838496,-0.83637429870269286,0.58826702655414453
0.094799999999999995,-0.039956966478231104,-0.84167522507716175,0.58956879135287743
0.095399999999999985,-0.040463561738038001,-0.84697575450471374,0.59088060708531642
0.095999999999999988,-0.040973337223507218,-0.85227588497198015,0.59220259985221957
0.096599999999999991,-0.041486292615590017,-0.85757561390370762,0.59353489633801981
0.097199999999999995,-0.042002427630978431,-0.86287493893919132,0.59487762403444844
0.097799999999999998,-0.042521742115652975,-0.86817385853736662,0.59623091142257612
0.098399999999999987,-0.043044235826855688,-0.87347237056655402,0.5975948875560374
0.098999999999999991,-0.043569908520799956,-0.878770472871788,0.59896968222581615
0.099599999999999994,-0.044098759952670444,-0.8840681632748183,0.60035542595900604
0.1002,-0.044630789876623132,-0.8893654395741083,0.60175225001756405
0.10079999999999999,-0.04516599804578534,-0.894662299544837,0.60316028639703578
0.10139999999999999,-0.045704384212255721,-0.89995874093889749,0.60457966782526906
0.10199999999999999,-0.046245948127104204,-0.90525476148489781,0.60601052776111863
0.1026,-0.046790689540372056,-0.91055035888815994,0.60745300039312489
0.10319999999999999,-0.047338608201071865,-0.91584553083072084,0.60890722063817937
0.10379999999999999,-0.047889703857187549,-0.92114027497133244,0.61037332414017098
0.10439999999999999,-0.048443976255674315,-0.92643458894546071,0.61185144726862262
0.105,-0.04900142514245872,-0.93172847036528661,0.61334172711730495
0.10559999999999999,-0.049562050262438595,-0.93702191681970504,0.61484430150282621
0.10619999999999999,-0.050125851159150366,-0.94231492392794614,0.61635930841052111
0.10679999999999999,-0.050692827695376579,-0.94760749039765946,0.61788688742078146
0.1074,-0.051262979634269089,-0.95289961395521849,0.61942717856539464
0.10799999999999998,-0.051836306710943122,-0.95819129204130948,0.62098032251871194
0.10859999999999999,-0.052412808659265203,-0.96348252207119467,0.6225464606695712
0.10919999999999999,-0.052992485211852992,-0.96877330143471263,0.62412573511974356
0.10979999999999999,-0.053575336100075428,-0.97406362749627862,0.62571828868239077
0.11039999999999998,-0.054161361054052656,-0.97935349759488322,0.62732426488048421
0.11099999999999999,-0.054750559802656099,-0.98464290904409424,0.62894380794520865
0.11159999999999999,-0.055342932073508364,-0.98993185913205528,0.63057706281434511
0.11219999999999999,-0.05593847759298326,-0.99522034512148638,0.63222417513064721
0.11279999999999998,-0.056537196086205881,-1.0005083642496833,0.63388529124017756
0.11339999999999999,-0.057139087277052525,-1.0057959137285191,0.63556055819063595
0.11399999999999999,-0.057744150888150728,-1.0110829907444421,0.63725012372966805
0.11459999999999999,-0.058352386640879196,-1.0163695924584772,0.63895413630315057
0.1152,-0.05896379418500608,-1.0216557152583994,0.64067274482633751
0.11579999999999999,-0.059578373090997276,-1.0269413546769854,0.64240609864981801
0.11639999999999999,-0.060196123230323112,-1.0322265094340224,0.64415434879288136
0.11699999999999999,-0.060817044312923771,-1.0375111765203577,0.6459176464513352
0.1176,-0.061441136047234619,-1.0427953528986929,0.64769614350887839
0.11819999999999999,-0.062068398140186179,-1.0480790355035838,0.64948999253523287
0.11879999999999999,-0.062698830297204175,-1.0533622212414431,0.65129934678423673
0.11939999999999999,-0.063332432222209453,-1.0586449069905355,0.65312436019192899
0.12,-0.063969203617618056,-1.0639270896009827,0.65496518737460718
0.12059999999999998,-0.064609144184341188,-1.0692087658947604,0.65682198362685873
0.12119999999999999,-0.065252253621785244,-1.0744899326656987,0.6586949049195725
0.12179999999999999,-0.065898531627851697,-1.0797705866794824,0.66058410789793109
0.12239999999999999,-0.066547977898937322,-1.0850507246736525,0.6624897498793707
0.12299999999999998,-0.067200592129933942,-1.090330343357603,0.66441198885152908
0.12359999999999999,-0.067856374014228615,-1.0956094394125837,0.66635098347015798
0.12419999999999999,-0.06851532324370356,-1.1008880094916984,0.66830689305703261
0.12479999999999999,-0.069177439345760289,-1.1061660487789093,0.67027987707904724
0.12539999999999998,-0.06984272204573827,-1.1114435541934624,0.67227009628999879
0.126,-0.070511171086079391,-1.1167205227909809,0.67427771216625332
0.12659999999999999,-0.071182786143615936,-1.121996951032141,0.67630288663801663
0.12719999999999998,-0.071857566893058819,-1.1272728353440236,0.67834578228775277
0.1278,-0.072535513006979566,-1.1325481721199531,0.68040656234779995
0.12839999999999999,-0.073216624155791804,-1.1378229577193339,0.68248539069795
0.12899999999999998,-0.073900900007733319,-1.1430971884674934,0.68458243186300261
0.12959999999999999,-0.074588340228847805,-1.148370860655519,0.6866978510102737
0.13019999999999998,-0.075278944482966501,-1.1536439705400958,0.68883181394711357
0.1308,-0.075972712431690251,-1.1589165143433491,0.69098448711834193
0.13139999999999999,-0.07666964373437106,-1.1641884882526803,0.69315603760370492
0.13199999999999998,-0.07736973804809405,-1.1694598884206076,0.69534663311526201
0.1326,-0.078072995027659214,-1.1747307109646044,0.69755644199477085
0.13319999999999999,-0.078779414325563138,-1.1800009519669392,0.69978563321101861
0.13379999999999997,-0.079488995591980915,-1.1852706074745132,0.70203437635714439
0.13439999999999999,-0.080201738474747902,-1.1905396734987017,0.70430284164791124
0.13499999999999998,-0.080917642619341493,-1.1958081460151904,0.70659119991696018
0.1356,-0.081636707668862912,-1.201076020963816,0.70889962261402495
0.13619999999999999,-0.082358933264019024,-1.2063432942484056,0.71122828180212527
0.13679999999999998,-0.083084319043104204,-1.2116099617366143,0.71357735015470602
0.13739999999999999,-0.083812864641982052,-1.2168760192597663,0.71594700095277497
0.13799999999999998,-0.084544569694067137,-1.2221414626126921,0.71833740808198143
0.1386,-0.085279433830306992,-1.2274062875535687,0.7207487460296752
0.13919999999999999,-0.086017456679163648,-1.232670489803757,0.72318118988193025
0.13979999999999998,-0.086758637866595684,-1.2379340650476442,0.72563491532053914
0.1404,-0.087502977016039915,-1.2431970089324798,0.72811009861996001
0.14099999999999999,-0.088250473748393107,-1.2484593170682146,0.7306069166442456
0.14159999999999998,-0.089001127681993891,-1.2537209850273421,0.73312554684393549
0.14219999999999999,-0.089754938432604625,-1.2589820083447365,0.7356661672528978
0.14279999999999998,-0.090511905613392896,-1.26424238251749,0.73822895648516773
0.1434,-0.091272028780190154,-1.2695021030132148,0.74081409364599915
0.14399999999999999,-0.09203530753055425,-1.2747611652545625,0.7434217584815499
0.14459999999999998,-0.092801741515716116,-1.2800195646172152,0.74605213139751914
0.1452,-0.093571330336638447,-1.2852772964457884,0.74870539329265573
0.14579999999999999,-0.094344073591518682,-1.290534356046326,0.75138172562922145
0.14639999999999997,-0.095119970875769067,-1.2957907386861376,0.75408131042959137
0.14699999999999999,-0.095899021781996732,-1.301046439593639,0.75680433027280325
0.14759999999999998,-0.096681225899983694,-1.3063014539581899,0.75955096829110857
0.1482,-0.097466582816667133,-1.3115557769299375,0.76232140816643601
0.14879999999999999,-0.098255092116119117,-1.3168094036196496,0.76511583412686113
0.14939999999999998,-0.099046753379527022,-1.3220623290985583,0.76793443094300784
0.14999999999999999,-0.099841566185173439,-1.3273145483981992,0.77077738392444517
0.15059999999999998,-0.10063953010841623,-1.3325660565102471,0.77364487891600042
0.15119999999999997,-0.10144064472166862,-1.3378168483863615,0.77653710229408524
0.15179999999999999,-0.10224490959437937,-1.3430669189380198,0.77945424096294202
0.15239999999999998,-0.10305232429301264,-1.348316263036359,0.782396482350877
0.153,-0.10386288838102833,-1.3535648755120173,0.78536401440643899
0.15359999999999999,-0.10467660141886184,-1.3588127511549692,0.78835702559457577
0.15419999999999998,-0.10549346296390438,-1.3640598847143683,0.79137570489272835
0.15479999999999999,-0.10631347257048311,-1.3693062708983854,0.79442024178691217
0.15539999999999998,-0.1071366297898408,-1.3745519043740457,0.79749082626773049
0.156,-0.10796293417011642,-1.3797967797670732,0.80058764882637412
0.15659999999999999,-0.10879238525632473,-1.3850408916617245,0.8037109004505627
0.15719999999999998,-0.1096249825903368,-1.3902842346006321,0.80686077262045242
0.1578,-0.1104607257108598,-1.3955268030846415,0.81003745730450327
0.15839999999999999,-0.11129961415341708,-1.4007685915726515,0.81324114695530203
0.15899999999999997,-0.11214164745032829,-1.4060095944814535,0.81647203450534833
0.15959999999999999,-0.11298682513068968,-1.4112498061855707,0.81973031336279556
0.16019999999999998,-0.11383514672035368,-1.4164892210170961,0.8230161774071485
0.1608,-0.11468661174190936,-1.4217278332655354,0.82632982098492858
0.16139999999999999,-0.11554121971466239,-1.426965637177642,0.82967143890528328
0.16199999999999998,-0.11639897007238453,-1.4322026277406703,0.83304122651184032
0.16259999999999999,-0.11725986222465813,-1.4374388000975971,0.8364393796222751
0.16319999999999998,-0.11812389582853894,-1.4426741469586317,0.83986609427061731
0.16379999999999997,-0.11899107038725347,-1.4479086624240847,0.84332156707479955
0.16439999999999999,-0.1198613854005338,-1.4531423405517749,0.84680599509297549
0.16499999999999998,-0.12073484036459525,-1.4583751753568883,0.85031957581888362
0.1656,-0.12161143477211497,-1.4636071608118368,0.85386250717717216
0.16619999999999999,-0.1224911681122095,-1.4688382908461171,0.85743498751867464
0.16679999999999998,-0.12337403987041323,-1.4740685593461673,0.8610372156156344
0.16739999999999999,-0.1242600495286562,-1.4792979601552294,0.86466939065689952
0.16799999999999998,-0.12514919656524218,-1.4845264870732027,0.8683317122430656
0.16859999999999997,-0.12604148045482685,-1.4897541338565068,0.87202438038157171
0.16919999999999999,-0.12693690066839583,-1.4949808942179379,0.87574759548175141
0.16979999999999998,-0.12783545667324264,-1.5002067618265262,0.87950155834984223
0.1704,-0.12873714793294674,-1.5054317303073994,0.88328647018395323
0.17099999999999999,-0.1296419739073518,-1.5106557932416336,0.88710253256896943
0.17159999999999997,-0.1305499340525435,-1.5158789441661185,0.8909499474714353
0.17219999999999999,-0.1314610278208278,-1.5211011765734135,0.89482891723437086
0.17279999999999998,-0.13237525466070887,-1.5263224839116052,0.89873964457205069
0.1734,-0.13329261401686712,-1.5315428595841676,0.90268233256473973
0.17399999999999999,-0.13421310533013725,-1.5367622969498189,0.90665718465337153
0.17459999999999998,-0.13513672803748664,-1.541980789322382,0.91066440463418863
0.17519999999999999,-0.13606348157199288,-1.5471983299706424,0.91470419665333225
0.17579999999999998,-0.13699336536282217,-1.5524149121182049,0.9187767652013894
0.17639999999999997,-0.13792637883520731,-1.557630528943355,0.92288231510787888
0.17699999999999999,-0.13886252141042571,-1.5628451735789151,0.92702105153570313
0.17759999999999998,-0.13980179250577746,-1.5680588391121051,0.93119317997554885
0.1782,-0.14074419153456344,-1.5732715185843984,0.93539890624023481
0.17879999999999999,-0.14168971790606325,-1.5784832049913831,0.93963843645901379
0.17939999999999998,-0.14263837102551349,-1.5836938912826179,0.94391197707182983
0.17999999999999999,-0.14359015029408559,-1.5889035703614938,0.94821973482351385
0.18059999999999998,-0.14454505505131171,-1.5941122353496364,0.95256191671212531
0.18119999999999997,-0.14550308441640453,-1.5993198803160664,0.95693872985416439
0.18179999999999999,-0.14646423805714234,-1.6045264967426545,0.96135038209347512
0.18239999999999998,-0.1474285153546529,-1.6097320773630788,0.96579708133174902
0.183,-0.14839591568575686,-1.6149366148647508,0.97027903574567409
0.18359999999999999,-0.14936643842294395,-1.6201401018886794,0.97479645378082258
0.18419999999999997,-0.15034008293434853,-1.6253425310293421,0.979349544145519
0.18479999999999999,-0.15131684858372577,-1.6305438948345525,0.98393851580462877
0.18539999999999998,-0.15229673473042737,-1.6357441858053281,0.9885635779733104
0.18599999999999997,-0.15327974072937767,-1.6409433963957596,0.99322494011072449
0.18659999999999999,-0.15426586593104938,-1.6461415190128803,0.99792281191366494
0.18719999999999998,-0.15525510968143935,-1.6513385460165313,1.0026574033101727
0.18779999999999999,-0.15624747132204492,-1.6565344697192335,1.007428924453067
0.18839999999999998,-0.15724295018983936,-1.6617292823860534,1.0122375857134498
0.18899999999999997,-0.1582415456172481,-1.6669229762344735,1.0170835976741401
0.18959999999999999,-0.15924325693212443,-1.6721155434342594,1.0219671711230665
0.19019999999999998,-0.16024808345772545,-1.6773069761073285,1.0268885170466073
0.19079999999999997,-0.16125602451268808,-1.6824972663276188,1.0318478466228682
0.19139999999999999,-0.16226707941100493,-1.6876864061209571,1.0368453712149215
0.19199999999999998,-0.16328124746199985,-1.6928743874649268,1.0418813023639868
0.19259999999999999,-0.16429852797030453,-1.6980612022887385,1.046955851782553
0.19319999999999998,-0.16531892023583381,-1.703246842473096,1.052069231347452
0.19379999999999997,-0.16634242355376178,-1.7084312998500639,1.0572216530928813
0.19439999999999999,-0.16736903721449781,-1.7136145662029412,1.0624133292033782
0.19499999999999998,-0.16839876050366215,-1.7187966332661226,1.067644472006718
0.1956,-0.16943159270206223,-1.723977492724974,1.0729152939667861
0.19619999999999999,-0.17046753308566809,-1.729157136215695,1.0782260076763848
0.19679999999999997,-0.17150658092558879,-1.7343355553251902,1.0835768258499721
0.19739999999999999,-0.17254873548804803,-1.7395127415909388,1.0889679613163787
0.19799999999999998,-0.17359399603435985,-1.7446886865008595,1.0943996270114329
0.19859999999999997,-0.17464236182090512,-1.7498633814931823,1.0998720359705658
0.19919999999999999,-0.17569383209910688,-1.7550368179563154,1.1053854013213318
0.19979999999999998,-0.17674840566498112,-1.7602089885935484,1.1109399355199892
0.20039999999999999,-0.17780608214158317,-1.7653798835369048,1.116535852487353
0.20099999999999998,-0.17886686076874816,-1.7705494940141446,1.1221733655859802
0.20159999999999997,-0.17993074077360127,-1.7757178112258811,1.1278526882272215
0.20219999999999999,-0.18099772137804118,-1.7808848263226971,1.1335740338760083
0.20279999999999998,-0.18206780179871318,-1.7860505304050205,1.139337616043034
0.20339999999999997,-0.18314098124698347,-1.791214914523001,1.1451436482769006
0.20399999999999999,-0.18421725892891247,-1.796377969676386,1.1509923441562031
0.20459999999999998,-0.18529663404522839,-1.8015396868143931,1.1568839172815522
0.20519999999999999,-0.18637910579130113,-1.8067000568355875,1.1628185812675433
0.20579999999999998,-0.18746467335711534,-1.8118590705877564,1.168796549734674
0.20639999999999997,-0.18855333592724494,-1.8170167188677862,1.1748180363012044
0.20699999999999999,-0.18964509268082597,-1.8221729924215357,1.1808832545749557
0.20759999999999998,-0.19073994279153039,-1.8273278819437107,1.1869924181450522
0.20819999999999997,-0.19183788542754018,-1.8324813780777429,1.1931457405736214
0.20879999999999999,-0.1929389197515203,-1.837633471415661,1.1993434353874148
0.20939999999999998,-0.19404304492059277,-1.84278415249797,1.2055857160693926
0.20999999999999999,-0.19515026008631009,-1.8479334118135231,1.211872796050234
0.21059999999999998,-0.19626056439462899,-1.853081239799399,1.2182048886998051
0.21119999999999997,-0.19737395698588397,-1.8582276268407762,1.224582207318559
0.21179999999999999,-0.19849043699476113,-1.86337256327081,1.2310049651288926
0.21239999999999998,-0.19961000355027131,-1.8685160393705049,1.237473375266426
0.21299999999999999,-0.20073265577572438,-1.8736580453685934,1.2439876507712391
0.21359999999999998,-0.20185839278870235,-1.8787985714414079,1.2505480045790538
0.21419999999999997,-0.20298721370103326,-1.883937607712759,1.2571546495123447
0.21479999999999999,-0.20411911761876475,-1.8890751442538083,1.2638077982714044
0.21539999999999998,-0.20525410364213764,-1.8942111710829457,1.2705076634253456
0.21599999999999997,-0.20639217086555961,-1.8993456781656635,1.2772544574030431
0.21659999999999999,-0.20753331837757888,-1.9044786554144328,1.2840483924840327
0.21719999999999998,-0.20867754526085755,-1.9096100926885771,1.2908896807893275
0.21779999999999999,-0.20982485059214587,-1.9147399797941489,1.2977785342722035
0.21839999999999998,-0.21097523308669572,-1.9198683083858423,1.3047151644647905
0.21899999999999997,-0.21212869202532011,-1.9249950670074971,1.3116997831042847
0.21959999999999999,-0.21328522654346785,-1.9301202448948711,1.3187326016371539
0.22019999999999998,-0.21444483568988268,-1.9352438316615843,1.3258138312493499
