"Time","revoluteDrive.phi","revoluteDrive.w"
3.714,-6.1045321762269351,-2.3211987806837149
3.7160000000000002,-6.1091827037139135,-2.3293256915851379
3.718,-6.1138494011518398,-2.3373633166804595
3.7200000000000002,-6.1185320835556904,-2.3453038343628654
3.722,-6.1232305504138385,-2.3531391805514308
3.7240000000000002,-6.1279445789032874,-2.360862549447424
3.726,-6.1326739363217611,-2.3684653524413717
3.7280000000000002,-6.1374183718208597,-2.3759390691535218
3.73,-6.1421776162812813,-2.3832751741170872
3.7320000000000002,-6.1469513825721576,-2.3904649726827945
3.734,-6.1517393836588159,-2.3975007741027818
3.7360000000000002,-6.1565413001773646,-2.4043738793651852
3.738,-6.1613567914933851,-2.4110753099554407
3.7400000000000002,-6.1661855027377053,-2.4175962830405826
3.742,-6.1710270631455506,-2.4239280822807161
3.7440000000000002,-6.1758811034808767,-2.4300628373777151
3.746,-6.1807472091890796,-2.4359915203743769
3.7480000000000002,-6.185624957600858,-2.4417055817454494
3.75,-6.1905139077610656,-2.4471965349389495
3.7520000000000002,-6.1954136112119738,-2.4524564043893107
3.754,-6.2003236023791706,-2.4574773719141261
3.7560000000000002,-6.2052433865990002,-2.4622513304207705
3.758,-6.2101724575954602,-2.4667705949818615
3.7600000000000002,-6.2151102917736267,-2.4710277027966829
3.762,-6.2200563923648664,-2.4750164851035525
3.7640000000000002,-6.225010200048132,-2.4787299687215216
3.766,-6.2299711553249821,-2.4821618808085559
3.7680000000000002,-6.2349386864236376,-2.4853063853927035
3.77,-6.2399122143214534,-2.4881580456260179
3.7720000000000002,-6.2448911574193264,-2.4907118291591219
3.774,-6.2498749052686939,-2.4929632947408886
3.7760000000000002,-6.2548628436887048,-2.4949084778821766
3.778,-6.2598543540410345,-2.4965439079446132
3.7800000000000002,-6.2648488352767044,-2.4978664375079225
3.782,-6.2698456449234978,-2.4988738254371885
3.7840000000000003,-6.2748441476458492,-2.4995643197283526
3.786,-6.2798437046107018,-2.4999367638702776
3.7880000000000003,-6.2848436943379609,-2.4999899735870019
3.79,-6.2898434701574644,-2.4997241695666741
3.7920000000000003,-6.2948423935716988,-2.4991399484050558
3.794,-6.2998398270670179,-2.4982385687201822
3.7960000000000003,-6.3048351426841664,-2.4970210071088474
3.798,-6.3098277088240042,-2.4954897961181759
3.8000000000000003,-6.3148169005669494,-2.4936478566527285
3.802,-6.3198020993116115,-2.4914986956195775
3.8040000000000003,-6.3247826940156573,-2.489045605466087
3.806,-6.3297580816212244,-2.4862930123118914
3.8080000000000003,-6.3347276684405118,-2.4832459683315631
3.8100000000000001,-6.339690871394664,-2.4799099276435825
3.8120000000000003,-6.3446471159989155,-2.4762903087052845
3.8140000000000001,-6.3495958410029756,-2.472393139279049
3.8160000000000003,-6.3545365003314611,-2.4682252029995544
3.8180000000000001,-6.3594685613978479,-2.463793516523717
3.8200000000000003,-6.3643914959052905,-2.4591047287748937
3.8220000000000001,-6.3693048011895854,-2.4541664880201166
3.8240000000000003,-6.3742079885567344,-2.4489865597413902
3.8260000000000001,-6.379100583817892,-2.4435728878892289
3.8280000000000003,-6.3839821189394348,-2.4379334447089422
3.8300000000000001,-6.38885215654118,-2.4320765875065939
3.8320000000000003,-6.3937102725670103,-2.4260107375637632
3.8340000000000001,-6.3985560558535326,-2.4197444153951673
3.8360000000000003,-6.40338910912216,-2.4132862121629084
3.8380000000000001,-6.408209062100588,-2.4066447822706656
3.8399999999999999,-6.413015559595431,-2.3998287922184511
3.8420000000000001,-6.4178082558307352,-2.3928469256342573
3.8439999999999999,-6.4225868276628599,-2.3857078159961116
3.8460000000000001,-6.4273509725013227,-2.3784200246107909
3.8479999999999999,-6.432100404053597,-2.3709920278585965
3.8500000000000001,-6.4368348418999251,-2.3634323610206769
3.8519999999999999,-6.4415540357853018,-2.3557492458523117
3.8540000000000001,-6.4462577486156372,-2.3479508078808524
